Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
chromatin remodeling (GO:0006338),0.649205392892762,0.9811260491458861,0.576,1.0,117,24,SMARCD3;SMARCC2;HMG20A;SMARCB1;SMARCA1;ANP32C;HDAC2;TOX4;TOX;HMG20B;FOXA1;ANP32A;SMARCD2;PADI2;HDAC5;MBD2;BAZ2A;MYB;HMGA2;HDAC1;BAHCC1;BRDT;TNRC18;KDM6B,SMARCD3;SMARCC2;HMG20A;SMARCB1;SMARCA1;ANP32C;HDAC2;TOX4;TOX;HMG20B;FOXA1
mitotic nuclear division (GO:0140014),0.6586915696104411,0.9777088213975669,0.5785785785785785,1.0,75,17,PIBF1;TUBGCP2;KIF3B;TUBGCP4;CEP192;RAB11A;CHMP4B;SPICE1;MAP9;WRAP73;KLHL22;BIRC2;TUBGCP6;XIAP;CHMP2A;TUBG2;GOLGA2,PIBF1;TUBGCP2;KIF3B;TUBGCP4
chloride transmembrane transport (GO:1902476),0.6602272461898899,0.9807512700265567,0.5787362086258776,1.0,58,15,CFTR;SLC26A10;SLC26A6;SLC26A1;CLCN4;GLRA4;SLC26A7;CLCN5;CLCNKA;CLCNKB;SLC12A6;CLCN2;SLC12A7;SLC26A11;CLIC6,CFTR;SLC26A10;SLC26A6;SLC26A1;CLCN4;GLRA4
lysosomal transport (GO:0007041),0.6599024558121567,0.9818555405390513,0.58,1.0,73,19,BIN1;VPS53;HGSNAT;ARSB;CCDC91;RBSN;VPS11;VPS54;VPS16;VPS39;VPS35;HOOK3;GAK;PRKN;NCOA4;ZFYVE16;SCARB2;FAM160A2;HOOK2,BIN1;VPS53;HGSNAT;ARSB;CCDC91
negative regulation of phosphorylation (GO:0042326),0.6462493403955735,0.9831606148274846,0.58,1.0,76,25,NPRL2;IBTK;TRAF3IP1;MAPT;CIB1;DAB2IP;INSM1;CDKN2C;MEN1;MYADM;LRP6;PLPP3;TERF2IP;CDK5RAP3;CDKN1B;MLXIPL;PRKN;FBLN1;FKBP8;CBFA2T3;ACTN3;CDKN1C;BMP7;EPHB2;PPARA,NPRL2;IBTK;TRAF3IP1
positive regulation of defense response (GO:0031349),0.659168888881146,0.9786857012462189,0.582,1.0,75,15,PDE2A;EREG;ZP3;CD1D;TNFSF4;LRSAM1;PLA2G7;MGST2;CYBA;ADAM8;ETS1;MAPK13;NFKBIA;OPTN;PDCD4,PDE2A;EREG;ZP3;CD1D;TNFSF4;LRSAM1
regulation of protein kinase activity (GO:0045859),0.6372189621794565,0.9864429229119082,0.583,1.0,148,37,LRRC3;TSPYL2;DEPTOR;ALS2;PPP1R1C;MMD;EREG;NF1;PTK2B;LRRTM1;CHAD;MRNIP;HSPB1;LRRC4B;RAP2B;DBNDD2;MAPRE3;AKT1;RTN4R;RELN;AZU1;PREX2;LRP6;PREX1;LRRTM4;DVL1;FLRT3;TRIB1;KIDINS220;CAMKK1;PPM1F;RTN4RL1;PLCE1;GAS6;TTN;SLC9A3R1;CAMKK2,LRRC3;TSPYL2;DEPTOR;ALS2;PPP1R1C;MMD;EREG;NF1;PTK2B;LRRTM1;CHAD
negative regulation of cell death (GO:0060548),0.6522528554456206,0.9770591591580551,0.589,1.0,82,19,HTRA2;ATP13A2;PARP16;DUS2;DCPS;CD34;CHMP4B;BNIP3;WNT11;AKT1;PAX2;SOX11;VPS35;HSPA1B;PRKN;CHMP2A;HSPA1A;BMP7;APOE,HTRA2;ATP13A2;PARP16;DUS2;DCPS;CD34
platelet degranulation (GO:0002576),0.6503959761797886,0.9832896290345405,0.59,1.0,125,24,PCYOX1L;VWF;EGF;QSOX1;PROS1;SELENOP;PECAM1;SERPING1;IGF2;TEX264;LGALS3BP;VEGFB;ITGA2B;STXBP2;APLP2;MAGED2;CD63;APOA1;GAS6;TTN;PHACTR2;LHFPL2;VEGFA;ABCC4,PCYOX1L
phosphorylation (GO:0016310),0.6197643666037801,0.9904276060432385,0.591,1.0,387,122,PHKG2;IKBKB;POMK;CDK11A;UQCRC2;STK11;SURF1;RAF1;PIM2;TOLLIP;CDC42BPB;PRKCI;STK36;ERN2;INSR;UQCRB;PIK3CB;PASK;LIMK1;RPS6KA1;ACVR1C;BRAF;TNK2;PTK2B;RPS6KA2;PNKP;ULK1;TAOK3;MAPK4;MKNK1;PAK1;MAP4K1;MINK1;TLK2;PRKAR1B;MAP3K6;MAP3K11;TESK2;EIF2AK2;SHPK;PICK1;SRPK2;PIK3CD;MAP3K13;TKFC;GNPTAB;HIPK3;FPGT-TNNI3K;WNT11;CHCHD10;AKT1;PKN3;JAK3;SGK2;PRKCH;STK3;RNASEL;STK19;SIK2;XYLB;STK16;FASTK;VRK2;CCNE1;GK5;MAP2K1;CTBP1;FRK;PRKCD;NEK11;BMP2;MAST2;MKNK2;CDK18;CDK19;BTK;MAP3K20;FAM20A;PHKA2;CDK8;MAST1;MATK;MYLK3;STK38;UQCRC1;DYRK1B;DGKQ;HIPK2;WNK2;IRAK1;RBKS;TNK1;NRBP2;PRKACA;MAPK10;CDK16;PRKD2;CCL2;ACVR1B;PKN1;WNK3;CDK20;MAP4K2;MARK4;WNK1;MERTK;PRKCG;MAP3K9;NUAK1;MAPK3;BRSK1;PRKCZ;FES;CDK6;EPHB2;GAS6;CAMK2D;RPS6KA6;NEK3;BCR;CAMKK2;ALPK3,PHKG2;IKBKB;POMK;CDK11A;UQCRC2;STK11;SURF1;RAF1;PIM2;TOLLIP;CDC42BPB;PRKCI;STK36;ERN2;INSR;UQCRB;PIK3CB;PASK;LIMK1;RPS6KA1;ACVR1C;BRAF;TNK2;PTK2B;RPS6KA2;PNKP;ULK1;TAOK3;MAPK4;MKNK1
dicarboxylic acid metabolic process (GO:0043648),0.6562563971230487,0.9777708563146423,0.592,1.0,60,16,ALDH5A1;STAT5A;NIT2;GPT2;OGDH;FPGS;ACOT4;HAAO;MTHFR;ADHFE1;ACOT8;GGT1;D2HGDH;CELSR1;MDH1;PHYH,ALDH5A1;STAT5A;NIT2;GPT2;OGDH;FPGS;ACOT4;HAAO
endocytosis (GO:0006897),0.6310314629210777,0.987589263806349,0.592,1.0,264,57,LRP12;WIPF1;PICALM;BIN1;WASF1;HEATR5A;DNM1;EHD1;RAC2;TOM1;NLGN3;AMPH;ASGR1;RBSN;LRP3;SNX6;LRSAM1;RHOBTB3;ARHGAP27;NECAP2;CSNK1G1;RHOV;FOLR1;CDC42;INPPL1;HIP1R;RALBP1;VRK2;MIB1;VRK3;COLEC12;SNX7;GAK;PECAM1;EEA1;TMEM108;DENND1A;HSPG2;RAB22A;NCOA3;LMBR1L;ANXA11;WIPF3;DENND1B;HEATR5B;MERTK;DNAJC6;MYO6;MAPK3;DLC1;HOOK2;APOA1;ATP9A;GAS6;TYRO3;DENND1C;APOE,LRP12;WIPF1;PICALM;BIN1;WASF1;HEATR5A;DNM1;EHD1;RAC2;TOM1;NLGN3;AMPH;ASGR1;RBSN;LRP3
positive regulation of nucleic acid-templated transcription (GO:1903508),0.6203480190617768,0.992326616372563,0.593,1.0,503,148,BCL3;IKBKB;CRLF3;SP1;TASP1;BTBD8;DLX5;UBE2V1;TBX1;SCX;PICALM;RNF14;SPIN1;PIM2;WAC;TAF8;PIAS1;COL1A1;SMARCD3;SMARCC2;ERBB4;PHF8;NR1D2;CD74;TFAP2A;TRIM16;ERCC2;ZP3;TP53INP1;FOXC1;SMARCA1;TCF3;HDAC2;EBF3;USP21;BTRC;KMT2E;ELF1;NCOA1;YAP1;PBX4;DDX17;ING2;ZNF711;EGF;NR1H2;CDH1;YAF2;F2R;GATA6;TP53BP1;ARHGEF11;WNT11;TESC;MAPRE3;HNF4A;AKT1;TBL1XR1;PAX2;NSD1;WBP2;CD80;SOX11;MYRF;PRDM16;NKX2-1;CALCOCO1;CCNE1;IRF7;MAP2K1;LRP5;SOX17;SMAD5;TRIP4;FANK1;LRP6;PROX1;WNT4;RELA;MAP2K2;MED12;CREBL2;BMP2;DVL1;MLLT3;ZFHX3;ZFP90;MLXIPL;NCOA6;FOXA2;NFATC1;SMAD3;SERTAD3;OTX2;CEP290;RAI1;RNF187;PHF1;TEAD2;FBXW11;NCOA4;ZNF516;NFE2L2;MED17;SMAD2;ARNT;DYRK1B;APBB1;ATXN7L3;HIPK2;PRMT2;IRAK1;SFRP1;PSEN1;FZD7;NCOA3;MYB;HMGA2;GATA4;NFE2;HDAC1;ETS1;TP73;DVL2;CITED2;NR1H3;ELF2;FZD4;CAND2;ZIC3;RORA;ESRRG;TP53INP2;CDKN1C;KLF6;HNF1B;ATF7IP;IRF6;BMP7;STAT1;ELF3;PPARA;FOXH1;SRY;GATA3;CAMKK2;PAX6;SALL1,BCL3;IKBKB;CRLF3;SP1;TASP1;BTBD8;DLX5;UBE2V1;TBX1;SCX;PICALM;RNF14;SPIN1;PIM2;WAC;TAF8;PIAS1;COL1A1;SMARCD3;SMARCC2;ERBB4;PHF8;NR1D2;CD74;TFAP2A;TRIM16;ERCC2;ZP3;TP53INP1;FOXC1;SMARCA1;TCF3;HDAC2;EBF3;USP21;BTRC;KMT2E
purine ribonucleotide metabolic process (GO:0009150),0.6448996491551335,0.9679701961606166,0.597,1.0,67,18,GTPBP1;FIGNL1;SULT4A1;CLPX;SULT2B1;ABHD14B;CROT;PDE9A;HSPA1B;RAB23;ENTPD5;TPST1;BAD;GMPR;HSPA1A;ADSSL1;PDE6B;EFL1,GTPBP1;FIGNL1
negative regulation of protein binding (GO:0032091),0.6570931306015223,0.9736110372081822,0.6,1.0,68,17,PEX14;HFE;IFIT1;ARRB2;AKT1;ITGA4;PRKCD;DVL1;MITD1;PTPRF;ISL1;CTNNBIP1;GOLGA2;CTSZ;AES;DNAJB2;RALB,PEX14;HFE;IFIT1;ARRB2
positive regulation of cell motility (GO:2000147),0.6296836700388546,0.9841562748221644,0.604,1.0,180,52,SEMA3F;SEMA4C;AKT2;SUN2;COL1A1;INSR;LAMB1;SEMA3B;PTK2B;MMP14;SEMA4D;PAK1;CIB1;EGF;PIK3CD;NTN1;ADRA2A;FAM83H;F2R;WNT11;PDGFRA;RIPOR1;MYO1C;ADAM17;MYADM;MIEN1;TRIM32;BMP2;CARMIL1;SDCBP;SEMA4G;RHOD;ITGA6;GRB7;SEMA3E;STX4;RDX;SEMA3G;CPNE3;NUMB;CNTN1;F7;APC;RUFY3;HAS2;ROR2;SEMA4A;F10;VIL1;CTSH;PODXL;VEGFA,SEMA3F;SEMA4C;AKT2;SUN2;COL1A1;INSR;LAMB1;SEMA3B;PTK2B;MMP14;SEMA4D;PAK1
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277),0.6465298480657076,0.9695168270724214,0.604,1.0,75,19,GNG4;GUCA1B;DYNLT1;NMT2;FRMPD1;USP20;RGS12;GUCA1A;PPEF1;RGS6;DGKQ;DTNBP1;RGS11;RGS16;PDE6B;PLCE1;RGS4;GNG7;C3,GNG4;GUCA1B;DYNLT1;NMT2;FRMPD1;USP20
positive regulation of signaling (GO:0023056),0.6566567834483505,0.9736359410631144,0.605,1.0,37,16,NSF;BVES;EDN3;PTPN23;CD80;SOX11;NMU;DLG4;RIMS4;HDAC6;RIMS2;KCTD13;WLS;RIMS3;CLSTN3;GATA3,NSF;BVES
vascular endothelial growth factor receptor signaling pathway (GO:0048010),0.6516244105586922,0.9777500138934878,0.605,1.0,71,20,CYFIP1;PIK3CB;ELMO1;SH2D2A;PTK2B;HSPB1;NRP1;DAB2IP;CDC42;WASF2;BAIAP2;CYBA;MAPK12;VEGFB;SRC;PRKD2;BMPR2;MAPK13;SHC2;VEGFA,CYFIP1;PIK3CB;ELMO1;SH2D2A;PTK2B
cytosolic transport (GO:0016482),0.6372657909658872,0.9800408434924971,0.606,1.0,119,32,STX10;TBC1D10A;VPS53;CORO7;HEATR5A;EVI5;CCDC91;RBSN;MAGEL2;SNX6;RHOBTB3;VPS13A;RGP1;VPS54;PTPN23;PLEKHJ1;WASH2P;VPS35;HOOK3;STX16;STX5;KIF16B;GAK;EEA1;STX8;ANKRD27;DENND2A;HEATR5B;FAM160A2;MYO1D;HOOK2;TBC1D5,STX10;TBC1D10A;VPS53;CORO7;HEATR5A;EVI5;CCDC91;RBSN;MAGEL2
negative regulation of blood vessel morphogenesis (GO:2000181),0.6537890029158786,0.9743416597120229,0.606,1.0,66,18,SPINK5;PML;SERPINF1;HHEX;FOXC1;EFNA3;COL4A3;SYNJ2BP;DAB2IP;WNT4;THBS4;HSPG2;SEMA3E;PTPRM;VASH1;STAT1;COL4A2;AMOT,SPINK5;PML;SERPINF1;HHEX;FOXC1;EFNA3;COL4A3
negative regulation of protein ubiquitination (GO:0031397),0.6472798112261358,0.9728649498391694,0.608,1.0,51,20,PML;HFE;LIMK1;SENP2;UBXN1;SPOPL;PER2;ISG15;ARRB2;UFL1;TNFAIP3;OGT;AKT1;HSPA1B;VPS28;HIPK2;USP4;HSPA1A;PRKCG;NXN,PML;HFE;LIMK1;SENP2;UBXN1;SPOPL;PER2;ISG15;ARRB2;UFL1
positive regulation of protein binding (GO:0032092),0.653444664709827,0.9725350943440271,0.609,1.0,61,16,HFE;MEN1;STK3;HIP1R;BMP2;RIPK2;PRKN;HIPK2;PSEN1;AMFR;EPB41;STPG1;RALB;TCF7L2;FLOT1;APOE,HFE
regulation of epidermal growth factor receptor signaling pathway (GO:0042058),0.6544826100823274,0.9716152140192271,0.613,1.0,59,16,GRB2;TSG101;PTPN3;EGF;DAB2IP;AKT1;CDC42;SH3KBP1;SH3GL2;HIP1R;CBL;RHBDF2;MVB12A;SHKBP1;CBLC;ERRFI1,GRB2;TSG101
neuron projection morphogenesis (GO:0048812),0.6283702862318866,0.9815889320169273,0.614,1.0,164,56,SPTBN4;ATP7A;RAB3A;DOCK7;S100A6;ALS2;PRELP;RAC2;PAK1;NYAP1;MINK1;LLGL1;SHANK2;LRFN3;EPHB3;DAB2IP;PAK3;CDC42;PAX2;CNTN4;NEFH;FGFR2;SHANK1;DVL1;NBL1;BAIAP2;SLIT1;DLG4;FLRT3;SLIT3;CELSR2;DSCAML1;SRGAP2;APBB1;ANKRD27;TAOK2;CNTNAP1;NCOA3;DTNBP1;LINGO3;CTNND2;SHTN1;NTF4;MNX1;FARP1;MAP6;BRSK1;SHANK3;CTNNA2;CPNE1;BMP7;BTBD3;EPHB2;LRRN1;NRCAM;SLITRK2,SPTBN4;ATP7A;RAB3A;DOCK7;S100A6;ALS2;PRELP;RAC2;PAK1;NYAP1;MINK1;LLGL1;SHANK2
activation of MAPK activity (GO:0000187),0.6356241353273571,0.9791276048633798,0.616,1.0,118,35,MAP2K7;UBE2V1;CXCR4;HACD3;INSR;PIK3CB;NRG1;TRAF6;MAP4K1;TAB3;MAP3K6;MAP3K11;TAB1;DAB2IP;MAP2K4;MAP2K1;MAP2K2;MADD;BMP2;S1PR2;C5;RIPK2;MAP3K20;IGF2;MAP3K10;MAPK8IP3;IRAK1;TAOK2;PKN1;MAP4K2;MAP2K6;MAP3K9;MAPK3;PLCE1;KIT,MAP2K7;UBE2V1;CXCR4;HACD3;INSR;PIK3CB;NRG1;TRAF6;MAP4K1;TAB3;MAP3K6;MAP3K11;TAB1
regulation of smoothened signaling pathway (GO:0008589),0.65534800054158,0.9733023110524939,0.616,1.0,37,16,STK36;KIF7;GAS1;FUZ;PTCH2;SUFU;BTRC;MEGF8;IHH;FGFR2;OTX2;SFRP1;EVC;RORA;INTU;ANKMY2,STK36;KIF7;GAS1;FUZ;PTCH2;SUFU;BTRC
phosphatidic acid biosynthetic process (GO:0006654),0.6462448106535585,0.9685412482411162,0.617,1.0,41,18,AGPAT1;GPAM;PNPLA3;PLD1;PLD6;GPAT4;DDHD2;PLD2;LPCAT1;AGPAT3;PLA2G12A;AGPAT2;DGKQ;AGPAT4;GNPAT;LPCAT4;SLC27A1;DDHD1,AGPAT1;GPAM;PNPLA3;PLD1;PLD6;GPAT4
negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433),0.6284647694069802,0.974841826202022,0.618,1.0,141,39,PYCARD;PEX14;TRAF3;FOXJ1;LRRC14;RWDD3;SUFU;HAND1;PTGIS;HDAC2;BTRC;ARRB2;UFL1;CARD8;TNFSF4;TNFAIP3;DAB2IP;MEN1;ANXA4;PROX1;OTULIN;CDK5RAP3;FOXA2;TRIB1;MAP3K10;PRMT2;IRAK1;CTNNBIP1;HEYL;NLRX1;NFKBIA;BMP7;GAS6;TCF7L2;SIGIRR;NLRP2;NLRP7;NR0B1;FOXH1,PYCARD;PEX14;TRAF3;FOXJ1;LRRC14;RWDD3;SUFU;HAND1;PTGIS;HDAC2;BTRC;ARRB2;UFL1;CARD8;TNFSF4
type I interferon signaling pathway (GO:0060337),0.6465915085124876,0.9673166108475628,0.619,1.0,66,17,HLA-C;HFE;IFIT1;ISG15;IFI35;RNASEL;IRF3;IRF7;HLA-B;BST2;IRF5;IFNAR2;IFITM3;IRAK1;STAT2;IRF6;STAT1,HLA-C;HFE;IFIT1;ISG15;IFI35
regulation of vesicle-mediated transport (GO:0060627),0.6241214458491567,0.9801731158287502,0.622,1.0,139,58,NSF;PICALM;TBC1D30;RAB3A;TBC1D10A;VAMP2;TBC1D13;EVI5;SGSM2;GAS1;TBC1D1;OPHN1;SNX17;TBC1D26;RAB11A;TBC1D9B;LLGL1;STON1;TBC1D8B;NRP1;TBC1D12;ARFGAP1;TBC1D25;RAB3C;PACSIN3;CD177;HIP1R;ABL2;MAP2K1;RAB5B;RAB17;MAP2K2;TBC1D22B;SGSM1;EVI5L;UNC119;RAB25;RUFY1;PRKN;RABGAP1;ZFYVE16;SGSM3;RAB37;SCFD1;STX4;TBC1D9;SRC;RIMS2;STXBP5;MAPK3;TBCK;SEPT5;FES;LLGL2;RABGAP1L;RAB3D;TBC1D5;RAB3B,NSF;PICALM;TBC1D30;RAB3A;TBC1D10A;VAMP2;TBC1D13;EVI5;SGSM2;GAS1;TBC1D1;OPHN1;SNX17;TBC1D26
fat cell differentiation (GO:0045444),0.6483834589653527,0.9629463373329822,0.624,1.0,56,15,AKT2;SENP2;PER2;TMEM120A;PRDM16;CTBP1;TRIM32;CBY1;FAM120B;NR4A1;ZNF516;HMGA2;BBS2;SMAD6;TCF7L2,AKT2;SENP2;PER2;TMEM120A
negative regulation of neuron death (GO:1901215),0.6382485563342484,0.9673851448612987,0.627,1.0,84,24,HTRA2;ATP13A2;PRKCI;RASA1;ERCC2;PTK2B;CD34;FGF20;CHMP4B;CRLF1;F2R;AKT1;VPS35;FBXO7;PRKN;NRBP2;ADAM8;TP73;CCL2;ISL1;NTF4;PRKCG;TYRO3;APOE,HTRA2;ATP13A2;PRKCI;RASA1;ERCC2;PTK2B;CD34
negative regulation of neuron apoptotic process (GO:0043524),0.6463763667344462,0.965569193021738,0.6276276276276276,1.0,64,17,PRKCI;RASA1;ERCC2;PTK2B;FGF20;CRLF1;F2R;PRKN;NRBP2;ADAM8;TP73;CCL2;ISL1;NTF4;PRKCG;TYRO3;APOE,PRKCI;RASA1;ERCC2;PTK2B
sphingolipid metabolic process (GO:0006665),0.6365089785739283,0.9737504689010739,0.629,1.0,117,27,HACD3;ORMDL3;ARSB;SUMF1;B3GALNT1;ST6GALNAC6;GLB1;ARSI;SAMD8;ESYT2;SPTLC2;ARSE;COL4A3BP;PLPP3;HACD4;CLN8;SMPD1;GM2A;ARSA;PRKD2;CERS6;CERS4;FA2H;SPTLC3;GALC;SPHK2;PLPP2,HACD3;ORMDL3;ARSB;SUMF1;B3GALNT1;ST6GALNAC6;GLB1;ARSI;SAMD8
regulation of axon extension involved in axon guidance (GO:0048841),0.6529118218205509,0.9667787126820466,0.6296296296296297,1.0,23,17,SEMA3F;SEMA4C;SEMA3B;DSCAM;SEMA4D;MEGF8;NRP1;PLXNA2;SEMA4G;PLXNA1;PLXNA4;SEMA3E;SEMA3G;PLXNA3;SEMA4A;SEMA5A;VEGFA,SEMA3F;SEMA4C;SEMA3B;DSCAM;SEMA4D
positive regulation of JUN kinase activity (GO:0043507),0.6462001344816425,0.9666311914076865,0.631,1.0,51,17,MAP2K7;HACD3;TRAF6;TAOK3;PAK1;MAP4K1;MAP3K6;MAP3K11;DAB2IP;MAP2K4;MAP3K20;MAP3K10;MAPK8IP3;DVL2;PKN1;MAP4K2;MAP3K9,MAP2K7;HACD3;TRAF6;TAOK3;PAK1;MAP4K1;MAP3K6;MAP3K11
regulation of proteolysis (GO:0030162),0.6447146351255281,0.9728443723170065,0.6326326326326326,1.0,64,23,LTBP4;TBC1D10A;TRAF3;DNAJC1;SPOPL;CSTB;HDAC2;BTRC;BAK1;CST3;OGT;AKT1;BAG6;TRIM32;IST1;BTBD6;FBXW11;HDAC6;CLN8;FGFR4;BAD;BTBD3;BTBD2,LTBP4;TBC1D10A;TRAF3;DNAJC1;SPOPL;CSTB;HDAC2;BTRC
actin filament organization (GO:0007015),0.627594150597328,0.9725292879578405,0.639,1.0,121,38,SAMD14;MYOM2;COBL;TCAP;BAIAP2L2;RAC2;TMOD1;RHOC;RND1;RHOBTB3;RHOV;DBN1;CDC42;INPPL1;SHROOM1;MYOM1;HIP1R;PROX1;CARMIL1;BAIAP2;FRY;RHOD;CORO1B;NCOA3;EVL;ERMN;GSN;RUFY3;ARHGEF2;TRPV4;RND2;PPP1R9A;MYO1B;EFS;CGNL1;TTN;SHROOM4;DPYSL3,SAMD14;MYOM2;COBL;TCAP;BAIAP2L2;RAC2;TMOD1
positive regulation of neuron differentiation (GO:0045666),0.6333655570528668,0.9714918678392352,0.639,1.0,99,32,PRKCI;RETREG3;ZC4H2;ARSB;MMD;CAMK1D;PTK2B;TCF3;FGF20;PLK5;DAB2IP;SOX11;RELN;ABL2;ADRA2B;PROX1;TRIM32;BMP2;NBL1;KIDINS220;NDRG4;CBFA2T2;SCARB2;HEYL;ADRA2C;ARHGEF2;STMN2;FES;CPNE1;NRCAM;APOE;DPYSL3,PRKCI;RETREG3;ZC4H2;ARSB;MMD;CAMK1D;PTK2B;TCF3
cellular response to type I interferon (GO:0071357),0.6465915085124876,0.9615597586189052,0.64,1.0,66,17,HLA-C;HFE;IFIT1;ISG15;IFI35;RNASEL;IRF3;IRF7;HLA-B;BST2;IRF5;IFNAR2;IFITM3;IRAK1;STAT2;IRF6;STAT1,HLA-C;HFE;IFIT1;ISG15;IFI35
glycolipid metabolic process (GO:0006664),0.641254823781188,0.9622418543710194,0.641,1.0,66,19,NAGA;ARSB;ST3GAL4;SUMF1;B3GALNT1;ST6GALNAC6;GLB1;ARSI;ESYT2;KDELC2;ARSE;FUCA1;SMPD1;GBGT1;GM2A;ARSA;GALC;PGAP1;B3GNT5,NAGA;ARSB;ST3GAL4;SUMF1;B3GALNT1;ST6GALNAC6;GLB1;ARSI
histone modification (GO:0016570),0.6370320124639297,0.9724156830217571,0.642,1.0,99,28,EYA3;EHMT2;MIER2;TAF10;NSD3;HDAC2;USP21;KAT14;SUDS3;CARM1;TBL1XR1;NSD1;PRKCD;NEK11;HUWE1;PADI2;HDAC5;HDAC6;BAZ2A;ATXN7L3;PRMT2;HDAC10;SIRT2;HDAC1;HLCS;HDAC11;USP51;EYA2,EYA3;EHMT2;MIER2;TAF10;NSD3;HDAC2;USP21;KAT14;SUDS3;CARM1
protein autoubiquitination (GO:0051865),0.6453123254700508,0.9548583986331024,0.642,1.0,50,15,MARCH5;TRAF6;TRIM13;RNF11;STUB1;UBE3D;LRSAM1;RNF146;RNF187;PRKN;RNF208;AMFR;TRIM17;RNF213;RNF8,MARCH5;TRAF6;TRIM13;RNF11;STUB1;UBE3D;LRSAM1
regulation of autophagy (GO:0010506),0.623958891714659,0.9797470841680793,0.642,1.0,204,59,HTRA2;STK11;NPRL2;PIM2;ATP13A2;UBQLN2;WDR41;MLST8;PIK3CB;SVIP;PIP4K2B;ULK1;TP53INP1;EXOC7;RASIP1;MAPT;WDR24;TAB3;SNX6;TLK2;EXOC1;OSBPL7;HSPB1;LAMTOR4;DHRSX;RRAGC;BNIP3;AKT1;ATP6V1E1;CAPNS1;ZBTB17;ABL2;VPS35;FBXL2;SOGA1;DRAM2;RNF152;FZD5;ZDHHC8;PRKN;LAMP3;HDAC6;EXOC4;RRAGB;TMEM150C;PRKACA;SIRT2;BAD;TICAM1;LEPR;PIP4K2C;GOLGA2;LAMTOR2;CAPN1;SLC17A9;PRKAB2;ULK2;OPTN;EEF1A2,HTRA2;STK11;NPRL2;PIM2;ATP13A2;UBQLN2;WDR41;MLST8;PIK3CB;SVIP;PIP4K2B;ULK1;TP53INP1;EXOC7;RASIP1;MAPT;WDR24;TAB3;SNX6;TLK2;EXOC1;OSBPL7
positive regulation of cellular metabolic process (GO:0031325),0.6338555552613894,0.9662959074002541,0.645,1.0,93,27,NSF;GRB2;ROMO1;AGPAT1;BVES;HDAC2;ARRB2;APOA2;RAB1B;PICK1;EGF;NR1H2;AKT1;HPN;HDAC6;GADD45A;HDAC1;NR1H3;CD63;NFKBIA;APOA1;APOC1;TBC1D5;PPARA;APOE;GATA3;VEGFA,NSF;GRB2;ROMO1;AGPAT1;BVES;HDAC2;ARRB2;APOA2;RAB1B;PICK1;EGF;NR1H2
monocarboxylic acid transport (GO:0015718),0.6478202203329728,0.9614385936453173,0.6466466466466466,1.0,54,15,STARD5;AKR1C1;SLC26A6;NCOA1;SLC51B;NCOA2;RXRA;ATP8B1;SLC16A3;SLC16A13;SLC16A5;SLC16A9;SLCO1A2;SLC16A14;PPARA,STARD5;AKR1C1;SLC26A6
receptor-mediated endocytosis (GO:0006898),0.6331335143419908,0.9666105327794113,0.649,1.0,189,29,GRB2;PICALM;GRK3;WASF1;CLTB;DNM1;NLGN3;ITGB2;ASGR1;LRP3;ARRB2;ACKR3;AP2A2;ARHGAP27;GRK2;FOLR1;HIP1R;LRP6;FCHO1;COLEC12;GAK;TMEM108;HSPG2;LMBR1L;DNAJC6;DLC1;APOA1;DLL1;APOE,GRB2;PICALM;GRK3;WASF1;CLTB;DNM1;NLGN3;ITGB2;ASGR1;LRP3;ARRB2;ACKR3;AP2A2
nucleic acid-templated transcription (GO:0097659),0.6412934930757467,0.9656520370364191,0.65,1.0,77,20,BCL3;SCX;SMARCD3;GTF3C1;SMARCA1;SWT1;TCF3;GTF3C3;NCOA1;RRAGC;PAX2;CALCOCO1;XAB2;DTX1;POLR2F;BAZ2A;ARNT;NFE2;MLF1;ASH2L,BCL3;SCX;SMARCD3;GTF3C1;SMARCA1;SWT1;TCF3;GTF3C3;NCOA1
positive regulation of JNK cascade (GO:0046330),0.6374046575578384,0.9648723051525072,0.652,1.0,77,26,ANKRD6;PYCARD;RASGRP1;PTK2B;TRAF6;TAOK3;PAK1;MINK1;DUSP15;UNC5CL;MAP3K11;DAB2IP;LTBR;TNFRSF19;SDCBP;DUSP22;MAP3K10;AGER;HIPK2;TAOK2;GADD45A;FZD7;DVL2;MAP4K2;TPD52L1;GADD45G,ANKRD6;PYCARD;RASGRP1;PTK2B;TRAF6;TAOK3;PAK1;MINK1;DUSP15;UNC5CL;MAP3K11
phosphatidic acid metabolic process (GO:0046473),0.6462448106535585,0.962454186084119,0.654,1.0,42,18,AGPAT1;GPAM;PNPLA3;PLD1;PLD6;GPAT4;DDHD2;PLD2;LPCAT1;AGPAT3;PLA2G12A;AGPAT2;DGKQ;AGPAT4;GNPAT;LPCAT4;SLC27A1;DDHD1,AGPAT1;GPAM;PNPLA3;PLD1;PLD6;GPAT4
