Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
positive regulation of cellular process (GO:0048522),0.6749013493765035,0.9918680133844436,0.586,1.0,520,134,ADAM17;CTSH;PHIP;SLC30A2;TMEM250;SCX;TGFB2;GPER1;ACER3;FLOT1;NCMAP;SLC25A5;P2RX5;CEP131;TET1;HILPDA;ITGB1BP1;CAPN1;RNF187;HSF1;ASH2L;TNFSF13B;ZNF703;GPLD1;EXOSC4;TNFSF13;PDGFRB;AGPAT1;PDGFC;FXN;HAS2;TBRG4;AMIGO1;FGF20;PDGFB;MT3;NOS1AP;MECP2;KDM4C;GPRIN1;ACLY;CHEK1;CALR;HDGFL2;H3F3A;HMGA2;RPS6KA3;AKAP6;DAB2;FGFR1;RTKN2;PRMT1;TRPM4;EMP2;SPHK1;JUND;REG1A;TNFRSF11A;PROX1;BRAT1;AKT1;TIAM1;MVD;GAB2;KIF14;IL1B;MTPN;CDC7;FER;LRP6;CDK4;NACC1;HSP90AB1;INSM1;NSMCE1;PRAME;CNOT6L;SMC6;MLXIPL;CNBP;CDC123;CHRNA7;FOXM1;CHP2;AXIN2;KCNH2;RPRD1B;PDF;STX3;TRPC3;LEF1;BMPR1B;RAD18;DLL1;AKT2;HDAC4;GRK5;NTRK2;INSR;PAK1;DNPH1;PRC1;ACACB;BIRC5;MYC;VHL;RACK1;FGFR4;RPTOR;ACOX2;KIF20B;NUDT16;FAF1;FN1;BCL2;SAPCD2;IGF1R;EIF5A;AKR1C3;CNST;CDCA7L;KCNQ1;STOX1;EGFR;SOX4;CCND2;LRP5;PARD3;RAB21;TBX2;PTK2;PTEN;ACACA;AKR1C2,ADAM17;CTSH;PHIP;SLC30A2;TMEM250;SCX;TGFB2;GPER1;ACER3;FLOT1;NCMAP;SLC25A5;P2RX5;CEP131;TET1;HILPDA;ITGB1BP1;CAPN1;RNF187;HSF1;ASH2L;TNFSF13B;ZNF703;GPLD1;EXOSC4;TNFSF13;PDGFRB;AGPAT1;PDGFC;FXN;HAS2
phosphatidylinositol metabolic process (GO:0046488),0.6885235478106457,0.985255415179003,0.59,1.0,113,42,PI4K2B;PLCG2;EFR3B;PLEKHA8;MTMR7;PDGFRB;PIK3C2A;PGAP3;PIK3R5;ZFYVE21;IP6K2;INPP4B;RUFY1;MTMR4;MTMR3;SLC27A1;PITPNM2;MTM1;TTC7B;INPP5J;PIK3R4;VAC14;MTMR8;INPP5D;FIG4;INPP4A;PIP4K2B;EFR3A;PITPNM3;PIP5K1B;PIP4K2A;PIK3R1;FAM126A;PIK3C2B;PIK3CB;PLCB1;INPP5K;PLEKHA2;ARF1;SYNJ2;PTEN;PI4KA,PI4K2B;PLCG2;EFR3B;PLEKHA8;MTMR7;PDGFRB;PIK3C2A;PGAP3
positive regulation of kinase activity (GO:0033674),0.6986834386072762,0.9809610567854019,0.59,1.0,114,25,MAPT;ARTN;PDGFRB;MERTK;FGFR1;RAPGEF2;ROR2;CENPE;EPHA10;CAMKK1;JTB;VAC14;NTRK2;INSR;CAMKK2;FGFR4;IGF1R;EPHB3;EGFR;GAS6;ROR1;KIT;RAD50;PTK2;EPHB2,MAPT;ARTN;PDGFRB;MERTK
cellular response to hypoxia (GO:0071456),0.6956870811733624,0.9803538745911473,0.592,1.0,133,27,NDRG1;PINK1;SUV39H1;HILPDA;PSMB3;MT3;OPRD1;BAD;AQP1;PSMD14;TERT;STUB1;PSMD8;NOP53;LIMD1;ZFP36L1;HIPK2;BMP7;MYC;VHL;EGLN1;PSMF1;STOX1;HYOU1;HIF1A;FABP1;PSMD1,NDRG1;PINK1;SUV39H1;HILPDA;PSMB3
polyol metabolic process (GO:0019751),0.7024451858596488,0.9756015204961702,0.593,1.0,48,20,PLCG2;PLCD4;PLCH1;ISYNA1;NUDT3;IP6K2;SLC5A3;INPP4B;PPIP5K2;INPP5J;PLCB2;ITPK1;INPP5D;PLCE1;INPP4A;IMPA2;PPIP5K1;PLCB1;PLCB4;PTEN,PLCG2;PLCD4;PLCH1
regulation of DNA metabolic process (GO:0051052),0.7111488586903602,0.9793235775528826,0.595,1.0,47,18,PPP2R1A;GPER1;CCDC88A;THOC1;SMG5;EHMT2;DSCC1;SMG6;ALYREF;PIF1;HDAC8;UHRF1;USP37;NUCKS1;PARG;MYC;STOX1;ZBTB38,PPP2R1A;GPER1;CCDC88A;THOC1;SMG5
regulation of G1/S transition of mitotic cell cycle (GO:2000045),0.7083863992775665,0.9769803737087552,0.599,1.0,47,17,FHL1;LSM10;CDK2AP2;RB1;CDC45;JADE1;KIF14;E2F1;KANK2;PRMT2;RPTOR;PKD2;RBL2;PLCB1;UBE2E2;CCND2;PTEN,FHL1;LSM10;CDK2AP2
negative regulation of hydrolase activity (GO:0051346),0.6974415235026923,0.9838411862542045,0.601,1.0,109,29,PPP1R37;PLEKHF1;NANOS1;PPIF;ARFGEF1;CSRNP3;ARL2;LRCH1;GCHFR;RIMBP2;PKMYT1;SH3RF2;OXA1L;PPP1R26;PPP1R35;PLIN5;SH3BP4;SFI1;BCAS3;CEP192;FARP1;PPP1R12B;EGLN1;IFIT1;DAB2IP;CNST;URI1;MYO1D;SYTL2,PPP1R37;PLEKHF1;NANOS1;PPIF
protein modification by small protein removal (GO:0070646),0.6838882011646816,0.9869321135959271,0.601,1.0,262,58,NEDD8;ACTR5;USP49;RNF135;NOD2;SMAD7;BAP1;PSMB3;ASXL1;USP3;USP48;BARD1;IL33;UIMC1;SENP1;CCNA2;USP34;COPS7A;NOD1;PSMD14;USP20;COPS8;USP12;USP24;INO80E;TNKS;KAT2A;TADA3;OTUD7A;SENP3;USP45;WDR20;USP5;BABAM2;COPS7B;PSMD8;YY1;SUDS3;USP32;AXIN2;TAB1;BRCA1;SMAD3;USP31;USP37;USP33;SKP2;TRAF3;KAT2B;MYC;PSMF1;RHOT1;COPS2;HIF1A;PSMD1;SMAD2;CFTR;PTEN,NEDD8;ACTR5;USP49;RNF135;NOD2;SMAD7;BAP1;PSMB3;ASXL1;USP3;USP48;BARD1;IL33;UIMC1;SENP1
negative regulation of translation (GO:0017148),0.6982234846066906,0.9781269993234027,0.602,1.0,89,24,PAIP2B;NANOS1;SYNCRIP;DHFR;MEX3B;MEX3A;CNOT2;EIF4EBP2;WTIP;CALR;EIF2AK2;UNK;IGF2BP2;SAMD4A;AGO2;TYMS;LIMD1;GIGYF2;MEX3D;DAPK1;RACK1;SHMT1;METTL3;IGF2BP3,PAIP2B;NANOS1;SYNCRIP;DHFR;MEX3B
water-soluble vitamin metabolic process (GO:0006767),0.6955750985613709,0.9799347164494084,0.606,1.0,78,27,CD320;MCCC2;SLC46A1;DHFR;PCCA;ABCD1;TPK1;MMAA;ABCC1;SLC19A1;CYB5R3;PC;SHMT2;ENPP1;ACACB;CYB5A;MMACHC;MTHFD1;MCCC1;SHMT1;PCCB;MTR;GSTO1;HLCS;MMAB;MTRR;ACACA,CD320;MCCC2;SLC46A1;DHFR;PCCA;ABCD1;TPK1
response to cadmium ion (GO:0046686),0.7080197168172897,0.9736606220587589,0.609,1.0,32,15,HAAO;HSF1;MT1F;MT1L;MT3;AKT1;MT2A;MT1G;MAPK3;MT1A;MAPK8;AKR1C3;EGFR;SUMO1;MAPK9,HAAO;HSF1;MT1F;MT1L;MT3
protein dephosphorylation (GO:0006470),0.6869916651624498,0.9852558970146122,0.611,1.0,126,47,PPP2R1A;PHLPP2;EYA3;RPAP2;PPP2R3B;PPP3CC;MTMR7;PPM1M;PHPT1;STYXL1;BTRC;PPP3CB;PDXP;CTTNBP2NL;MTMR4;TIMM50;MTMR3;DUSP7;PTPN9;PPM1G;PTPRE;PTPN3;PPM1F;MTM1;CDC14B;PPP2R2D;LHPP;RPRD1B;PPP2R5A;PPP1CB;SSH2;PPM1B;PTPRJ;DUSP22;PHLPP1;PTPN1;PPP6C;RPRD1A;UBASH3B;PGP;PTPN18;PTPN4;PTPRD;PTPRK;PTPRO;PTPRF;PTEN,PPP2R1A;PHLPP2;EYA3;RPAP2;PPP2R3B;PPP3CC;MTMR7;PPM1M;PHPT1
negative regulation of cellular amide metabolic process (GO:0034249),0.7019939169746757,0.9756825540520919,0.612,1.0,76,20,NANOS1;SYNCRIP;DHFR;MEX3B;SNRNP70;MEX3A;CNOT2;CALR;EIF2AK2;IGF2BP2;SAMD4A;CHRNA7;TYMS;GIGYF2;BIN1;MEX3D;DAPK1;RACK1;SHMT1;IGF2BP3,NANOS1;SYNCRIP;DHFR;MEX3B;SNRNP70;MEX3A
sensory perception of light stimulus (GO:0050953),0.700423298437985,0.9714097806736173,0.614,1.0,82,17,TH;CHRNB2;FSCN2;EYA3;SLC24A1;GPR143;CABP4;PRR4;OPA3;MYO7A;WFS1;PAX6;USH1C;NUDT19;OPA1;ATF6;MYO9A,TH;CHRNB2;FSCN2;EYA3;SLC24A1;GPR143;CABP4;PRR4;OPA3;MYO7A
regulation of cytoskeleton organization (GO:0051493),0.7015183732263144,0.9766057287768625,0.616,1.0,96,23,MLST8;BAIAP2;ARHGAP17;MAPT;CCDC88A;PDGFRB;CDK2AP2;RHOBTB2;TRAF3IP1;PLXNB1;BST2;MAPK3;RHOBTB1;GSK3B;TAOK1;DMTN;ARHGAP44;CDK10;EFNA5;RHOBTB3;STMN1;ARHGAP35;PTK2,MLST8;BAIAP2;ARHGAP17;MAPT;CCDC88A;PDGFRB;CDK2AP2
fatty acid biosynthetic process (GO:0006633),0.6989991280983932,0.9707500841080928,0.617,1.0,48,19,CBR4;DECR2;DEGS1;ACLY;HACD3;TECR;MLYCD;HACD1;NDUFAB1;FADS3;SCD5;HSD17B8;MCAT;ACSF3;FADS1;ELOVL6;SCD;LPL;ACACA,CBR4;DECR2;DEGS1
plasma membrane bounded cell projection assembly (GO:0120031),0.6775309309091162,0.9874721046098315,0.618,1.0,242,93,CCDC113;IFT81;DNAAF1;TTBK2;TMEM250;ARL3;CCDC28B;ATP6V0D1;MCIDAS;CEP131;CEP89;DNAH5;IFT80;DNAH6;AHI1;CCDC88A;RILPL1;TMEM107;EMP3;MKKS;RILP;WDR60;SCLT1;WDPCP;RFX2;FOXJ1;RAB17;BBS5;DZIP1L;ARHGEF4;CEP41;TRAF3IP1;TMEM231;FGD3;SRGAP2;SEPT6;CC2D2A;KIAA0586;RAPGEF2;GSN;SEPT1;TBC1D32;KIF24;FAM92A;EMP2;WDR19;FAM161A;SNX10;SHTN1;TCTN1;CLUAP1;DNM3;B9D2;UNC119;IFT43;CDC14B;ASAP1;SEPT8;FOPNL;UBXN10;PARVA;OPHN1;TTC8;GALNT11;NUDCD3;B9D1;ABLIM2;INTU;RFX3;DMTN;WDR34;NRP1;IFT122;STK26;WDR35;ARHGEF7;BBS9;CEP83;RAP2A;ABCC4;SEPT9;TNIK;POC1B;SEPT11;INPP5K;KIT;FNBP1L;VCL;PLA2G3;PTPRO;CARMIL1;FGD4;CYFIP1,CCDC113;IFT81;DNAAF1;TTBK2;TMEM250;ARL3;CCDC28B;ATP6V0D1;MCIDAS;CEP131;CEP89;DNAH5;IFT80;DNAH6;AHI1;CCDC88A;RILPL1;TMEM107;EMP3;MKKS;RILP;WDR60;SCLT1;WDPCP;RFX2;FOXJ1;RAB17;BBS5
mitotic spindle assembly (GO:0090307),0.7042678558188874,0.971985871149571,0.62,1.0,47,18,RACGAP1;TUBGCP6;TUBGCP5;TPX2;BCCIP;KIF4A;TUBGCP3;PIBF1;AURKB;KIFC1;ARHGEF10;CDC14B;KPNB1;KIF11;CHEK2;MYBL2;CEP192;BIRC5,RACGAP1;TUBGCP6;TUBGCP5;TPX2
mRNA 3'-end processing (GO:0031124),0.6958782158973456,0.9720143181120181,0.621,1.0,75,20,CPSF1;NUDT21;SRSF3;THOC1;CSTF2T;THOC7;SYMPK;WDR33;U2AF2;ALYREF;DDX39A;PABPN1;THOC6;SRSF2;THOC3;CPSF3;POLDIP3;POLR2D;APP;SLBP,CPSF1;NUDT21;SRSF3;THOC1;CSTF2T;THOC7;SYMPK
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),0.6935735993692073,0.9742159492589016,0.623,1.0,83,25,ADAM17;TGFB2;BMPR2;ENG;RBPJ;BMP6;FOXD1;LEFTY1;DAB2;HFE;MEN1;ACVR1;BMP8B;CDKN1C;STK11;HSP90AB1;FBXL15;SMAD3;BMPR1A;NUP93;GDF11;HIPK2;BMP7;ACVR2A;SMAD2,ADAM17;TGFB2;BMPR2;ENG;RBPJ;BMP6
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.6822931620386635,0.983536150838653,0.625,1.0,237,57,SF3A3;GCFC2;PRPF8;CPSF1;SNRPA;USP49;SYNCRIP;HNRNPU;PPIL1;NUDT21;SRSF3;SNRPD1;SNRNP70;POLR2E;SRSF10;CSTF2T;HNRNPA0;HNRNPA3;SF3B1;SYMPK;HNRNPL;SF3B5;CRNKL1;SNRPF;WDR33;HNRNPF;ELAVL1;U2AF2;HNRNPM;LSM6;PRPF40B;ALYREF;SNU13;DDX39A;PABPN1;HNRNPA2B1;SNRPC;PTBP1;SRSF2;DDX46;NAA38;DHX35;HNRNPK;PDCD7;POLR2J;SRRM2;CWC27;CPSF3;LSM7;AQR;LSM4;POLR2D;RALY;METTL3;RBM17;RSRC1;DHX32,SF3A3;GCFC2;PRPF8;CPSF1;SNRPA;USP49;SYNCRIP;HNRNPU;PPIL1;NUDT21;SRSF3;SNRPD1;SNRNP70;POLR2E;SRSF10;CSTF2T;HNRNPA0;HNRNPA3;SF3B1;SYMPK;HNRNPL
response to lipopolysaccharide (GO:0032496),0.6947439001303802,0.9752932309340282,0.625,1.0,156,25,ADAM17;TNFRSF1B;NANOS1;DEFA6;TIRAP;MAPKAPK2;CXCL10;HNRNPA0;NOS3;MAPKAPK3;IRAK3;RPS6KA3;JUND;PABPN1;SRR;TNFRSF11A;IRAK1;FER;ERBIN;GFI1;NR1H3;MAPK8;DAB2IP;SCARB1;NFKB1,ADAM17;TNFRSF1B;NANOS1;DEFA6;TIRAP;MAPKAPK2;CXCL10;HNRNPA0;NOS3;MAPKAPK3
positive regulation of canonical Wnt signaling pathway (GO:0090263),0.6925212343833679,0.9768440353644463,0.627,1.0,114,28,FZD9;TBL1XR1;LGR6;PSMB3;WNT2B;USP34;DIXDC1;JRK;PSMD14;TRPM4;TNKS;PIN1;LRP6;PSMD8;NRARP;AXIN2;LRRK1;WNK2;PSMF1;FAM53B;UBR5;CCAR2;SOX4;RNF220;NFKB1;TBL1X;PSMD1;LGR5,FZD9;TBL1XR1;LGR6;PSMB3;WNT2B
positive regulation of protein complex assembly (GO:0031334),0.6990267152079388,0.971313319018462,0.63,1.0,89,20,BID;PIEZO1;CDT1;CDC42EP2;ICE1;SLF2;SLF1;ERCC2;ERCC3;ASAP1;STUB1;GSK3B;RPA1;TRABD2A;FAF1;UNC13B;SUMO1;SPIDR;PARP1;MPP7,BID;PIEZO1;CDT1;CDC42EP2
positive regulation of programmed cell death (GO:0043068),0.6773950535037726,0.9852237502625029,0.631,1.0,258,79,FZD9;APH1B;KLF11;BID;FOXA1;TOP2A;MTCH2;GPER1;PANO1;ARHGEF17;ING5;GPLD1;BARD1;RYBP;PAWR;AIFM1;ITGA6;CSRNP3;HTT;ARHGEF4;BAD;MAP3K5;SCRIB;FGD3;HMGA2;SLIT2;ARHGEF11;IP6K2;FADD;STK3;PIDD1;PTPA;TIAM1;NGEF;HSPD1;IGFBP3;PREX1;SPDEF;SOS2;ERCC3;TFAP4;ARHGEF3;ING4;E2F1;KCNMA1;RPS6KA2;PDCD2;SUDS3;PRMT2;SHQ1;MAP3K20;VAV2;BIN1;TNFAIP8;APAF1;MCF2L;RACK1;ARHGEF7;ARHGEF9;FAF1;UNC13B;MAPK8;ABR;NEURL1;DAB2IP;ATM;CRADD;TRIO;ATF6;CCAR2;SOX4;RASGRF2;ATG7;MAPK9;SOS1;OBSCN;DNM2;MTCH1;FGD4,FZD9;APH1B;KLF11;BID;FOXA1;TOP2A;MTCH2;GPER1;PANO1;ARHGEF17;ING5;GPLD1;BARD1;RYBP;PAWR;AIFM1;ITGA6;CSRNP3
mitotic spindle organization (GO:0007052),0.6956931776732603,0.9778370682673695,0.632,1.0,75,29,GPSM2;SPC25;TUBGCP6;NUF2;TUBGCP5;TPX2;MECP2;BCCIP;KIF4A;TUBGCP3;PIBF1;CENPE;TNKS;AURKB;PTPA;KIFC1;WDR62;ARHGEF10;RCC1;KPNB1;SUN2;KIF11;CHEK2;MYBL2;CEP192;PRC1;BIRC5;STMN1;MAP4,GPSM2;SPC25;TUBGCP6;NUF2;TUBGCP5;TPX2
cellular protein metabolic process (GO:0044267),0.6737849612156084,0.9865362706681695,0.636,1.0,485,119,L2HGDH;ADAM17;MRPL3;CTSH;KTN1;TGM3;APH1B;NEDD8;TGFBI;ANO8;NOTUM;CLN5;RPS2;MRPL27;MSRB1;BAP1;MRPL36;RPL41;MRPS33;HM13;RPS21;UBE2M;MRPL52;RPS15;PCSK5;EIF4EBP2;RPL27A;MRRF;ABCA3;YES1;MGAT4A;HIST1H4A;H3F3A;PRSS23;PROZ;FBXW2;WFS1;NUCB1;GSN;IGFBP4;BACE1;HSPG2;SNU13;UBE2S;MEN1;NAGPA;UBA7;HIST1H3A;MSRB2;CHRM3;D2HGDH;SPPL3;ZDHHC2;AKT1;HIST2H3A;HSP90B1;IGFBP3;RPL10;UBE2L3;MRPS18A;RAB12;MRPL11;DARS;MRPL41;UBL4A;KLK3;PLOD1;JAG2;MRPL34;GALNT11;GATB;CKAP4;EVA1A;IGFBP2;AGO2;CHEK2;SNCAIP;VWA1;SGPP2;DLL1;AKT2;MRPS2;ERO1B;ICMT;MRPL1;COA1;LTBP1;SERPINA1;MRPL23;FAM20C;LAMB2;MRPL24;LAMC1;QSOX1;IMMP2L;MSRA;IMMP1L;SPPL2B;LCMT1;RPL10A;SEPHS1;DAB2IP;FN1;ATG3;PARP4;DLL4;ST3GAL1;MRPS6;LAMB1;PCSK9;GAS6;PHKA2;GGA2;ATG7;IGF2BP3;APP;GOLM1;PDIA6;UBE2G2,L2HGDH;ADAM17;MRPL3;CTSH;KTN1;TGM3;APH1B;NEDD8;TGFBI;ANO8;NOTUM;CLN5;RPS2;MRPL27;MSRB1;BAP1;MRPL36;RPL41;MRPS33;HM13;RPS21;UBE2M
regulation of Wnt signaling pathway (GO:0030111),0.686397784066825,0.9777970172290921,0.636,1.0,110,35,PPP2R1A;ATP6V1C2;LGR6;NOTUM;ZNF703;TLR2;NXN;NKD2;WWOX;DVL1;BTRC;TERT;CMAHP;SKI;TIAM1;LRP6;ANKRD10;APCDD1;NKD1;KREMEN1;DEPDC1B;CBFB;NLK;CTNNBIP1;DISC1;RACK1;TRABD2A;MACF1;CDK14;RNF43;CCNY;SOX4;LRP5;APP;KANK1,PPP2R1A;ATP6V1C2;LGR6;NOTUM;ZNF703;TLR2;NXN;NKD2
positive regulation of protein localization to membrane (GO:1905477),0.6898449889277619,0.977318254416751,0.637,1.0,96,33,BID;GPER1;ITGB1BP1;SPTBN1;YWHAH;PPP3CC;FIS1;GZMB;C2CD5;NKD2;BAD;TFDP1;TP73;TP53BP2;MYO1C;AKT1;PTPN9;DLG1;E2F1;PRKCE;STX3;AKT2;MTCL1;MAPK8;PIK3R1;SORBS1;BCL2;CEMIP;EGFR;YWHAG;ANK3;TFDP2;EPHB2,BID;GPER1;ITGB1BP1;SPTBN1;YWHAH;PPP3CC;FIS1;GZMB;C2CD5;NKD2
T cell receptor signaling pathway (GO:0050852),0.6945534169535128,0.9745747543933492,0.638,1.0,164,24,PLCG2;BTN3A2;PRKCQ;PSMB3;BTN2A3P;BTN2A2;PSMD14;BTRC;ERMAP;SPPL3;PAG1;PSMD8;INPP5D;PAK1;PTPRJ;CD276;IKBKB;PSMF1;PIK3R1;PIK3CB;EIF2B3;DENND1B;NFKB1;PSMD1,PLCG2;BTN3A2;PRKCQ;PSMB3
positive regulation of cell growth (GO:0030307),0.6924927988251063,0.9727761924902132,0.641,1.0,99,25,ADAM17;TGFB2;MAPT;EXOSC4;FXN;RUFY3;HDGFL2;H3F3A;RPS6KA3;AKAP6;SEMA4D;SPHK1;SHTN1;BRAT1;AKT1;MTPN;LEF1;LIMK1;DNPH1;RPTOR;SYT17;MACF1;BCL2;EGFR;NEDD4L,ADAM17;TGFB2;MAPT;EXOSC4;FXN;RUFY3
positive regulation of cellular amide metabolic process (GO:0034250),0.7036887830498953,0.9676277523878384,0.643,1.0,62,15,CIRBP;EIF3C;EEF2;ELAVL1;NSMAF;SAMD4A;UPF3A;PYM1;CHRNA7;PICALM;POLDIP3;PASK;RACK1;SOX4;APP,CIRBP;EIF3C;EEF2
negative regulation of angiogenesis (GO:0016525),0.7047014706596632,0.9670501901316187,0.644,1.0,70,15,TGFB2;GTF2I;KRIT1;EPN1;E2F2;MECP2;HSPG2;EPN2;SYNJ2BP;AGO1;KLK3;ATF2;PPARG;PDE3B;DAB2IP,TGFB2;GTF2I;KRIT1;EPN1;E2F2
visual perception (GO:0007601),0.7004820989232088,0.9652106560010973,0.646,1.0,79,16,TH;CHRNB2;FSCN2;EYA3;SLC24A1;GPR143;CABP4;PRR4;OPA3;MYO7A;WFS1;PAX6;NUDT19;OPA1;ATF6;MYO9A,TH;CHRNB2;FSCN2;EYA3;SLC24A1;GPR143;CABP4;PRR4;OPA3;MYO7A
fatty acid catabolic process (GO:0009062),0.690420798474904,0.9698364231619245,0.647,1.0,66,27,ACAA1;ECHS1;PCCA;ABCD1;HIBCH;HACL1;MMAA;ACADS;HADH;ECHDC2;NDUFAB1;MECR;DECR1;PPARD;ACAD9;MCAT;ACAD10;PECR;LPIN1;NUDT19;AUH;PCCB;ACAT2;HSD17B4;AIG1;HADHB;HADHA,ACAA1;ECHS1;PCCA;ABCD1;HIBCH;HACL1
dephosphorylation (GO:0016311),0.6847553178680829,0.9799791437189912,0.649,1.0,125,44,PPP2R1A;PHLPP2;HDHD2;PPP2R3B;PPP3CC;MTMR7;PLPP3;PPM1M;PHPT1;STYXL1;BTRC;PPP3CB;PDXP;CTTNBP2NL;MTMR4;TIMM50;MTMR3;DUSP7;DUSP23;PTPN9;PPM1G;PTPRE;PTPN3;THNSL2;MTM1;CDC14B;LHPP;PPP2R5A;PPP1CB;SSH2;PPM1B;DUSP22;PHLPP1;PTPN1;PPP6C;EPHX2;INPP5K;PGP;PTPN18;PTPN4;PTPRD;PTPRK;PTPRO;PTEN,PPP2R1A;PHLPP2;HDHD2;PPP2R3B;PPP3CC;MTMR7;PLPP3;PPM1M;PHPT1
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277),0.7001026215216635,0.9623289279337951,0.651,1.0,75,15,GPER1;PDE6A;FNTB;RPGRIP1L;GIT1;GIT2;USP20;RGS12;GRK5;CAMKMT;PLCE1;USP33;PLCB1;METAP1;RIC8B,GPER1;PDE6A;FNTB;RPGRIP1L;GIT1
regulation of mitotic nuclear division (GO:0007088),0.6903567135730847,0.9750504327710132,0.651,1.0,85,29,PHIP;NUSAP1;CDC25C;HNRNPU;L3MBTL1;PDGFRB;HSPA1A;PDGFB;FBXO5;CHEK1;NUP62;PKMYT1;PDXP;AURKAIP1;TOM1L2;MKI67;PIN1;IL1B;RCC1;HSPA1B;CDC14B;CUL9;KIF11;INSR;BMP7;KIF20B;CDC16;CEP85;LRP5,PHIP;NUSAP1;CDC25C;HNRNPU;L3MBTL1
cellular response to interferon-gamma (GO:0071346),0.6995942765861436,0.9639644135876684,0.653,1.0,117,15,CIITA;SYNCRIP;TRIM8;SLC26A6;CAMK2G;CX3CL1;CCL24;HFE;CAMK2D;MT2A;MID1;IRF7;DAPK1;IRF8;CD44,CIITA;SYNCRIP;TRIM8;SLC26A6
regulation of cholesterol metabolic process (GO:0090181),0.6936442389316053,0.9738847028050269,0.653,1.0,42,25,ARV1;LDLRAP1;CYP51A1;PMVK;TM7SF2;GGPS1;MVD;SCAP;KPNB1;IDI1;HMGCR;ACACB;SREBF1;FDPS;MVK;SQLE;DHCR7;EPHX2;ELOVL6;SCD;HMGCS1;LSS;SREBF2;FDFT1;ACACA,ARV1;LDLRAP1;CYP51A1
Rho protein signal transduction (GO:0007266),0.6957664427863172,0.9709583457262987,0.654,1.0,73,22,NCOA3;CDC42EP1;ARHGAP1;MYO9B;CDC42EP2;RHOBTB2;ARHGEF11;SHTN1;GNA12;ARHGAP6;ARHGAP5;CFL1;ARHGEF3;RHOBTB1;CDC42EP5;LIMK1;PAK1;ARHGAP4;RHOT1;RHOBTB3;CTNNAL1;EPS8,NCOA3;CDC42EP1;ARHGAP1;MYO9B;CDC42EP2;RHOBTB2
positive regulation of nucleic acid-templated transcription (GO:1903508),0.6702338396308601,0.9877642332154282,0.654,1.0,503,156,ZKSCAN3;FZD1;PHIP;SCX;NUP85;RFXAP;NFATC2;CCNE1;CAPN3;TBL1XR1;CIITA;NANOS1;CAMK4;ESR2;GLIS2;NCOA3;RNF187;KAT8;GATA4;FZD2;DVL2;YWHAH;ING5;TFAP2A;RYBP;BTBD8;SETD3;TRERF1;MMS19;HNF1A;PDGFB;NAT14;PPARA;MT3;YAF2;ZNF496;PHF1;MAP3K5;MYBL1;WAC;DVL1;HMGA2;ARHGEF11;ZNF318;MESP1;BTRC;NUP62;NFE2L3;RB1;DAB2;PPP3CB;SIX4;DVL3;MYCN;TCF3;TP73;DEAF1;ARNT2;HNRNPAB;PPARGC1A;SUPT3H;ACVR1;ERCC2;PAX6;MRPL12;SS18L1;HNF1B;ZP3;PROX1;AKT1;TADA3;NPAS2;CDKN1C;WNT11;IL1B;IRAK1;KAT6B;LRP6;TP53BP1;PCBD2;TOX3;TFAP4;ZNF516;SP3;MED24;E2F1;SMARCC2;PARP9;RAI1;ANKRD49;MLXIPL;CNBP;NR1D2;ZFHX3;FOXA2;NRIP1;FOXM1;PRMT2;MAP3K2;TRIM44;PICALM;RORC;CHEK2;PCID2;TESC;LEF1;BRCA1;PSRC1;HDAC4;CDH1;SMAD3;PHF19;DDX17;PPARD;EHF;MYBL2;ATF7IP;RFX3;PPARG;IRF7;ZXDC;HIPK2;TASP1;BMP7;IKBKB;CAMKK2;MYC;VHL;THRAP3;FOXN3;NR1H3;MAP2K2;CDK5RAP2;YAP1;TEAD2;PLCB1;ATOH8;RNF4;NCOA1;EGFR;MYB;INPP5K;PHF8;HIF1A;SOX4;ETS2;NFKB1;TBL1X;MLLT3;LRP5;DNM2;GRIP1;SMAD2;SMARCA2;IVNS1ABP;RGMB,ZKSCAN3;FZD1;PHIP;SCX;NUP85;RFXAP;NFATC2;CCNE1;CAPN3;TBL1XR1;CIITA;NANOS1;CAMK4;ESR2;GLIS2;NCOA3;RNF187;KAT8;GATA4;FZD2;DVL2;YWHAH;ING5;TFAP2A;RYBP;BTBD8;SETD3;TRERF1
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),0.6931739189075301,0.9703429683337607,0.654,1.0,80,25,ADAM17;ENG;SMAD7;ZNF703;WFIKKN1;HSPA1A;PEG10;DAB2;MEN1;MTMR4;SKI;PIN1;EID2;CDKN1C;STK11;HSP90AB1;STUB1;LDLRAD4;SMAD3;NREP;LEMD3;STRAP;HIPK2;SMAD6;SMAD2,ADAM17;ENG;SMAD7;ZNF703;WFIKKN1;HSPA1A
