Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),0.6973808573867051,0.9420690932919824,0.763,1.0,44,17,EP300;ZNF385A;PML;CDIP1;PDK2;ZNF385D;ZNF346;TP63;TP53;PMAIP1;SNW1;ZNF385C;SIRT1;HIPK2;IFI16;RPS27L;ZMAT1,EP300;ZNF385A;PML
neutrophil mediated immunity (GO:0002446),0.6817886862646101,0.9795204611821012,0.765,1.0,488,139,FTH1;ATP11B;SNAP29;RAB9B;LRMP;PLEKHO2;CD53;PSMA2;C3;PSMA5;HUWE1;ARG1;FRMPD3;PGM2;RHOA;TRAPPC1;MAGT1;METTL7A;MME;YPEL5;C5AR1;ACTR1B;IGF2R;RAB5C;BST1;ROCK1;PSMD3;VNN1;NDUFC2;CD177;ACTR2;EEF1A1;FPR1;CDA;NPC2;B2M;MGST1;PSAP;MMP8;TOLLIP;CRISP3;TMBIM1;FCGR2A;FLG2;NIT2;RAP1A;PRCP;OSTF1;CPNE1;HSPA1B;PSMB1;BST2;PSMD14;IST1;DSN1;GLA;NCSTN;PRDX6;GUSB;ENPP4;ANO6;ARMC8;CYSTM1;PTPRJ;TMEM63A;CAT;AP1M1;ADAM17;CREG1;COMMD3;FTL;SPTAN1;MLEC;LRRC7;PSMD11;CTSS;CSTB;COMMD9;XRCC6;DNAJC13;CPPED1;AGA;VAMP8;PSMB7;XRCC5;VCL;ARHGAP9;ASAH1;VCP;GM2A;NHLRC3;UNC13D;NCKAP1L;FRK;VAPA;STXBP3;HFE;IMPDH2;ALAD;DLC1;PPIE;PLAC8;ILF2;PSEN1;MVP;ATP6V1D;TOM1;PSMC2;APAF1;RAP2C;SLC44A2;GYG1;JUP;ACTR10;CEP290;CD55;SERPINB1;DERA;LTA4H;NFKB1;OLR1;GCA;SDCBP;PLD1;ATG7;SLCO4C1;IRAK4;MOSPD2;SLC2A3;SNAP23;ANXA3;AGL;SVIP;C3AR1;DIAPH1;VAMP7;RAB5B;ALDH3B1;NEU1,FTH1;ATP11B;SNAP29;RAB9B;LRMP;PLEKHO2;CD53;PSMA2;C3;PSMA5;HUWE1;ARG1;FRMPD3;PGM2;RHOA;TRAPPC1;MAGT1;METTL7A;MME;YPEL5;C5AR1
DNA metabolic process (GO:0006259),0.6819122412923765,0.979281794857656,0.766,1.0,315,146,CDC45;TOPBP1;IGHMBP2;EGF;APEX1;RAD9B;GTF2H4;HMGB3;NOP53;UBE2N;GINS4;POLE2;TSN;ORC3;RMI2;RAD51;NSMCE3;UBB;MBD4;HINFP;NAP1L1;MSH3;RPAIN;UBC;POLE3;DONSON;POLD4;NUDT1;RAD54L;USP45;SUMO1;DOT1L;PSME4;NASP;CLSPN;NPM1;RAD52;GEN1;PARP4;RFC3;TP53;INIP;MBD2;XPA;DBF4;FBXO6;PALB2;DNA2;ATR;POLK;FEN1;ORC4;ATM;RFC4;RNASEH2A;TOP2B;TOP1;ORC2;REV1;BRIP1;SIRT1;LIG3;PCNA;PRIM2;POLL;POLB;PDS5B;POLI;RAD51C;UBE2T;KPNA2;ERCC4;FAN1;PCLAF;KAT7;MUTYH;CDC7;XPC;FANCL;XRCC6;BRCA2;EXO1;DDB2;RPA2;WRN;PDS5A;XRCC5;MNAT1;TATDN3;ALKBH3;UPF1;VCP;NABP1;LIG4;GTF2H3;STN1;SMARCB1;TOP3A;SMARCAD1;ING4;BRCA1;UVRAG;KIN;TIMELESS;MCM8;RPA3;SLX4;MTOR;GTF2H1;ERI2;CDK1;FAM111A;TERF2IP;RFC1;POLA2;CHEK1;RHNO1;ZRANB3;CDK2;RBBP8;NUP98;WDHD1;PARP2;CTC1;RAD51AP1;TOP2A;RECQL5;RAD51B;POLH;SP100;CDC25C;BTG2;FANCD2;NT5E;XRCC1;EXD2;RAG1;SMARCAL1;HELB;CDC25A;RAD17;RFC5;RPA1;RBMS1;TDG;TNFAIP1,CDC45;TOPBP1;IGHMBP2;EGF;APEX1;RAD9B;GTF2H4;HMGB3;NOP53;UBE2N;GINS4;POLE2;TSN;ORC3;RMI2;RAD51;NSMCE3;UBB;MBD4;HINFP;NAP1L1;MSH3;RPAIN
cellular protein complex assembly (GO:0043623),0.6872802777915832,0.9602398667363564,0.767,1.0,145,42,ADRB2;PSMG2;CLTB;CLTC;NRG1;PIK3C2A;SEPT7;PILRB;SMAD1;EPS15;AARS2;SMAD4;CENPE;SAMM50;CENPW;NCK1;NUP107;DNAJC28;EID2;PSMD11;CHMP2A;NUP205;ANLN;AP2S1;NDUFAF1;SRP54;CENPF;CLU;SPAG1;MID1IP1;VAMP4;UVRAG;PRLR;SKP1;IMMP1L;CENPC;CLTA;PSMD4;BBS10;NUP98;TMEM170A;COG4,ADRB2;PSMG2;CLTB;CLTC;NRG1;PIK3C2A;SEPT7
postreplication repair (GO:0006301),0.6933777730067223,0.9500076053721368,0.767,1.0,48,25,UBE2N;UBB;UBE2V1;UBC;POLD4;RFC3;RFC4;NSMCE1;REV1;PCNA;POLI;PCLAF;DTL;RPA2;SPRTN;VCP;UBE2L6;BRCA1;RPA3;RFC1;WDR33;PRIMPOL;POLH;RFC5;RPA1,UBE2N;UBB;UBE2V1;UBC;POLD4
non-recombinational repair (GO:0000726),0.693974270932524,0.9507458715020554,0.768,1.0,50,24,UBE2N;RNF8;BABAM1;TP53BP1;SUMO1;RAD52;PSMD14;ATM;LIG3;ATP23;POLL;MDC1;RNF168;PAXIP1;ERCC4;XRCC6;XRCC5;XRCC4;LIG4;DCLRE1A;BRCA1;PIAS4;KDM2A;BABAM2,UBE2N;RNF8;BABAM1;TP53BP1
"nucleotide-excision repair, DNA incision (GO:0033683)",0.6870353456532103,0.938496948144904,0.769,1.0,41,20,GTF2H4;UBB;UBC;POLD4;RFC3;XPA;RFC4;PCNA;ERCC4;FAN1;DDB2;RPA2;ERCC5;GTF2H3;GTF2H5;RPA3;GTF2H1;RFC1;RFC5;RPA1,GTF2H4;UBB;UBC;POLD4
peptide biosynthetic process (GO:0043043),0.6882426340958099,0.9646630794185475,0.769,1.0,175,47,PCSK1;IGHMBP2;RPL37;RPL6;MRPS16;MRPS18C;MRPL1;RPS4X;FARSB;COPS5;RPS9;COA1;RPS26;IGF2BP3;GSPT2;EEF1A1;MRPS36;RPL24;MRPL43;RPL19;MRPS15;MRPL9;MRPS7;MRPL51;RPS27;YARS2;MRPS18A;MRPL24;RPL23;DMD;RPL15;RPL13A;RPS20;DARS;RPL39L;MRPL37;MRPL13;MRPS14;MRRF;MRPL35;HBS1L;MRPS33;ABCF1;MRPL42;MRPL10;GATB;EIF4EBP2,PCSK1;IGHMBP2;RPL37;RPL6;MRPS16;MRPS18C;MRPL1;RPS4X;FARSB;COPS5
tRNA processing (GO:0008033),0.6930415408498262,0.9450254497525783,0.772,1.0,63,20,KARS;TRDMT1;ZBTB8OS;HSD17B10;CPSF4;AARS2;KIAA0391;FARS2;POP5;NSUN6;RPP30;CLP1;CSTF2;TYW5;RTCB;ADAT1;TRUB1;CDKAL1;TSEN15;NSUN2,KARS;TRDMT1;ZBTB8OS;HSD17B10
axonogenesis (GO:0007409),0.6881611733452769,0.9604934346223057,0.773,1.0,224,42,EZR;NRXN3;ECM2;CTNNA2;PRKCA;CXCR4;UNC5C;RAB8A;NRXN1;SH3KBP1;PRKCQ;OMG;PRELP;CREB1;SPTBN5;USP33;PTEN;SPON2;GAB2;MAP1A;ENAH;SPTAN1;PARD6B;PPP3CB;NTNG1;ARHGAP35;ULK2;ANK3;PAK3;PARD3;ISL1;RPS6KA5;SLITRK3;PIK3CA;RANBP9;EPHA5;SEMA3C;PIK3CB;SEMA3A;LUM;KIF3A;FRS2,EZR;NRXN3;ECM2;CTNNA2;PRKCA;CXCR4;UNC5C
neuron projection morphogenesis (GO:0048812),0.6843910895412806,0.9599249850788696,0.773,1.0,164,42,RAC2;ECM2;CTNNA2;MAP2;DNM2;PAK1;UBB;RAB8A;NCKAP1;STK26;ROCK1;DTNBP1;OMG;PRELP;DCDC2;CPNE1;CDC42;PTEN;SRGAP2;MAP1A;PARD6B;MINK1;NTNG1;ANK3;PAK3;EPB41L3;PARD3;NCKAP1L;BTBD3;GPM6A;KIF20B;DICER1;SLITRK3;TMEM106B;EIF2AK4;SDC2;NCOA3;DCLK1;ALS2;ATP7A;LUM;LRRK2,RAC2;ECM2;CTNNA2;MAP2;DNM2;PAK1;UBB;RAB8A;NCKAP1;STK26;ROCK1;DTNBP1;OMG
regulation of vesicle-mediated transport (GO:0060627),0.6894497510884213,0.9614219970888123,0.773,1.0,139,42,RINT1;ABL1;RUFY1;RAB11A;RAB8A;USP6;RAB13;TBC1D2;RAB5C;RIMS2;TBC1D12;PINK1;CD177;TBC1D26;RALA;RAB5A;TBC1D15;SYT1;TBC1D8B;SNX17;DNAJC13;TBCK;AP2S1;TBC1D1;RAB33B;ADPRHL1;UVRAG;BMP2K;EVI5;STXBP5;RABGAP1;RAB8B;RAB21;ABL2;SNX12;TBC1D22B;SCFD1;TBC1D5;RAB5B;ZFYVE16;LRRK2;TBC1D13,RINT1;ABL1;RUFY1;RAB11A;RAB8A;USP6;RAB13;TBC1D2;RAB5C;RIMS2;TBC1D12;PINK1;CD177
spliceosomal snRNP assembly (GO:0000387),0.7001732775687366,0.9421452940783224,0.773,1.0,38,18,SNRPB;SMN1;LSM4;CD2BP2;SNRPD1;SNRPD3;SRSF10;GEMIN8;GEMIN6;SNRPG;SNRPF;SNRPE;RBM22;CLNS1A;SART1;SART3;PRPF6;GEMIN2,SNRPB;SMN1;LSM4
positive regulation of multicellular organismal process (GO:0051240),0.6847052722759709,0.9619031839818611,0.774,1.0,203,51,FGF7;TMEM119;HYAL1;NODAL;HDAC6;RAB11A;CD34;MBD4;IL18;EREG;DOCK1;UCN;TP53BP1;SGIP1;ROCK1;TNFSF4;IL23A;PRKCH;HTR2B;SOD1;FLOT1;ACVR1B;SOX5;SMAD4;H2AFY;CAPN7;SIRT1;INPP5K;PAXIP1;EZH2;MST1;IL15;RREB1;VAMP8;TAPT1;BMPR1B;IFI16;TRIM16;MTOR;NCOA3;SDCBP;SNX4;DAB2;GCNT2;H2AFY2;NUMA1;TIAM1;RFX3;LDLR;VAMP7;CLASP2,FGF7;TMEM119;HYAL1;NODAL;HDAC6;RAB11A;CD34;MBD4;IL18;EREG;DOCK1;UCN;TP53BP1;SGIP1;ROCK1
cellular response to amino acid starvation (GO:0034198),0.6948316057370324,0.9403979418474955,0.775,1.0,40,19,WDR24;WDR59;DEPDC5;SZT2;EIF2S1;GCN1;PRKD1;RRAGB;DAP;RRAGC;CDKN1A;MAP3K5;EIF2AK3;MTOR;EIF2AK4;BMT2;MAPK8;SESN2;SESN3,WDR24;WDR59;DEPDC5;SZT2
regulation of cell migration (GO:0030334),0.6840702534710233,0.9738123904367113,0.776,1.0,317,88,NEXN;EGF;KIF2A;SYNE2;ROBO4;ZNF304;PRKCA;LDLRAD4;SORL1;RHOA;SRGAP1;LDB2;TP53INP1;PAK1;LMNA;PDGFD;LDB1;GPNMB;STK26;LMO4;LGR6;DLG5;RHOD;IGF1R;CNTN1;CCL5;MCTP1;SUN2;FGFR1OP;SEMA3E;RNF41;ERBB4;ELP1;BST2;PTEN;MYOC;PTPRJ;CARMIL1;RNF20;ARID2;SRGAP2;ADAM17;PARD6B;MINK1;RHOB;PDCD10;RND1;FER;ELP3;FLCN;TBCCD1;VCL;CBLL1;ARHGEF39;HACE1;CYP1B1;FUZ;KIF14;MIA3;DLC1;NUMB;RUFY3;RAP2C;ELP6;TCAF1;ARPIN;PTK2B;GTSE1;SGK3;SPAG9;APC;TTBK2;AMOTL2;DDX58;SDCBP;MYPN;SEMA3C;DAB2;GCNT2;CCAR1;RCC2;SLK;SEMA3A;TIAM1;CYR61;FGF1;PTPRK;ANXA1,NEXN;EGF;KIF2A;SYNE2;ROBO4;ZNF304;PRKCA;LDLRAD4;SORL1;RHOA;SRGAP1;LDB2;TP53INP1;PAK1;LMNA;PDGFD;LDB1;GPNMB;STK26;LMO4;LGR6;DLG5
positive regulation of synaptic transmission (GO:0050806),0.6930878108588622,0.9387248895912548,0.777,1.0,68,17,RIMS1;PRKCZ;NRXN1;RIMS2;DTNBP1;FLOT1;PTEN;SYT1;SLC24A1;GRIK2;SQSTM1;FMR1;PTK2B;GRIN2C;PLK2;EIF2AK4;UNC13B,RIMS1;PRKCZ;NRXN1;RIMS2;DTNBP1
water-soluble vitamin metabolic process (GO:0006767),0.6890280853368066,0.9555492679094657,0.777,1.0,78,34,THTPA;VNN2;MTHFS;GSTO2;GSTO1;PDZD11;ACP5;PC;VNN1;SLC19A3;DHFR;SLC19A2;ACACB;MCCC1;CUBN;RFK;AASDHPPT;MTRR;ABCD4;ENPP1;MMAB;PANK2;PCCB;PNPO;BTD;TCN2;MMAA;TPK1;MCCC2;LMBRD1;SLC2A3;SHMT1;MUT;AOX1,THTPA;VNN2;MTHFS;GSTO2;GSTO1;PDZD11;ACP5;PC;VNN1;SLC19A3
ATP metabolic process (GO:0046034),0.6880487408840325,0.9372858135380837,0.778,1.0,57,17,MT-ATP8;NADK;NUDT5;TEFM;SLC25A13;AK9;NMNAT1;UQCRB;HSPA1B;MT-ATP6;UQCRC2;NIPSNAP2;NDUFS1;PARG;ENPP1;PRKAG2;ENTPD5,MT-ATP8;NADK;NUDT5;TEFM;SLC25A13;AK9;NMNAT1
regulation of endocytosis (GO:0030100),0.6890594334852204,0.9482955658892762,0.779,1.0,70,25,LRSAM1;ABL1;RUFY1;SNCA;RAB5C;CD177;PRKD1;MCTP1;FLOT1;RAB5A;SNX17;AP2S1;CBLL1;TSPAN1;BMP2K;RUBCN;RAB21;ABL2;SNX12;MTMR2;DAB2;LDLR;RAB5B;NEDD4L;ZFYVE16,LRSAM1;ABL1;RUFY1;SNCA
mitochondrial respiratory chain complex I biogenesis (GO:0097031),0.6845785211760563,0.9533422889099502,0.781,1.0,65,36,NDUFA1;MT-ND3;MT-ND2;NDUFB1;NDUFA13;NDUFS3;COA1;NDUFA9;NDUFB11;NDUFC2;NDUFB4;NDUFS5;DMAC2;MT-ND4;MT-ND6;NDUFB9;DMAC1;ACAD9;NDUFAF3;NDUFB6;MT-ND5;NDUFA2;NDUFS1;FOXRED1;NDUFC1;NDUFS4;NUBPL;NDUFA12;NDUFAF6;NDUFA8;TMEM126B;NDUFAF1;NDUFB3;NDUFB5;NDUFS2;TIMMDC1,NDUFA1;MT-ND3;MT-ND2;NDUFB1;NDUFA13;NDUFS3;COA1;NDUFA9;NDUFB11;NDUFC2
negative regulation of nucleic acid-templated transcription (GO:1903507),0.6825154062393946,0.9792040436113542,0.782,1.0,445,139,NAB1;ZHX2;CBFA2T2;BRMS1;ZP3;ZNF418;CAPN3;ZNF350;ZNF776;PML;UBP1;LDB2;HDAC6;RSF1;NONO;BTAF1;ZNF568;ARNTL;NDUFA13;NRG1;HINFP;MTA3;HDAC2;EID1;CDKN2A;ZNF93;RB1;EREG;LDB1;HMBOX1;ZNF91;EHMT1;ERN2;TNFSF4;NIF3L1;TRAF6;NKX3-1;SUMO1;FOXP2;HEXIM2;HIC2;DMAP1;IKZF4;KAT8;CRY2;IRF1;TP63;POU2F1;USP47;TP53;SMAD4;MBD2;RUNX1T1;SCMH1;SNW1;ZNF219;ZNF154;BRD7;ATXN1;SNX6;ZNF552;DAP;SMARCA2;CHMP1A;SIRT1;SMARCE1;MDM2;RCOR1;CIR1;INPP5K;JARID2;MECOM;TAF7;GCLC;EID2;BIRC5;ATF5;KAT6A;EED;EZH2;ZNF253;WWP1;ARHGAP35;PER2;XRCC6;ZNF540;CBX5;SFMBT1;XRCC5;NKAP;THAP7;PEX14;ZBED6;CENPF;SETDB2;MPHOSPH8;EID2B;ZKSCAN3;NR1D2;ING4;COMMD7;BRCA1;PBXIP1;ATF7IP;GMNN;PIAS4;IFI16;RPS6KA5;TIMELESS;CHD8;PRMT2;DAXX;QARS;CLOCK;NIPBL;ARID4A;ID3;HDAC9;SUDS3;ID2;EIF4A2;DAB2;CDKN1B;GCFC2;PDCD4;RFX3;TFDP2;AHR;ZNF24;HEXIM1;ZC3H6;ZBTB18;WWP2;ATP8B1;MECP2;RBFOX2;PTPRK;KMT5A;DEPDC1,NAB1;ZHX2;CBFA2T2;BRMS1;ZP3;ZNF418;CAPN3;ZNF350;ZNF776;PML;UBP1;LDB2;HDAC6;RSF1;NONO;BTAF1;ZNF568;ARNTL;NDUFA13;NRG1;HINFP;MTA3;HDAC2;EID1;CDKN2A;ZNF93;RB1;EREG;LDB1
regulation of vesicle fusion (GO:0031338),0.6896046918816977,0.9379846319062455,0.783,1.0,62,20,VPS18;USP6;TBC1D2;TBC1D12;TBC1D26;VPS11;TBC1D15;TBC1D8B;VPS41;TBCK;TBC1D1;C2CD5;ADPRHL1;EVI5;RABGAP1;TBC1D22B;TBC1D5;STXBP6;ANXA1;TBC1D13,VPS18;USP6;TBC1D2;TBC1D12;TBC1D26
negative regulation of gene expression (GO:0010629),0.6797570037299849,0.9798075288006184,0.784,1.0,619,196,NAB1;HAVCR2;ZHX2;CBFA2T2;BRMS1;ZP3;H3F3A;ZNF418;CAPN3;ZNF350;ZNF776;UPK3B;PML;UBP1;LDB2;MEX3B;HDAC6;RSF1;NONO;BTAF1;ZNF568;ARNTL;CD34;NDUFA13;NRG1;ESR1;HINFP;MTA3;HDAC2;EID1;CDKN2A;ZNF93;RB1;PC;EREG;LDB1;HMBOX1;RPS26;ZNF91;IGF2BP3;PINK1;EHMT1;ERN2;PTBP2;CAPRIN1;TNFSF4;DHFR;TRAF6;NKX3-1;SUMO1;FOXP2;HEXIM2;HIC2;DMAP1;IKZF4;KAT8;CRY2;IRF1;TP63;POU2F1;USP47;TP53;NR0B2;SMAD4;MBD2;RUNX1T1;SCMH1;SNW1;ZNF219;CPNE1;H2AFY;ZNF154;BRD7;ATXN1;HSPA1B;SNX6;ZNF552;DAP;RPL13A;GIGYF2;SMARCA2;SAMD4A;CHMP1A;SIRT1;IGF2BP2;SMARCE1;SMCR8;MDM2;RCOR1;CIR1;INPP5K;JARID2;MECOM;RBBP7;TAF7;GCLC;EID2;BIRC5;SFMBT2;ATF5;PDCD10;KAT6A;EED;EZH2;ZNF253;WWP1;ARHGAP35;PER2;XRCC6;ZNF540;CBX5;FXR2;FLCN;SFMBT1;CNOT2;XRCC5;NKAP;THAP7;PEX14;ZBED6;TAF1;EIF2AK3;CENPF;SETDB2;DIP2A;MPHOSPH8;PATL2;EID2B;ZKSCAN3;RBL2;NR1D2;ING4;COMMD7;BRCA1;PBXIP1;SHQ1;ATF7IP;GMNN;PIAS4;PARP14;FMR1;IFI16;RPS6KA5;TIMELESS;PARP9;CHD8;ANXA7;PRMT2;FXR1;DAXX;QARS;CLOCK;NIPBL;SUZ12;ARID4A;PPM1D;SNX12;CNOT1;ID3;CPEB3;NDFIP2;NFKB1;HDAC9;SUDS3;TRIM6;TSC1;ID2;DNMT3B;DAB2;MEF2C;CDKN1B;H2AFY2;GCFC2;PDCD4;AGO3;RFX3;BTG2;TFDP2;SHMT1;AHR;PTPN22;RBMS3;ZNF24;HEXIM1;IGF2BP1;REL;ZC3H6;ZBTB18;DCP2;WWP2;ATP8B1;MECP2;RBFOX2;PTPRK;KMT5A;DEPDC1,NAB1;HAVCR2;ZHX2;CBFA2T2;BRMS1;ZP3;H3F3A;ZNF418;CAPN3;ZNF350;ZNF776;UPK3B;PML;UBP1;LDB2;MEX3B;HDAC6;RSF1;NONO;BTAF1;ZNF568;ARNTL;CD34;NDUFA13;NRG1;ESR1;HINFP;MTA3;HDAC2;EID1;CDKN2A;ZNF93;RB1;PC;EREG;LDB1;HMBOX1;RPS26;ZNF91;IGF2BP3;PINK1
cellular response to light stimulus (GO:0071482),0.6896178238000852,0.9483360437373822,0.785,1.0,67,26,EP300;NSMCE3;EIF2S1;BMF;CNGA1;NPM1;TP63;USP47;TP53;CREBBP;ATR;PCNA;RNF7;MAPK13;ERCC4;INO80;CASP9;TAF1;BAK1;AURKB;FMR1;EIF2AK4;RHNO1;CDC25A;NEDD4;PTPRK,EP300;NSMCE3
histone H4 acetylation (GO:0043967),0.6883396045562044,0.9457320404895001,0.785,1.0,48,26,EP300;MEAF6;EP400;JADE3;NAA60;DMAP1;KAT8;TADA3;PHF20;KAT7;ELP3;BRCA2;HAT1;ACTL6A;MSL3;JADE1;ING4;KANSL1;YEATS4;TRIM16;MORF4L2;NAA40;MORF4L1;ELP4;KANSL3;BRD8,EP300;MEAF6;EP400;JADE3;NAA60
mitochondrial respiratory chain complex I assembly (GO:0032981),0.6845785211760563,0.9540534432357689,0.785,1.0,65,36,NDUFA1;MT-ND3;MT-ND2;NDUFB1;NDUFA13;NDUFS3;COA1;NDUFA9;NDUFB11;NDUFC2;NDUFB4;NDUFS5;DMAC2;MT-ND4;MT-ND6;NDUFB9;DMAC1;ACAD9;NDUFAF3;NDUFB6;MT-ND5;NDUFA2;NDUFS1;FOXRED1;NDUFC1;NDUFS4;NUBPL;NDUFA12;NDUFAF6;NDUFA8;TMEM126B;NDUFAF1;NDUFB3;NDUFB5;NDUFS2;TIMMDC1,NDUFA1;MT-ND3;MT-ND2;NDUFB1;NDUFA13;NDUFS3;COA1;NDUFA9;NDUFB11;NDUFC2
positive regulation of cytokinesis (GO:0032467),0.6966625365305625,0.9378788394170778,0.785,1.0,35,16,RHOA;AURKC;CIT;SVIL;CSPP1;CDC42;SPAST;CUL3;AURKB;KIF14;KIF20B;RACGAP1;KIF23;PKP4;PKN2;ECT2,RHOA;AURKC
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091),0.684982362109936,0.968173113711989,0.785,1.0,216,66,EP300;NLRC4;TLR4;UBE2N;CAPN3;NODAL;IRAK3;TRIM34;TRIM22;COPS5;IKBKG;UBB;ESR2;ESR1;BUD31;PRKD2;PRKCZ;UBE2V1;TP53BP1;PRKCQ;UBC;BTK;TRAF6;PRKD1;TAB1;PRKCH;NPM1;GTF2A2;TAB3;MAP3K13;HSPA1B;PTEN;RHEBL1;NLRP3;CARD16;TNFSF18;DDR2;STK3;CHUK;EDA2R;TRIM38;FER;ARHGEF5;TAF12;TAF1;PRKCI;CRADD;HIPK2;SMARCB1;CLU;RPS6KA5;AKR1B1;JUP;TANK;TERF2IP;CLOCK;ERC1;EPHA5;DDX58;NFKB1;IRAK4;TRAF1;ANXA3;TRIM5;TLR6;TRIM37,EP300;NLRC4;TLR4;UBE2N;CAPN3;NODAL;IRAK3;TRIM34;TRIM22;COPS5;IKBKG;UBB;ESR2;ESR1;BUD31;PRKD2;PRKCZ;UBE2V1;TP53BP1;PRKCQ;UBC;BTK
positive regulation of cellular biosynthetic process (GO:0031328),0.6855938716649426,0.9633162527628193,0.787,1.0,160,53,PTH1R;EGF;EIF3C;TLR4;RPS4X;SNCA;KLF2;CNEP1R1;PRKD2;EREG;LDB1;IGF1R;POLDIP3;CIRBP;CCL5;EIF3E;YTHDF1;NPM1;NMD3;TYRP1;DBF4;DNA2;PIWIL2;PTPN2;PTGS2;SAMD4A;PCNA;NR1H3;LARP4;KITLG;ELOVL5;EPM2AIP1;FXR2;FAM129A;STN1;CLU;MID1IP1;PKD2;DBF4B;FMR1;LPGAT1;UPF3B;MTOR;FXR1;CPEB3;NFKB1;ARNT;RPS27L;CTC1;PYM1;TLR6;LDLR;DDAH1,PTH1R;EGF;EIF3C;TLR4;RPS4X;SNCA;KLF2;CNEP1R1;PRKD2;EREG;LDB1
regulation of chromosome segregation (GO:0051983),0.6904989654678454,0.9370681308628841,0.787,1.0,30,18,CSNK2A1;RMI2;MAD1L1;SMC6;SPAG5;CDC42;PUM1;KNSTRN;AURKB;CSNK2A2;SMC5;APC;KIF2C;NEK2;NUMA1;RACGAP1;BUB1;ECT2,CSNK2A1;RMI2;MAD1L1
neutrophil degranulation (GO:0043312),0.6818754667545809,0.9768553965509329,0.788,1.0,480,137,FTH1;ATP11B;SNAP29;RAB9B;LRMP;PLEKHO2;CD53;PSMA2;C3;PSMA5;HUWE1;ARG1;FRMPD3;PGM2;RHOA;TRAPPC1;MAGT1;METTL7A;MME;YPEL5;C5AR1;ACTR1B;IGF2R;RAB5C;BST1;ROCK1;PSMD3;VNN1;NDUFC2;CD177;ACTR2;EEF1A1;FPR1;CDA;NPC2;B2M;MGST1;PSAP;MMP8;TOLLIP;CRISP3;TMBIM1;FCGR2A;FLG2;NIT2;RAP1A;PRCP;OSTF1;CPNE1;HSPA1B;PSMB1;BST2;PSMD14;IST1;DSN1;GLA;NCSTN;PRDX6;GUSB;ENPP4;ANO6;ARMC8;CYSTM1;PTPRJ;TMEM63A;CAT;AP1M1;CREG1;COMMD3;FTL;SPTAN1;MLEC;LRRC7;PSMD11;CTSS;CSTB;COMMD9;XRCC6;DNAJC13;CPPED1;AGA;VAMP8;PSMB7;XRCC5;VCL;ARHGAP9;ASAH1;VCP;GM2A;NHLRC3;UNC13D;NCKAP1L;FRK;VAPA;STXBP3;HFE;IMPDH2;ALAD;DLC1;PPIE;PLAC8;ILF2;PSEN1;MVP;ATP6V1D;TOM1;PSMC2;APAF1;RAP2C;SLC44A2;GYG1;JUP;ACTR10;CEP290;CD55;SERPINB1;DERA;LTA4H;NFKB1;OLR1;GCA;SDCBP;PLD1;ATG7;SLCO4C1;MOSPD2;SLC2A3;SNAP23;ANXA3;AGL;SVIP;C3AR1;DIAPH1;VAMP7;RAB5B;ALDH3B1;NEU1,FTH1;ATP11B;SNAP29;RAB9B;LRMP;PLEKHO2;CD53;PSMA2;C3;PSMA5;HUWE1;ARG1;FRMPD3;PGM2;RHOA;TRAPPC1;MAGT1;METTL7A;MME;YPEL5;C5AR1
regulation of G0 to G1 transition (GO:0070316),0.6890770863478317,0.9359988885336746,0.788,1.0,40,20,RAD51;MGA;EHMT1;RYBP;FOXO4;RBBP7;EED;EZH2;CDC7;CBX5;PHC1;RNF2;PHC3;BRCA1;APAF1;CHEK1;SUZ12;RHNO1;RBBP8;TFDP2,RAD51;MGA;EHMT1;RYBP
regulation of innate immune response (GO:0045088),0.6910277669989454,0.9430288440759882,0.788,1.0,70,22,POLR3C;IRAK3;EREG;HLA-E;CCL5;RNF135;IRF1;PLSCR1;POLR3D;TKFC;USP18;POLR3B;XIAP;IFI16;PARP9;ERAP1;STAT1;RNASEL;BIRC3;PTPN22;TRAFD1;STAT2,POLR3C;IRAK3
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.6886684135492497,0.9284567999591761,0.7887887887887888,1.0,90,15,RPL37;RPL6;RPS4X;RPS9;ZFAND2B;RPS26;RPL24;RPL19;RPS27;RPL23;RPL15;RPL13A;RPS20;SRP54;SRP68,RPL37;RPL6;RPS4X;RPS9;ZFAND2B;RPS26
regulation of secretion by cell (GO:1903530),0.6924557120606419,0.939016608788663,0.789,1.0,57,19,RIMS1;DNAJC1;RAB8A;SCG5;RAB13;RIMS2;MCTP1;RALA;ARFIP1;VAMP3;SYT1;DISP1;VAMP8;FMR1;STXBP5;RAB8B;RAB21;MEF2C;ANXA1,RIMS1;DNAJC1;RAB8A;SCG5;RAB13;RIMS2
protein O-linked glycosylation (GO:0006493),0.690164949540383,0.9420083499930029,0.79,1.0,116,21,A4GNT;ST3GAL3;B3GALT2;GALNT5;GCNT1;C1GALT1C1;MUC7;MUC19;SPON1;GALNT11;B3GALNT2;B3GLCT;EOGT;TET3;CHST4;TET2;ADAMTS13;GALNT2;TET1;GALNT3;POMK,A4GNT;ST3GAL3;B3GALT2;GALNT5;GCNT1
