Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
regulation of cellular component movement (GO:0051270),0.7025219090671249,1.009169226692206,0.44644644644644643,0.9396628781192373,47,17,EREG;EGF;ABL2;TGFBR3;IGBP1;TGFBR1;ADAM17;RAF1;ZSWIM5;CDK6;NRG4;PKN1;HDAC6;NRG2;FES;ETS1;VEGFA,EREG;EGF;ABL2;TGFBR3;IGBP1
regulation of apoptotic process (GO:0042981),0.6507644040096735,1.006923105333492,0.396,0.9405080733309165,816,211,EPHA4;SCX;TANK;RTKN;PSENEN;ATG7;ARHGEF26;BRAF;BIRC2;BCL2L10;APH1A;RHBDD1;SOS1;HDAC3;TRAF6;FOXA1;DPEP1;ABL2;HSPB1;DSTYK;SOCS2;SIGMAR1;ANP32A;FLT4;DKKL1;KALRN;RIPK2;SOS2;AKAP13;PYCARD;PLK5;STRADA;CASP9;JMY;TFAP2A;ANP32C;HIPK3;NGEF;HIP1;MTCH1;REST;LGALS1;EPHA8;AKT2;NF1;CRADD;RBM25;SH3RF1;PTK2B;PPIF;EGLN2;NTF3;PIM2;FLCN;LCMT1;XIAP;SGK2;MAP2K5;BNIP3L;PSEN1;HTRA2;BCL3;CITED2;SLK;INSR;IFT57;ANXA4;STK3;ING4;VHL;RAF1;SEMA4D;HYPK;MAP2K2;PPP1R13B;MAP3K11;IKBKB;ARHGEF11;CD74;PAK6;APC;PAK4;RELA;ARHGEF9;MAP4K1;STRADB;PAK3;USP27X;ANGPTL4;BAD;AKT1;MINK1;TRADD;WNT11;SOX4;FGFR4;FANK1;CBL;IRF5;LTBR;BBC3;RASA1;PIDD1;BNIP3;EPHB6;AAMDC;HIP1R;HDAC2;IGF2;BIN1;FGFR3;NSMF;VAV2;TAOK2;TAOK3;PREX1;BCL2L14;DIP2A;MAP3K20;PRDX2;DAB2IP;SRC;SMAD6;ITGA6;BMP2;PRDX5;RBM5;ARL6IP5;PTPA;AZU1;MERTK;CSRNP3;TAF9B;DDR1;TP73;APBB1;GAS1;CLIP3;ARHGEF1;PRKN;MST1R;MADD;MYO18A;JAK3;MIEN1;ARHGEF17;ARHGEF2;MAP3K10;ARHGEF16;BCL2L2;HS1BP3;STPG1;PNMA3;PRMT2;PNMA1;PTGIS;NME3;PAK1;WNK3;TNFRSF25;FGD1;TNFAIP8;APH1B;ACTN3;MAP2K6;BMP7;NFKBIA;EPHB3;MAP4K2;NME4;GAS6;SPHK2;DDAH2;TBX3;NOTCH2;ARHGEF19;HMGA2;IRAK1;HTATIP2;TRIM2;HDAC1;TMEM219;ABR;GDF11;CASP10;CTSB;OBSCN;MGMT;PDGFRA;KLF11;MCF2L;STAT1;ROR2;GADD45G;FGFR2;TCTN3;TYRO3;EPHB2;MAGED1;FRZB;CTSH;FMN2;PLEKHG5;BEX3;CFLAR;BMP5;HPN;ARHGEF4;SFRP1;KIT;VEGFA,EPHA4;SCX;TANK;RTKN;PSENEN;ATG7;ARHGEF26;BRAF;BIRC2;BCL2L10;APH1A;RHBDD1;SOS1;HDAC3;TRAF6;FOXA1;DPEP1;ABL2;HSPB1;DSTYK;SOCS2;SIGMAR1;ANP32A;FLT4;DKKL1;KALRN;RIPK2;SOS2;AKAP13;PYCARD;PLK5;STRADA;CASP9;JMY;TFAP2A;ANP32C;HIPK3;NGEF;HIP1;MTCH1;REST;LGALS1;EPHA8;AKT2;NF1;CRADD;RBM25;SH3RF1;PTK2B;PPIF;EGLN2
regulation of epidermal growth factor receptor signaling pathway (GO:0042058),0.6972237106097537,1.0073169804839281,0.463,0.9414217767705405,59,16,PTPRJ;EGF;SH3GL2;HIP1;RHBDF2;TSG101;GRB2;SH3KBP1;AKT1;CBL;HIP1R;DAB2IP;MVB12A;ERRFI1;SHKBP1;CBLC,PTPRJ;EGF;SH3GL2;HIP1;RHBDF2
regulation of vesicle-mediated transport (GO:0060627),0.6688741489591462,1.007474663421449,0.439,0.9424013975860321,139,57,TBC1D10A;TBC1D17;TBC1D8B;TBC1D22A;LRRK2;TBC1D1;ABL2;RAB26;UVRAG;RAB3C;RAB11B;SNX17;HIP1;NRP1;ARFGAP1;TBC1D26;TBC1D16;CD177;TBC1D13;TBC1D9B;SGSM2;TBC1D25;MAP2K2;TBC1D22B;STX4;SGSM1;PACSIN3;STXBP5;VAMP2;ZFYVE16;STON1;EVI5L;OPHN1;HIP1R;RUFY1;SRC;RAB11A;SCFD1;LLGL1;GAS1;TBCK;PRKN;RIMS2;SGSM3;RABGAP1;FES;UNC119;RABGAP1L;RAB3D;LLGL2;MAPK3;RAB17;SEPT5;TBC1D5;RAB25;RAB3B;RAB37,TBC1D10A;TBC1D17;TBC1D8B;TBC1D22A;LRRK2;TBC1D1;ABL2;RAB26;UVRAG;RAB3C;RAB11B;SNX17;HIP1
chemical synaptic transmission (GO:0007268),0.6692376852735842,1.0053054609885814,0.447,0.9428149941591262,290,56,CACNB4;SYN1;ATXN3;CACNB1;PCDHB10;DLGAP2;PCDHB12;DLGAP1;PLP1;KCNIP2;KIF1B;PCDHB11;LRP6;AKAP9;SSTR5;STAC3;NOVA1;DLG3;DBH;HTR1D;DOC2A;MINK1;KCNMB4;KCNC4;PDLIM4;GRIK5;MYCBPAP;SHISA6;CRHBP;SPG11;GLRA4;SLC12A6;PCDHB15;GRIN2B;GIPC1;NPY5R;EXOC4;RIMBP2;AMPH;GABRE;CNP;UNC13C;SLC12A7;UNC119;APBA2;NRXN1;KCNQ2;DLG4;CACNA1B;OPRL1;FCHSD1;CACNB3;TSPOAP1;APOE;NPY1R;KCNN1,CACNB4;SYN1;ATXN3;CACNB1;PCDHB10;DLGAP2;PCDHB12;DLGAP1;PLP1;KCNIP2
cell morphogenesis involved in neuron differentiation (GO:0048667),0.6796061238725555,1.0062391275399731,0.452,0.9429095605397637,98,32,MAP1S;LINGO2;PRELP;NEFH;BAIAP2;S100A6;LRFN3;SHTN1;DOCK7;DVL1;PAK3;SLIT3;MINK1;DSCAML1;OPHN1;ADGRB1;TAOK2;MAP6;FARP1;LLGL1;APBB1;SLITRK5;BTBD3;CTNNA2;TBCD;LINGO3;CELSR2;BRSK1;LRRN1;NRCAM;FGFR2;SLITRK2,MAP1S;LINGO2;PRELP;NEFH;BAIAP2
fatty acid catabolic process (GO:0009062),0.6957502010914549,1.0049733722220058,0.479,0.9438456402982816,66,19,CROT;PEX2;ECHS1;ACAA2;DECR1;PCCB;ACOT8;ECI1;FA2H;ACAD10;LPIN2;NUDT19;ACADS;LPIN3;PCCA;PHYH;HSD17B4;ECHDC2;EHHADH,CROT;PEX2;ECHS1;ACAA2;DECR1;PCCB;ACOT8
cellular response to reactive oxygen species (GO:0034614),0.6952672001488391,1.0053884218175992,0.473,0.9446487345489701,66,17,ROMO1;DPEP1;TRPM2;MAPT;PPIF;PDK2;RELA;AKT1;TNFAIP3;PRKCD;PRDX5;ZNF580;HDAC6;MAPK13;PDGFRA;MAPK3;CAMKK2,ROMO1;DPEP1;TRPM2;MAPT;PPIF
mitotic nuclear division (GO:0140014),0.7035298556261386,1.00387831705836,0.477,0.9453834716147702,75,16,SPICE1;NDE1;BIRC2;TUBG1;CHMP4B;PIBF1;TUBGCP3;CEP192;XIAP;WRAP73;TUBGCP6;RAB11A;TUBG2;GOLGA2;KLHL22;CHMP2A,SPICE1;NDE1;BIRC2;TUBG1;CHMP4B
cellular protein metabolic process (GO:0044267),0.659590029574321,1.0057508037566085,0.425,0.9459949176622203,485,91,MIA3;PSENEN;UBE2L6;ATG7;RPL39L;MATN3;APH1A;MRPL43;BGLAP;CST3;ABL2;SGPP2;DHPS;MRPS5;LAMB1;UBL5;LGALS1;UBA3;AKT2;SPARCL1;HARS2;IMMP2L;SHISA5;FN1;PRKCSH;DARS;LCMT1;PSEN1;HTRA2;PROS1;LMCD1;MRPL55;FBXL2;ADAM17;RRBP1;ADPRH;MEN1;AKT1;QPCT;COA1;FURIN;FUCA2;NUCB1;GGA3;SPPL2B;IGF2;FBXO11;FBXO2;MANBA;PNPLA2;FSTL3;QSOX1;RNF5;WDYHV1;DAB2IP;GGA2;MRPL28;GALNT11;NOTUM;PHKA2;PRKN;UBL4A;LTA4H;ANO8;F7;RPS4Y1;JAG2;MSRB2;GGA1;APH1B;IGF2BP3;LTBP1;MXRA8;GAS6;D2HGDH;MGAT4A;F10;MRPS6;APOA2;CPE;BACE1;C3;MFGE8;EEF1A2;APOE;MELTF;ADA2;GSN;CTSH;DLL1;IGFBP5,MIA3;PSENEN;UBE2L6;ATG7;RPL39L;MATN3;APH1A;MRPL43;BGLAP;CST3;ABL2;SGPP2;DHPS;MRPS5;LAMB1;UBL5;LGALS1;UBA3;AKT2;SPARCL1;HARS2;IMMP2L;SHISA5;FN1
positive regulation of cell proliferation (GO:0008284),0.6600082986673137,1.005490057274829,0.456,0.9462790449630962,425,90,CLEC11A;TET1;SCX;CSNK2A3;CHTOP;ROMO1;CNOT6L;EREG;EGF;FLT4;DHPS;TGFBR3;NAMPT;TNFSF4;DOT1L;FGF20;LAMB1;AKT2;EMP2;CEP131;PTK2B;EDN3;FN1;NTF3;TGFBR1;S100A6;UFL1;FGF4;HILPDA;AKR1C2;CAPNS1;INSM1;INSR;ADAM17;MATK;CNOT8;CD74;STX4;RELA;NDUFS4;KRAS;BAD;AKT1;SOX4;S1PR2;FGFR4;CDK6;STX3;LRP5;HDAC2;IGF2;CSNK2A1;CAPN1;PROX1;FGFR3;IL34;PTGFR;SRPK2;TMEM250;BMP2;IL7R;RNF187;MST1R;PTPN6;PAK1;F2R;CHP2;TCIRG1;GAS6;TBX3;HMGA2;HDAC1;SOX11;TSPAN31;PDGFRA;STAT1;TRPM4;FGFR2;GAB2;TSPYL5;ASH2L;CTSH;DLL1;RAB25;MLXIPL;BMP5;EPCAM;SFRP1;VEGFA;CCKBR,CLEC11A;TET1;SCX;CSNK2A3;CHTOP;ROMO1;CNOT6L;EREG;EGF;FLT4;DHPS;TGFBR3;NAMPT;TNFSF4;DOT1L;FGF20;LAMB1;AKT2;EMP2;CEP131;PTK2B;EDN3;FN1;NTF3;TGFBR1;S100A6;UFL1;FGF4
glycolipid biosynthetic process (GO:0009247),0.7015722361771817,1.003987182827733,0.464,0.9469127490547125,43,16,SCCPDH;ST3GAL4;ST3GAL2;PIGZ;ST6GALNAC5;MPPE1;PIGU;PIGL;PIGN;GBGT1;ST3GAL5;PIGV;PIGP;PGAP3;ST8SIA1;B3GNT5,SCCPDH;ST3GAL4;ST3GAL2;PIGZ;ST6GALNAC5;MPPE1
negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.6526877774495822,1.0044157570989625,0.446,0.9475717325055448,513,140,SMARCA4;CNOT1;GIGYF2;MBD1;IKZF4;CNOT2;IKZF1;HDAC3;TRAF6;SBNO2;EREG;CBX5;PEX14;GLIS2;ARID4A;PPARG;BMPR2;ZGPAT;CNOT3;CIC;SETDB2;ZNF217;TFAP2A;TNFSF4;ZNF418;PFDN5;EIF2AK2;REST;ZP3;CHMP1A;SMAD4;PLCB1;ZBTB4;IGF2BP2;NKAP;NKX6-2;NR1H2;HEXIM1;PER2;SIRT2;DMBX1;DMAP1;CDAN1;PIAS4;BCL3;CITED2;DEAF1;SIN3A;NDUFA13;BEND5;ING4;TOB1;YAF2;CIR1;CAPRIN1;CBY1;MDFI;CNOT8;SPEN;PASK;MESP1;SCMH1;PML;MBD2;RING1;RELA;MEN1;HIC2;WNT11;SNX6;CDKN1B;HDAC10;SMARCC2;WNT4;ERN2;FBXW11;SMARCE1;ZHX1;HDAC2;NR1D2;MAGEL2;CBFA2T3;PROX1;CRY2;THRA;DACH1;TSC22D4;RBFOX2;GRB7;CIART;DAB2IP;HEYL;PER1;HMX1;HDAC5;ZIC2;PBXIP1;BMP2;CDKN1C;PRDM16;ZNF154;PPM1F;BTRC;BASP1;HHEX;CTBP1;MYB;MAP3K10;LHX9;ZNF587;ZFP90;PRMT2;HDAC6;FOXP2;MTA3;IGF2BP3;BMP7;GAS6;TLE2;TBX3;BCOR;CBFA2T2;MEX3A;HMGA2;HDAC1;TCF7L2;ELF3;AES;L3MBTL1;BTG2;ATF7IP;ZC3H6;PPARA;PDCD4;NR0B1;MLXIPL;GATA3;SFRP1;SALL1;IGFBP5,SMARCA4;CNOT1;GIGYF2;MBD1;IKZF4;CNOT2;IKZF1;HDAC3;TRAF6;SBNO2;EREG;CBX5;PEX14;GLIS2;ARID4A;PPARG;BMPR2;ZGPAT;CNOT3;CIC;SETDB2;ZNF217;TFAP2A;TNFSF4;ZNF418;PFDN5;EIF2AK2;REST;ZP3;CHMP1A;SMAD4;PLCB1;ZBTB4;IGF2BP2;NKAP;NKX6-2
positive regulation of cellular process (GO:0048522),0.6543034968339236,1.0033673979938422,0.471,0.9486746158237965,520,121,MMP14;CLEC11A;FGF8;TET1;SCX;CSNK2A3;AKAP6;PTPN23;CHTOP;KCNH2;AGPAT1;ROMO1;CNOT6L;EREG;ISL1;EGF;NSMCE4A;FLT4;DHPS;TRIM13;RIPK2;NAMPT;TNFSF4;DOT1L;FGF20;N6AMT1;AKT2;EMP2;CEP131;PTK2B;EDN3;FN1;EID3;NTF3;TGFBR1;SIRT2;UFL1;FGF4;LRP6;NUMA1;AMIGO1;HILPDA;HTRA2;CITED2;AKR1C2;CAPNS1;INSM1;INSR;VHL;ADAM17;MATK;CNOT8;NCMAP;APC;TRIM32;STX4;RELA;KRAS;AKT1;SOX4;S1PR2;FGFR4;CDKN1B;FKBP1B;NSMCE1;STX3;LRP5;HDAC2;IGF2;PRKCD;CSNK2A1;P2RX2;CAPN1;VPS11;PROX1;FGFR3;IL34;PTGFR;SRPK2;TMEM250;HDGFL2;TAF9B;IL7R;RNF187;MST1R;P2RX4;RAD23A;KCNQ1;ACOX2;DNPH1;PTPN6;PAK1;F2R;CHP2;TCIRG1;TBX3;ETS1;HMGA2;HDAC1;SOX11;MYRF;FLOT1;TSPAN31;PDGFRA;TRPM4;FGFR2;DLC1;GAB2;COLEC12;CDH3;TSPYL5;ASH2L;CTSH;DLL1;RAB25;MLXIPL;HPN;EPCAM;SFRP1;VEGFA;CCKBR,MMP14;CLEC11A;FGF8;TET1;SCX;CSNK2A3;AKAP6;PTPN23;CHTOP;KCNH2;AGPAT1;ROMO1;CNOT6L;EREG;ISL1;EGF;NSMCE4A;FLT4;DHPS;TRIM13;RIPK2;NAMPT;TNFSF4;DOT1L;FGF20;N6AMT1;AKT2;EMP2;CEP131;PTK2B;EDN3;FN1;EID3;NTF3;TGFBR1;SIRT2;UFL1;FGF4
regulation of stress fiber assembly (GO:0051492),0.6950795212725163,1.0040176566665342,0.451,0.9493410454172063,61,19,PPFIA1;NRP1;TGFBR1;WNT11;WASF2;TESK1;STMN1;CARMIL1;PPM1F;SORBS3;PAK1;EVL;S100A10;PFN2;DLC1;ARHGEF15;ASAP3;SFRP1;ARHGAP28,PPFIA1;NRP1;TGFBR1
positive regulation of autophagy (GO:0010508),0.6940058849182462,1.0028504188439165,0.479,0.952078758526846,68,19,LRRK2;MID2;STK11;TRIM13;PIM2;FLCN;BNIP3L;SVIP;DHRSX;BAD;GPSM1;BNIP3;SCOC;TICAM1;RNF152;PRKN;SESN3;OPTN;CAMKK2,LRRK2;MID2;STK11;TRIM13
regulated exocytosis (GO:0045055),0.6738275042750365,1.0022248404836525,0.464,0.9536926165214124,149,37,SCCPDH;STEAP2;EGF;RAB26;SGPP2;ISLR;RAB11B;F8;FN1;GTPBP2;PCYOX1L;TEX264;PROS1;TTN;PECAM1;SYNGR3;CD63;VAMP2;CRHBP;IGF2;QSOX1;RIMS2;STXBP2;ITGA2B;SYNGR1;PHACTR2;VEGFB;GAS6;SERPING1;SELENOP;RIMS3;MAGED2;VWF;LGALS3BP;LHFPL2;VEGFA;ABCC4,SCCPDH;STEAP2;EGF;RAB26;SGPP2;ISLR;RAB11B
regulation of epithelial to mesenchymal transition (GO:0010717),0.6988234300889976,1.0024570863530253,0.495,0.9538704973575705,69,17,FOXA1;PBLD;CRB2;SMAD4;SNAI1;MCRIP1;TGFBR1;BCL9L;COL1A1;DAG1;DAB2IP;BMP2;FOXC1;FOXA2;BMP5;HPN;SFRP1,FOXA1;PBLD;CRB2;SMAD4;SNAI1;MCRIP1;TGFBR1
cell morphogenesis involved in differentiation (GO:0000904),0.6884790098741447,1.0015241200440044,0.483,0.9593002577859928,55,23,MICALL2;LAMB1;ITGA8;NRP1;FN1;SIPA1L3;BVES;GRHL2;RILPL2;OPHN1;PROX1;VAMP3;RELN;RADIL;RILPL1;SRGAP2;SRCIN1;TBCD;EPHB3;PARVB;CLDN3;TYRO3;RAB25,MICALL2;LAMB1;ITGA8;NRP1;FN1
regulation of intracellular estrogen receptor signaling pathway (GO:0033146),0.6980109610816975,1.0001270032957024,0.487,0.9615293344156506,31,16,CNOT1;CNOT2;KANK2;FOXA1;ISL1;UBA5;PAGR1;DNAAF4;STRN3;UFL1;GPAM;CARM1;YAP1;WBP2;PAK1;FOXH1,CNOT1;CNOT2;KANK2;FOXA1;ISL1;UBA5;PAGR1;DNAAF4;STRN3
negative regulation of cell motility (GO:2000146),0.6795237351328324,0.9995720105768032,0.507,0.9623379870258036,98,31,MIA3;PTPRJ;TCAF1;DPEP1;ARID2;NF1;MAGI2;FLCN;SRGAP2C;FUZ;SRGAP1;CITED2;WNT11;SRGAP2B;FBLN1;DACH1;DAG1;SPINT2;KANK1;CCDC125;SRGAP2;SRGAP3;ARPIN;STC1;DLC1;GATA3;ARHGAP4;SFRP1;BST2;DPYSL3;IGFBP5,MIA3;PTPRJ;TCAF1;DPEP1;ARID2;NF1;MAGI2;FLCN;SRGAP2C;FUZ;SRGAP1
response to cytokine (GO:0034097),0.6732064960639315,1.0004237426494065,0.495,0.9635553761210988,139,36,ISG15;AKAP6;PTPN23;TRAF6;TRIM56;CASP8;EIF2AK2;IGBP1;REL;CDK9;NFKB2;PTPN13;RELB;GCH1;TMEM102;PML;TRIM32;RELA;TIMP2;PTPN18;NUB1;IFNAR2;SRC;IL18R1;JAK3;PTPN6;IKBKE;SIGIRR;IRAK1;AES;STAT1;FOXA2;FOXH1;PTPN5;BST2;DPYSL3,ISG15;AKAP6;PTPN23;TRAF6;TRIM56;CASP8;EIF2AK2;IGBP1;REL;CDK9
positive regulation of endothelial cell proliferation (GO:0001938),0.6811378944046234,1.0001272739817062,0.489,0.9642974303664876,68,26,HIF1A;NR4A1;ANG;BMPR2;FLT4;TNFSF12;NRP1;TGFBR1;SP1;ADAM17;AKT1;PROX1;STAT5A;BMP2;ZNF580;AGGF1;ARNT;CNTN1;THBS4;VEGFB;APLNR;PRKD2;EGFL7;JCAD;SEMA5A;VEGFA,HIF1A;NR4A1;ANG;BMPR2;FLT4;TNFSF12;NRP1;TGFBR1
neutrophil mediated immunity (GO:0002446),0.6520108436289397,0.9986389748077563,0.505,0.9646131476563056,488,118,GUSB;ACTR10;PTPRJ;ATG7;DYNLT1;AGA;FTH1;UNC13D;CST3;HFE;PLD1;CYB5R3;PYCARD;ITGB2;TRPM2;CANT1;AP1M1;TOM1;ENPP4;ACTR2;CD59;GLB1;CD177;GHDC;IRAK4;PSEN1;AP2A2;PRCP;SVIP;ADAM17;ACE;OSCAR;ANPEP;DNASE1L1;FUCA1;ALOX5;NFAM1;PECAM1;CD63;PPIE;TIMP2;QPCT;CDA;NHLRC3;FUCA2;YPEL5;BRI3;JUP;HGSNAT;GCA;ARSB;CEP290;PRKCD;DGAT1;MANBA;CAPN1;SCAMP1;AGPAT2;GM2A;RNASET2;QSOX1;IST1;ORMDL3;SELL;COMMD3;ADAM8;TRAPPC1;AZU1;ACTR1B;VAT1;LTA4H;ALAD;MVP;STOM;STXBP2;NBEAL2;GNS;KMT2E;ARSA;PTPN6;SYNGR1;HVCN1;B4GALT1;SERPINB1;DERA;APEH;LAMTOR2;CRISPLD2;TCIRG1;TMEM63A;CPNE3;SLC2A3;TMBIM1;CPNE1;CYBA;GSDMD;PFKL;CTSB;CTSZ;ACPP;TMC6;KCNAB2;RAB3D;NPC2;C3;AGL;DLC1;GAA;NAPRT;DPP7;ADA2;GSN;CTSH;SLC44A2;ATP8A1;RAB37;BST2;PGM1,GUSB;ACTR10;PTPRJ;ATG7;DYNLT1;AGA;FTH1;UNC13D;CST3;HFE;PLD1;CYB5R3;PYCARD;ITGB2;TRPM2;CANT1;AP1M1;TOM1;ENPP4
neuron projection development (GO:0031175),0.6598831288180095,0.999573263817851,0.491,0.9650782098056728,168,60,EPHA4;LRRK2;MICALL2;MAP1S;BLOC1S5;ATP7A;NRTN;NEFH;SH3GL2;LAMB1;PLP1;UNC5A;MAPT;EPHA8;RAC2;SNAPIN;NTF3;PTPRM;DBNDD2;DBNDD1;FLRT3;TMEM108;SHTN1;DOCK7;NTF4;PAK3;NCOA3;MINK1;FRY;MNX1;MAP4;CTNND2;AGER;OPHN1;ULK1;STX3;PLXNB1;DAB2IP;STMN1;DTNBP1;RAB11A;SAMD14;PPP1R9A;WHRN;GPM6A;SHANK1;USH1C;PAK1;NYAP1;SRGAP2;CDK16;BMP7;EPHB3;CNTNAP1;DLG4;SHANK3;BTG2;APOE;EPHB2;STMN2,EPHA4;LRRK2;MICALL2;MAP1S;BLOC1S5;ATP7A;NRTN;NEFH;SH3GL2;LAMB1;PLP1;UNC5A;MAPT;EPHA8;RAC2;SNAPIN
positive regulation of protein catabolic process (GO:0045732),0.6874266165755463,0.9990439177080292,0.477,0.9656421060555433,82,21,ATG7;CSNK2A3;VPS35;TNFSF12;TIPARP;EGLN2;NDUFA13;APC;TRIM32;PACSIN3;FURIN;CDKN1B;TNFAIP3;CSNK2A1;VPS11;UQCC2;DAB2IP;ADAM8;PRKN;VPS28;APOE,ATG7;CSNK2A3;VPS35;TNFSF12;TIPARP
stress-activated MAPK cascade (GO:0051403),0.6913852912585391,1.0004727788937566,0.484,0.9658497198497347,63,19,MAP3K13;TRAF6;RIPK2;ZFP36;MAP3K12;MAP3K11;IKBKB;MINK1;FBXW11;TAB1;TAOK2;MAP3K20;BTRC;MAP3K10;MAPK10;MAPK13;MAP4K2;IRAK1;MAPK3,MAP3K13;TRAF6;RIPK2;ZFP36;MAP3K12
post-Golgi vesicle-mediated transport (GO:0006892),0.6918295155631001,1.0006358840499003,0.49,0.9669131676250379,59,18,VPS13A;STEAP2;EXOC1;EXOC6B;KIF16B;GOPC;VPS13C;STX4;RBSN;VAMP2;SCAMP1;CORO7;SCFD1;LLGL1;EXOC4;NUDT19;MYO1B;ARL3,VPS13A;STEAP2;EXOC1;EXOC6B;KIF16B
protein modification by small protein conjugation (GO:0032446),0.654274636968258,0.9986619795486751,0.5,0.9671461313664296,399,94,SENP2;ISG15;HIF1A;BIRC2;RNF11;TRAF7;ANAPC11;SUMO3;OTULIN;OS9;KLHL5;STUB1;HERC4;ARRDC4;PEX10;FBXL15;PEX2;UBE2E1;UBA5;KLHL23;UBA3;ZNRF1;HECTD4;FBXW8;RNF220;ANAPC16;UFL1;XIAP;ASB1;UBE2D4;HECTD3;SAE1;PIAS4;PDZRN4;MSL2;PIAS1;FBXL2;VHL;RNF135;MARCH2;TRIM32;KLHL17;AAAS;KLHL34;UBA1;MTA1;TP53BP1;CBL;KLHL9;TSPAN17;PEX5;NUB1;KLHL13;FBXW11;ARIH1;RNF212;MAGEF1;RNF43;FBXO11;KLHL24;FBXO2;RNF213;IPP;ARRDC1;RNF152;MIB1;RTF1;BTRC;MIB2;TMEM129;HERC6;KLHL3;PRKN;FBXL5;UBL4A;UVSSA;KLHL22;PIAS3;ATG10;UBE2R2;KCTD13;CAND2;MYLIP;CDK5RAP3;HLTF;CUL7;KBTBD11;RNF144A;CBLC;CUL9;KLHL36;TRPM4;KLHDC8B;HIF3A,SENP2;ISG15;HIF1A;BIRC2;RNF11;TRAF7;ANAPC11;SUMO3;OTULIN;OS9;KLHL5;STUB1;HERC4;ARRDC4;PEX10;FBXL15;PEX2;UBE2E1;UBA5;KLHL23
DNA repair (GO:0006281),0.6602789689680428,0.9979979817873027,0.509,0.9694732969313611,289,64,GTF2H4;NEIL2;MC1R;XRCC4;ATXN3;RECQL5;POLD4;PARP3;SMUG1;NSMCE4A;UVRAG;RMI2;RAD51B;DOT1L;ALKBH2;RNASEH2A;INTS3;ABRAXAS1;EID3;RPAIN;XPC;XRCC1;FANCL;ASF1A;SLC30A9;TDP1;CSNK1E;WDHD1;ERCC1;MEN1;MLH3;MTA1;RPA1;APLF;PNKP;FANCF;FAAP20;NSMCE1;FBXO6;SMARCB1;LIG3;GTF2H5;NCOA6;POLB;ERCC2;EXD2;POLL;TDP2;TP73;FTO;RAD23A;REC8;ENDOV;PMS1;NEIL1;APEX2;HMGA2;NSMCE3;MGMT;RNF8;BTG2;RAD50;MSH6;POLI,GTF2H4;NEIL2;MC1R;XRCC4;ATXN3;RECQL5;POLD4;PARP3;SMUG1;NSMCE4A;UVRAG;RMI2;RAD51B;DOT1L;ALKBH2;RNASEH2A;INTS3;ABRAXAS1
regulation of extrinsic apoptotic signaling pathway (GO:2001236),0.6886469952885972,0.9976919215932066,0.491,0.9701791416154865,60,22,TANK;DEPTOR;HYAL2;PYCARD;TNFSF12;CASP8;SH3RF1;TGFBR1;PML;STX4;RELA;FEM1B;TRADD;PELI3;LTBR;SRC;ITGA6;MADD;TCF7L2;WWOX;TRAF1;CFLAR,TANK;DEPTOR;HYAL2;PYCARD;TNFSF12;CASP8;SH3RF1;TGFBR1
protein dephosphorylation (GO:0006470),0.6727319006615793,0.9973525761788274,0.508,0.9712799130302747,126,32,PTPRJ;PPP2R1A;MTMR4;PTPRE;DUSP18;MTMR3;RPRD1A;PTPRM;PTPRT;PTPN13;PPP1R12A;STYXL1;PPP2R3A;CTDSP2;CTDSP1;PTPN18;PPEF1;FBXW11;SBF1;PTPRF;DUSP22;PPP2R3B;PPM1F;BTRC;PPM1M;PTPN6;PPP2R5A;DUSP4;LHPP;PTPRS;EYA2;PTPN5,PTPRJ;PPP2R1A;MTMR4;PTPRE;DUSP18;MTMR3
regulation of mitotic nuclear division (GO:0007088),0.6917394846511292,0.9965539348594764,0.496,0.9751083235202683,85,18,CHMP5;EREG;EGF;CHMP4B;CHMP1A;EDN3;SIRT2;NEK2;INSR;CCDC8;LRP5;IGF2;OBSL1;BMP7;CHMP2A;CUL7;L3MBTL1;CUL9,CHMP5;EREG;EGF;CHMP4B;CHMP1A;EDN3;SIRT2;NEK2
regulation of protein kinase B signaling (GO:0051896),0.665840852992416,0.9962537155898425,0.521,0.9758518909429169,164,46,FGF8;PTPRJ;MC1R;EREG;EGF;GAB1;HYAL2;PIK3AP1;FGF20;HIP1;MAGI2;TGFBR1;FLCN;FGF4;CD80;RRAS;AKR1C2;INSR;GRB2;OTUD3;AKT1;FGFR4;IGF2;FGFR3;NRG4;DAG1;SRC;ADAM8;MST1R;CNTN1;F7;NRG2;SLC9A3R1;PIK3CD;GAS6;F10;CPNE1;TCF7L2;PDGFRA;PIK3R5;FGFR2;TSPYL5;FGF17;GATA3;KIT;SEMA5A,FGF8;PTPRJ;MC1R;EREG;EGF;GAB1;HYAL2;PIK3AP1;FGF20;HIP1
positive regulation of developmental growth (GO:0048639),0.6973089364406974,0.9966777952693278,0.504,0.9764166940247421,52,16,ITSN2;AGRN;MAPT;ZP3;PLCB1;INSR;SEMA4D;SHTN1;NTF4;RASAL1;RUFY3;RIMS2;NTN1;ACTN3;SYT2;DLL1,ITSN2;AGRN;MAPT;ZP3;PLCB1
