Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
negative regulation of cell differentiation (GO:0045596),0.5736639545957095,1.0101538803025059,0.462,1.0,151,23,RANBP3L;E2F1;SHH;NR1H2;ADAMTS7;NFKBIA;ABCG1;TRIB2;SMAD7;ADAMTS12;WNT10B;ANP32B;ARNTL;SIRT1;EFEMP1;MEIS2;ZADH2;MYOCD;XDH;WDR61;SNAI2;GPER1;NKX2-1,RANBP3L;E2F1;SHH;NR1H2;ADAMTS7;NFKBIA;ABCG1;TRIB2;SMAD7;ADAMTS12
regulation of cell migration (GO:0030334),0.5561539187351533,1.0071566919864754,0.463,1.0,317,38,TMIGD1;SEMA3D;MACF1;SLURP1;LAMB1;ITGA6;SHH;ARHGEF39;HSPA5;RET;SOD2;STK26;KIF2A;PRKCA;RHOA;SMAD7;CDH13;RHOBTB2;GPNMB;F7;RIPOR1;THBS1;MYOC;DLC1;LEF1;RDX;BST2;CPNE3;KRT16;HMCN2;AMOTL1;PTPRK;SERPINE1;SNAI2;GPER1;ADGRG3;ARHGAP4;NKX2-1,TMIGD1;SEMA3D;MACF1;SLURP1;LAMB1;ITGA6;SHH;ARHGEF39;HSPA5;RET;SOD2;STK26;KIF2A;PRKCA;RHOA;SMAD7;CDH13
regulation of intracellular signal transduction (GO:1902531),0.5373240821228104,1.0019891338889064,0.475,1.0,423,68,OCRL;ARHGAP35;MAPT;RHOT2;CPNE1;ARHGAP29;ERCC4;TAF7;ARHGAP31;RFC5;BIRC3;RHNO1;PPP1R16B;ARHGAP36;NLRP7;PRKD2;CDC42;ARHGAP18;BMP8B;CHEK2;MAPK3;STK11;RHOA;BIRC2;RHOBTB2;ING5;PPP1R13L;DAPK2;TAF1L;PHLPP1;UBC;MYOC;TAF6;RAD9A;DEPDC1B;DLC1;MAPK14;KALRN;PAK6;PIP4K2A;TOPBP1;RBBP8;NCOA3;CSNK2A1;TAF5;TAF1;IER3;NOP2;SMYD2;RFC2;RAC2;FBXO9;PIK3R2;RPA1;ARHGAP40;NLRP13;CDK2;MCF2L;GPAT3;TAF4;FGD4;ARHGAP6;SUPT16H;POU4F1;GDF15;ARHGAP4;RACGAP1;CHD3,OCRL;ARHGAP35;MAPT;RHOT2;CPNE1;ARHGAP29;ERCC4;TAF7;ARHGAP31;RFC5;BIRC3;RHNO1;PPP1R16B;ARHGAP36;NLRP7;PRKD2;CDC42;ARHGAP18;BMP8B;CHEK2;MAPK3;STK11;RHOA
G1/S transition of mitotic cell cycle (GO:0000082),0.5777645412331076,1.0029214938237836,0.48348348348348347,1.0,106,18,RANBP3L;E2F1;CUL4B;EIF4E;CCNA1;MNAT1;CDKN2D;EIF4EBP1;RANBP1;MYC;CDT1;BRD4;RPA1;CDC7;CDK2;CRLF3;CDKN1A;CAMK2A,RANBP3L;E2F1;CUL4B;EIF4E
negative regulation of protein phosphorylation (GO:0001933),0.5719068857548084,1.000745452551981,0.488,1.0,179,21,WARS;SFN;FBLN1;TAF7;CALM2;PTPRC;TRIB2;SMAD7;TRIB1;PPM1E;H2AFY;INSM1;LRRC4;PPP1R15B;CEP85;CDK5RAP3;PIK3R2;CACTIN;EPHB2;XDH;DUSP3,WARS;SFN;FBLN1;TAF7;CALM2;PTPRC;TRIB2
cellular response to DNA damage stimulus (GO:0006974),0.5423738384282579,1.0018122470453548,0.491,1.0,330,51,IRF3;RPS3;SFN;TDP1;ERCC4;SLF2;RFC5;E2F1;RHNO1;CUL4B;MASTL;CHEK2;MAPK3;STK11;XPA;DTX3L;FANCG;ZBTB4;GADD45A;MTOR;SPRTN;CCNK;INIP;USP10;MNAT1;KIN;RAD9A;SIRT1;FEN1;MAPK14;XPC;TOPBP1;MYC;RBBP8;NSMCE4A;ERCC1;TP53BP1;TAF1;CRY1;RFC2;MSH3;MAP3K20;RPA1;NSMCE3;ETAA1;POLD1;CDKN1A;SHPRH;POLK;CDKN2AIP;APBB1,IRF3;RPS3;SFN;TDP1;ERCC4;SLF2;RFC5;E2F1;RHNO1;CUL4B;MASTL;CHEK2;MAPK3;STK11;XPA;DTX3L;FANCG;ZBTB4;GADD45A;MTOR;SPRTN;CCNK;INIP;USP10;MNAT1
ncRNA processing (GO:0034470),0.5579912735944441,0.999280715165559,0.494,1.0,228,27,RPS3;SMAD1;TSR1;RRP7BP;RPL28;PNO1;RRP9;RPL27A;RIOK1;RPS13;NCBP1;NOL11;RPL34;PELP1;RPL35;RPL6;RPS6;RPS20;RPP25;RPS17;RPS25;RPL27;RPL10;MRM2;DIS3L2;EXOSC5;RPS15A,RPS3;SMAD1;TSR1;RRP7BP;RPL28;PNO1;RRP9;RPL27A
anterograde trans-synaptic signaling (GO:0098916),0.5595816380438656,0.9990726427423238,0.501,1.0,241,26,UNC13C;GPR1;DLG3;SLC1A3;BSN;CHRNA9;NPY5R;AMPH;CRH;SLC1A6;PMP22;DLG2;AKAP9;TACR1;KIF5A;OR10J5;HTR2C;OPRM1;CHRNB1;GAD2;HTR1F;PNOC;GABRR1;GABRA3;GABRE;GABRG3,UNC13C;GPR1;DLG3;SLC1A3;BSN;CHRNA9
Golgi vesicle transport (GO:0048193),0.5653091614632731,1.0011201122778757,0.51,1.0,272,27,SPTBN4;GOSR2;TFG;BET1L;SCAMP3;YKT6;KIF2A;RAB8B;TMED5;F7;COG5;GCC2;LMAN1;SAR1B;BNIP1;VAPA;TEX261;KIF5A;RAB6B;VTI1A;CTSZ;TBC1D20;CYTH3;SEC24B;VAPB;ATP9B;RACGAP1,SPTBN4;GOSR2;TFG;BET1L;SCAMP3;YKT6
neutrophil mediated immunity (GO:0002446),0.5398624176583379,0.9977273139832202,0.518,1.0,488,52,YPEL5;ILF2;CPNE1;UBR4;STOM;ANXA3;PGAM1;PPIA;PGM2;PTPRC;ACTR1B;FCN1;ALAD;PFKL;RAB4B;RHOA;RNASET2;KMT2E;S100A8;ATP8B4;AGPAT2;S100A12;CLEC4C;DEGS1;DLC1;CAB39;MAPK14;VAPA;GLB1;SRP14;RAB37;GCA;BST2;KCMF1;CTSA;CPNE3;LAMTOR3;QPCT;COTL1;PIGR;BPI;CTSZ;MGST1;NPC2;MLEC;FOLR3;IST1;RAB3D;SIGLEC9;NCSTN;CSTB;ADGRG3,YPEL5;ILF2;CPNE1;UBR4;STOM;ANXA3;PGAM1;PPIA;PGM2;PTPRC;ACTR1B;FCN1;ALAD;PFKL;RAB4B
regulation of protein kinase B signaling (GO:0051896),0.5684082319067798,0.9942414815222386,0.521,1.0,164,19,LCK;CPNE1;PHLPP2;F7;PHLPP1;THBS1;MYOC;SIRT1;FGF10;KITLG;NRG2;CD28;IL18;PTPN11;PIK3R2;FGFR1;CD80;XDH;GPER1,LCK;CPNE1;PHLPP2
sulfur compound biosynthetic process (GO:0044272),0.5675968359203926,0.9877722987783768,0.522,1.0,123,19,NDST3;MAT2B;B3GAT2;MAT2A;CNDP2;CHPF2;GGT5;CHST7;CHST5;NCAN;CBS;CSPG4;GSTM1;GSTM4;PAPSS1;GGCT;XYLT2;MGST1;HPGDS,NDST3;MAT2B;B3GAT2;MAT2A;CNDP2;CHPF2
actomyosin structure organization (GO:0031032),0.5737009763901638,0.9869671217772791,0.5220440881763527,1.0,72,16,KCTD13;EPB41L3;EPB41L5;MYH9;RHOA;SORBS1;LMOD1;MYOM1;LMOD3;SIX4;EPB41L1;ZYX;EPB41;TMOD1;CDC42BPA;MYLK3,KCTD13;EPB41L3;EPB41L5;MYH9;RHOA;SORBS1
cellular response to peptide hormone stimulus (GO:0071375),0.5739510216674643,0.9890674511069434,0.533066132264529,1.0,111,16,GNB2;LHCGR;DENND4C;PCK1;RAB8B;SORBS1;HDAC5;GNG11;GNG13;TSHR;ADCY1;PRKAR2A;PIK3R2;ZFP36L1;GPER1;PRKCI,GNB2;LHCGR;DENND4C;PCK1;RAB8B;SORBS1;HDAC5
proteasomal protein catabolic process (GO:0010498),0.559272322701088,0.9884573461361563,0.534,1.0,238,25,RNF126;CSNK1A1;PSMC6;CUL4B;GID4;KCTD10;KCTD13;RMND5A;ERLEC1;BIRC2;FBXL19;UBC;ARNTL;PSME1;SIRT1;BUB3;NEDD4;UBE2C;KCTD17;NEDD4L;BUB1B;CDC26;PSMB2;ANAPC5;ANAPC16,RNF126;CSNK1A1;PSMC6;CUL4B;GID4;KCTD10;KCTD13;RMND5A;ERLEC1;BIRC2
regulation of signal transduction (GO:0009966),0.5515685804596074,0.9865749756554157,0.54,1.0,234,26,DACT1;PTK6;GIT1;BIRC3;RASGRP4;RET;RGS6;BIRC2;DTX1;SRMS;CD46;RYK;SIRT1;SNW1;FLT4;RGS4;MAPK8IP2;IL3;EPHB2;BRAP;FGFR1;PTPN1;CD80;TMEM204;TRIM5;CDKN2AIP,DACT1;PTK6;GIT1;BIRC3;RASGRP4
regulation of mRNA stability (GO:0043488),0.5735448465078744,0.9786071027975989,0.545,1.0,129,15,E2F1;PSMC6;PCBP4;CIRBP;PRKCA;VIM;UBC;PSME1;XPO1;TNFSF13;ZFP36L1;EXOSC5;PCID2;SET;PSMB2,E2F1;PSMC6;PCBP4;CIRBP;PRKCA;VIM
RNA processing (GO:0006396),0.5611155049347396,0.9813673972890918,0.551,1.0,194,21,SRPK1;SNRPD3;SNRNP48;DEDD2;PRPF3;SF3A2;NONO;NCBP1;PNPT1;KIN;RNPS1;DDX25;SNRPF;SON;TFIP11;SRSF1;RBM3;CSTF3;SNRNP25;SRSF7;SNRNP40,SRPK1;SNRPD3;SNRNP48;DEDD2;PRPF3;SF3A2;NONO;NCBP1
positive regulation of phosphorylation (GO:0042327),0.5500843469442018,0.9725431273566897,0.556,1.0,209,23,PFKFB2;PELI2;MARCO;ITGA6;RIPK1;DSTYK;RET;ROCK2;MAPK3;MTOR;GPNMB;THBS1;DVL3;RYK;SIRT1;PROM2;RALB;PIFO;FLT4;EPHB2;ACVR2A;FGFR1;GPER1,PFKFB2;PELI2;MARCO;ITGA6;RIPK1;DSTYK;RET;ROCK2;MAPK3;MTOR;GPNMB
axonogenesis (GO:0007409),0.5470852120778413,0.982117365549077,0.559,1.0,224,32,ARHGAP35;SPTBN4;LRRC55;LYPLA2;SHH;GPC1;NRCAM;RET;LRRC38;MAPK3;ECM2;PRKCA;UNC5C;GFRA1;CYFIP2;CREB1;RYK;SLIT3;CTNNA2;CNTN4;NGFR;EFNA2;KIF5A;SHC3;OMG;PTPN11;EPHB2;EVL;ENAH;POU4F1;APBB1;PLA2G10,ARHGAP35;SPTBN4;LRRC55;LYPLA2;SHH;GPC1;NRCAM;RET;LRRC38;MAPK3;ECM2;PRKCA
negative regulation of endopeptidase activity (GO:0010951),0.5680290839427501,0.9806354847633576,0.5595595595595596,1.0,84,16,BIN1;SERPINI2;SERPINA6;CST9L;SPOCK2;SPINK7;SPINK1;SERPINC1;SERPINH1;CSTL1;SERPINF1;SERPINB7;PCID2;CST11;SERPINE1;SERPINA7,BIN1;SERPINI2;SERPINA6;CST9L;SPOCK2;SPINK7;SPINK1
cytokine-mediated signaling pathway (GO:0019221),0.5304488299982774,0.9873006984424911,0.561,1.0,634,66,IFIT2;IRF3;OAS1;STAT6;EDAR;PELI2;OSM;STAT2;BIRC3;PSMC6;PPIA;RIPK1;CDC42;NFKBIA;CCL17;SOD2;DUOX2;MAPK3;VIM;BIRC2;TRIM22;RPS6KA4;TRIM31;MT2A;IFI27;SOCS3;UBC;PSME1;LRRC4;IL4;IL19;IFI35;SIRT1;TNFRSF10A;NGFR;IL1F10;MYC;BST2;TNFSF13;TRIM68;IL1R1;OPRM1;IL5RA;BRWD1;IL18;POU2F1;PTPN11;CXCL3;TSLP;TNFRSF12A;IRF5;OAS3;IL3;IL17RE;OAS2;RORC;COMMD7;TNFSF4;CD70;CD80;PSMB2;XCL2;TRIM5;CDKN1A;CAMK2A;SAMHD1,IFIT2;IRF3;OAS1;STAT6;EDAR;PELI2;OSM;STAT2;BIRC3;PSMC6;PPIA;RIPK1;CDC42;NFKBIA;CCL17;SOD2;DUOX2;MAPK3;VIM;BIRC2;TRIM22;RPS6KA4;TRIM31;MT2A
negative regulation of cell proliferation (GO:0008285),0.5378163928567435,0.9856574081712414,0.561,1.0,364,43,ZBTB49;WARS;P3H1;FBLN1;SLURP1;OSM;CTCF;E2F1;DLG3;SMARCA2;BNIPL;P3H3;RPS6KA2;ABI1;SOD2;STK11;CDH13;ING5;GPNMB;TRIB1;TGFB1I1;ATP8A2;PTPN14;ADRA1A;INSM1;WDR6;CDKN2D;DLC1;SCIN;MYC;TFAP2A;MARVELD3;OPRM1;SMYD2;CHD5;DIS3L2;KDM2B;PTPRK;ALDH1A2;MYOCD;CDKN2B;CDKN1A;GPER1,ZBTB49;WARS;P3H1;FBLN1;SLURP1;OSM;CTCF;E2F1;DLG3;SMARCA2;BNIPL;P3H3;RPS6KA2;ABI1;SOD2;STK11;CDH13;ING5;GPNMB;TRIB1;TGFB1I1;ATP8A2
regulation of protein ubiquitination (GO:0031396),0.5656281838351931,0.9806584059779282,0.5655655655655656,1.0,102,17,RPS3;FANCI;BIRC3;ZER1;NXN;SMAD7;INAVA;VPS28;NDFIP2;SPRTN;ZYG11B;UFL1;CRY1;CDK5RAP3;GNL3L;NSMCE3;USP4,RPS3;FANCI;BIRC3;ZER1;NXN;SMAD7;INAVA;VPS28;NDFIP2;SPRTN
extracellular matrix organization (GO:0030198),0.5431694229724715,0.9812565498117733,0.569,1.0,230,35,CTSV;COL6A1;COL9A3;CAPNS1;COL4A4;LAMB1;ITGA6;BMP1;SPOCK2;NPNT;KIF9;LOXL1;COL4A2;DPT;KLK5;ADAM12;THBS1;ADAMTS5;TGFBI;KLKB1;NCAN;SERPINH1;COL8A1;LAMC3;NDNF;HAS3;JAM3;ITGB4;ITGA5;ELN;COL4A1;SH3PXD2B;COL11A2;SERPINE1;ITGA8,CTSV;COL6A1;COL9A3;CAPNS1;COL4A4;LAMB1;ITGA6;BMP1
inflammatory response (GO:0006954),0.5480195704508374,0.9831734707284233,0.569,1.0,253,30,RELB;NMI;NFATC3;GPR68;HYAL1;CCRL2;NLRP7;CCL17;PLA2G2D;HDAC5;S100A8;CRH;THBS1;BLNK;DLC1;TNFRSF10A;NGFR;CD180;TACR1;MEFV;CEBPB;EPHX2;IL18;KRT16;CXCL3;TLR4;AOAH;TNFSF4;NLRP13;XCL2,RELB;NMI;NFATC3;GPR68;HYAL1;CCRL2;NLRP7;CCL17;PLA2G2D
plasma membrane bounded cell projection assembly (GO:0120031),0.5470742664176363,0.974186408256222,0.569,1.0,242,25,OCRL;TRIM59;CBY1;DZIP1L;TMEM17;IFT52;STK26;CDH13;SEPT12;WDR60;FOPNL;ABCC4;PMP22;IFT46;B9D1;DNAH6;EMP1;TEKT3;SEPT8;ASAP1;CEP41;BBS4;FGD4;FXYD5;CFAP20,OCRL;TRIM59;CBY1;DZIP1L;TMEM17;IFT52;STK26;CDH13;SEPT12;WDR60;FOPNL
protein phosphorylation (GO:0006468),0.5298031914092511,0.9848434843519464,0.57,1.0,471,67,CDKL2;LCK;SRPK1;CSNK1A1;PTK6;TLR7;PRKG2;NEK7;MAPK4;MASTL;RIPK1;PRKD2;DSTYK;RET;RPS6KA2;ROCK2;ABI1;CHEK2;UHMK1;MAP3K11;MAPK3;STK26;STK11;PRKCA;SMAD7;MAST1;RPS6KA4;MTOR;DAPK2;PKD1;STK32B;TESK2;CDK11A;PRKCB;PKN2;CDK17;CDK19;CREB1;CAB39;MAPK14;VRK1;EFEMP1;ERC1;CSNK2A1;TAF1;MARK4;CRY1;FLT4;MAML1;MELK;MAP3K20;TLR4;WNK4;EPHB2;PHKG2;ERG;CDC7;CDK2;FGFR1;MATK;CDC42BPA;BTK;AKT3;CAMK2A;MYLK3;PRKCI;CCNA2,CDKL2;LCK;SRPK1;CSNK1A1;PTK6;TLR7;PRKG2;NEK7;MAPK4;MASTL;RIPK1;PRKD2;DSTYK;RET;RPS6KA2;ROCK2;ABI1;CHEK2;UHMK1;MAP3K11;MAPK3;STK26;STK11;PRKCA;SMAD7;MAST1;RPS6KA4;MTOR;DAPK2;PKD1;STK32B;TESK2;CDK11A;PRKCB;PKN2
response to lipopolysaccharide (GO:0032496),0.5636697816649696,0.9820946434474674,0.57,1.0,156,18,FOXP1;NR1H4;NR1H2;NLRP7;RHOA;HMGB2;TRIB1;TNFRSF10A;NGFR;MAPK14;CD274;CXCL3;TLR4;CACTIN;TNFSF4;CD80;SERPINE1;JUN,FOXP1;NR1H4;NR1H2;NLRP7;RHOA;HMGB2;TRIB1
chemical synaptic transmission (GO:0007268),0.5485202716887111,0.9804899982010983,0.571,1.0,290,30,UNC13C;GPR1;TH;DLG3;SLC1A3;BSN;CHRNA9;NPY5R;AMPH;CRH;SLC1A6;APOE;GPRIN1;PMP22;DLG2;AKAP9;TACR1;KIF5A;OR10J5;HTR2C;OPRM1;CHRNB1;GAD2;HTR1F;PNOC;GABRR1;GABRA3;GABRE;GABRG3;NAPB,UNC13C;GPR1;TH;DLG3;SLC1A3;BSN;CHRNA9
regulation of apoptotic process (GO:0042981),0.526507590351752,0.9864087719470892,0.571,1.0,816,88,AIFM2;IFIT2;TMIGD1;LCK;BIN1;RPS3;HMGN5;PERP;MAP2K3;PRLR;NR1H4;ITGA6;E2F1;BIRC3;SHH;RIPK1;DSTYK;NFKBIA;BCLAF1;HSPA5;RET;BMP8B;RPS6KA2;CHEK2;YME1L1;MAP3K11;STK26;BIRC2;SH3RF1;ING5;GADD45A;DAPK2;PHLPP1;UBC;WNT10B;THBS1;ANP32B;SPHK2;AREL1;BNIP1;DKKL1;DIP2A;IL4;ANGPTL4;RYK;RNPS1;RPS6;SCIN;DYNAP;SIRT1;TNFRSF10A;NGFR;PTGIS;KALRN;PAK6;LEF1;UBE2Z;MYC;ERC1;TFAP2A;ERCC5;FLT4;SON;CD28;PTPA;RPL10;MELK;TSLP;SIX4;LACRT;SUPV3L1;TNFRSF12A;IRF5;MAP3K20;ATF4;EPHB2;PCID2;FGFR1;MCF2L;FGD4;NCSTN;JUN;GPER1;FBXO10;GDF15;CBX4;PRKCI;APBB1,AIFM2;IFIT2;TMIGD1;LCK;BIN1;RPS3;HMGN5;PERP;MAP2K3;PRLR;NR1H4;ITGA6;E2F1;BIRC3;SHH;RIPK1;DSTYK;NFKBIA;BCLAF1;HSPA5;RET;BMP8B;RPS6KA2;CHEK2;YME1L1;MAP3K11;STK26
protein localization to membrane (GO:0072657),0.5533712518036582,0.9764593117941367,0.574,1.0,161,24,SPTBN4;TSPAN15;DLG3;PLEKHF1;EPB41L3;ROCK2;MRAP;TTC7A;DENND4C;RAB38;RAB8B;STXBP1;AP3D1;CPE;RDX;DLG2;RAB37;TMEM88;SH3PXD2B;PIGR;GOLGA7B;ZFYVE27;FAM126A;DPP6,SPTBN4;TSPAN15;DLG3;PLEKHF1;EPB41L3;ROCK2;MRAP;TTC7A;DENND4C;RAB38;RAB8B
regulation of canonical Wnt signaling pathway (GO:0060828),0.5602884266076651,0.9763932060929257,0.574,1.0,214,19,DACT1;CSNK1A1;ANKRD10;PSMC6;DAAM2;APOE;UBC;LRRK1;ARNTL;DKKL1;DVL3;PSME1;LEF1;TMEM88;INVS;USP8;PSMB2;SNAI2;WLS,DACT1;CSNK1A1;ANKRD10;PSMC6;DAAM2
regulation of protein phosphorylation (GO:0001932),0.5476475674869977,0.9823147898139911,0.576,1.0,262,32,SPTBN4;WARS;PELI2;FBLN1;STAT2;MARCO;RIPK1;BMP8B;ROCK2;MAPK3;PDCL3;MTOR;GPNMB;PHLPP1;MYOC;INSM1;DVL3;SIRT1;PAK6;PROM2;RALB;FLT4;PPP1R15B;CDK5RAP3;BRD4;CACTIN;EPHB2;ACVR2A;XDH;GPER1;GDF15;ROPN1B,SPTBN4;WARS;PELI2;FBLN1;STAT2;MARCO;RIPK1;BMP8B;ROCK2;MAPK3;PDCL3
nervous system development (GO:0007399),0.5354446752715045,0.9795070176022743,0.583,1.0,456,47,SDCBP2;NEUROG3;CHST8;DACT1;SHH;HPCAL4;DLG3;NRCAM;IGSF8;MTR;RBFOX1;NINJ1;SH3GL2;NOM1;STK11;SPOCK2;ZNHIT2;SHOX2;CDK5RAP2;GFRA1;PCDH15;PPP2R5D;PKD1;RCAN1;RBFOX2;NCAN;RYK;PMP22;CNTN4;KALRN;ESS2;DLG2;POU3F2;TSHR;MARK4;IL3;EPHB2;FGFR1;EVL;ADAM22;ALDH1A2;KIF17;NR2C2;POU4F1;CLN5;CAMK2A;DPYSL5,SDCBP2;NEUROG3;CHST8;DACT1;SHH;HPCAL4;DLG3;NRCAM;IGSF8;MTR;RBFOX1;NINJ1;SH3GL2;NOM1;STK11;SPOCK2;ZNHIT2;SHOX2
regulation of phosphorylation (GO:0042325),0.5654797821516306,0.9684597894195963,0.585,1.0,120,15,STAT2;ITGA6;PGAM1;NUP133;NUP43;THBS1;CDKN2D;IL4;SIRT1;UQCC2;TPR;CDKN2B;CDKN1A;NDC1;ROPN1B,STAT2;ITGA6;PGAM1
ubiquitin-dependent protein catabolic process (GO:0006511),0.5300807894857149,0.9770309233584463,0.589,1.0,342,46,UBR4;RNF126;CSNK1A1;RANBP3L;CHFR;PSMC6;CUL4B;GID4;KCTD10;RNF217;UBE2S;UBAP1;KCTD13;RMND5A;DTX3L;VPS28;BIRC2;ANKIB1;TGFB1I1;FBXL19;UBC;ARNTL;AREL1;COPS3;PSME1;NEDD8;SIRT1;VPS37A;TSG101;ELOC;RANBP1;BUB3;NEDD4;TAF1;UBE2C;TOM1L1;KCTD17;NEDD4L;BUB1B;CDC26;PSMB2;FBXO7;ANAPC5;FBXO10;MVB12B;ANAPC16,UBR4;RNF126;CSNK1A1;RANBP3L;CHFR;PSMC6;CUL4B;GID4;KCTD10;RNF217;UBE2S;UBAP1;KCTD13;RMND5A;DTX3L;VPS28;BIRC2;ANKIB1
mRNA metabolic process (GO:0016071),0.5564896041339535,0.9635834584608801,0.597,1.0,98,17,SNRPE;SNRPD3;PRPF3;CNOT10;SF3A2;NONO;NCBP1;LSM10;PNPT1;KIN;CPSF3;SNRPF;SON;SRSF1;CSTF3;DIS3L2;SRSF7,SNRPE;SNRPD3;PRPF3;CNOT10;SF3A2;NONO;NCBP1;LSM10
phosphorylation (GO:0016310),0.5325858380690716,0.9798199701175261,0.598,1.0,387,53,CDKL2;LCK;SRPK1;CSNK1A1;PTK6;PRKG2;NEK7;MAPK4;HK1;PRKD2;DSTYK;RET;RPS6KA2;ROCK2;CHEK2;MAP3K11;MAPK3;STK26;STK11;PRKCA;MAST1;RPS6KA4;MTOR;DAPK2;TESK2;CDK11A;DGKZ;PRKCB;PKN2;CDK17;CDK19;CREB1;LIMK2;VRK1;CSNK2A1;TAF1;MARK4;MAML1;MELK;MAP3K20;WNK4;EPHB2;PHKG2;ERG;CDK2;FGFR1;MATK;CDC42BPA;BTK;AKT3;CAMK2A;MYLK3;PRKCI,CDKL2;LCK;SRPK1;CSNK1A1;PTK6;PRKG2;NEK7;MAPK4;HK1;PRKD2;DSTYK;RET;RPS6KA2;ROCK2;CHEK2;MAP3K11;MAPK3;STK26;STK11;PRKCA;MAST1;RPS6KA4;MTOR;DAPK2;TESK2;CDK11A;DGKZ;PRKCB;PKN2
regulation of cell proliferation (GO:0042127),0.5222744182048498,0.9839254520923337,0.602,1.0,741,86,BLK;ZBTB49;WARS;TMIGD1;LCK;P3H1;HMGN5;RNF126;CAPNS1;PTK6;SLURP1;OSM;CTCF;SHH;DLG3;ACER2;SSR1;JAG2;SMARCA2;BNIPL;P3H3;RPS6KA2;ABI1;SOD2;STK11;RHOA;CDH13;HMGB2;BIRC2;ING5;GPNMB;TGFB1I1;ATP8A2;PTPN14;THBS1;SRMS;ADRA1A;UFL1;INSM1;RBFOX2;WDR6;CDKN2D;HILPDA;DLC1;REG3A;SCIN;DYNAP;SIRT1;TNFRSF10A;NGFR;LEF1;MYC;POU3F2;TSHR;TFAP2A;CSNK2A1;TNFSF13;FLT4;NOP2;OPRM1;SMYD2;CXCL3;CHD5;TSLP;SIX4;LACRT;TFAP2D;DIS3L2;IL3;ZFP36L1;TNFSF4;CDC7;CDK2;RPS15A;ACER3;FGFR1;VIPR1;MATK;PTPRK;ALDH1A2;MYOCD;BTK;CDKN2B;JUN;CDKN1A;GPER1,BLK;ZBTB49;WARS;TMIGD1;LCK;P3H1;HMGN5;RNF126;CAPNS1;PTK6;SLURP1;OSM;CTCF;SHH;DLG3;ACER2;SSR1;JAG2;SMARCA2;BNIPL;P3H3;RPS6KA2;ABI1;SOD2;STK11;RHOA;CDH13;HMGB2;BIRC2
protein targeting to ER (GO:0045047),0.5524872388325813,0.9675679385627242,0.605,1.0,98,19,RPS3;RPL28;SPCS1;RPL27A;RPS13;RPL34;RPL35;RPL6;RPS6;RPS20;SRP14;RPS17;RPS25;SRP54;PMM1;RPL27;RPL10;RPS15A;SEC62,RPS3;RPL28;SPCS1;RPL27A
