Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.7513731669747121,0.9743133735107867,0.66,1.0,83,25,CNOT11;RGCC;PIDD1;TNKS1BP1;UBA52;ARTN;CNOT7;MUC1;CNOT6;E2F4;CENPJ;NDRG1;SOX4;PLK3;BCL3;CASP2;PRMT1;TRIAP1;KAT5;TFAP4;TP73;GADD45A;PCBP4;CARM1;CNOT3,CNOT11;RGCC;PIDD1;TNKS1BP1;UBA52
signal transduction involved in mitotic G1 DNA damage checkpoint (GO:0072431),0.7568054749122378,0.9717114187165423,0.66,1.0,64,19,CNOT11;RGCC;PIDD1;TNKS1BP1;UBA52;CNOT7;MUC1;CNOT6;E2F4;CENPJ;SOX4;PLK3;CASP2;PRMT1;TRIAP1;GADD45A;PCBP4;CARM1;CNOT3,CNOT11;RGCC;PIDD1;TNKS1BP1;UBA52
lipid homeostasis (GO:0055088),0.7583239123699166,0.9654885764314006,0.661,1.0,50,15,USF1;PNPLA3;DGAT2;ORMDL3;FABP3;IRS2;USF2;VDR;XBP1;CEBPA;LIPG;APOE;MLXIPL;POLD1;ABCA1,USF1;PNPLA3;DGAT2;ORMDL3;FABP3;IRS2
regulation of gene expression (GO:0010468),0.7307596741863466,0.9931678475157781,0.663,1.0,1038,344,LIMS1;SRRT;NFATC2;BCL11B;IGF2;ZNF516;NR3C1;SSBP2;NR5A2;NLRP11;PRMT7;ACTA1;SERTAD3;CTCF;C1QTNF1;NFIA;ZNF417;RGCC;ZNF132;ZNF347;ZNF765;SAFB;ZNF623;ACTA2;ZFP30;CSF2;MYD88;SALL4;OGG1;DUX4L9;CDK10;ZNF578;PITX3;UBAP2L;ZFPL1;MZF1;PAK6;KRAS;ELAVL2;ZNF689;SOX11;AHNAK2;ZNF480;ZNF436;DAPK3;ZNF761;ZNF148;THAP1;ZNF432;SRPK3;ZNF263;ZNF470;ZNF26;SMAD3;ZNF7;CREM;DDIT3;ZFP28;FUBP1;MYLK2;REST;PCGF1;ZNF358;WNT11;CNPY2;DDX39B;FOXN4;ZNF239;ZPR1;ZNF260;VDR;RORA;POU3F1;SUFU;BCL11A;ZNF841;ZNF335;PDCD5;LHX1;WNT4;APBB3;ITGB8;MYT1;AZU1;ZNF551;ZNF792;PTRH2;MAPK9;TAPBP;ZNF2;ZNF816;RBAK;ANK2;PIK3CD;MAP2K2;SPOUT1;ZNF22;HGS;OSR1;ZFHX3;NANOS1;SAP30;ZNF668;GPER1;TICAM1;ZNF3;CNOT7;APBB1;PRDM10;RACK1;ZNF140;NDFIP1;FAM98A;AKAP17A;ZNF282;INSL3;HIVEP1;ZNF696;PRRX2;PICALM;PSPC1;ASCC2;HSF4;KAT6B;TRA2B;ZNF583;ZNF160;HAND2;SCRT1;NFIL3;CXXC1;ZNF514;ATF4;ZNF250;XDH;FOXC1;ZNF584;RNF14;ZNF804A;ZNF503;UBE2L3;TERF2;ZNF30;SLTM;ZNF500;FAM98B;ONECUT1;TESC;CCR1;GLRX2;ZNF580;CSF1;NME2;ZNF268;ZNF677;MAPK7;BACH1;TOB1;ZNF8;EIF4A1;CITED1;SOX4;ZNF28;ZNF703;SSRP1;FUBP3;GDNF;ING2;ZNF354B;PHF21B;ARNT2;ERP29;TGFB2;ZNF587;WNT3A;DGKQ;MTA1;RELA;POU1F1;WNT5A;POFUT1;UTP4;RNF207;TARDBP;DLX4;ZFP36L1;BTG1;PERM1;ZNF561;USP13;PRX;ZNF175;STAT3;ZC3H12A;PHF12;EGR1;SAP30L;ZC3H7B;CALR;GAS6;TEAD2;ESRRA;ZNF286B;ZNF324;MAPK11;RAB27A;SALL2;TFAP2C;TFAP2A;WNT3;AES;CTSH;MLXIPL;RBL1;NAB2;HNRNPF;USP3;HDAC10;ACTG2;RUNX3;TLE1;SBNO2;MOK;MLX;PTP4A3;SUPT4H1;ZFP64;ZNF354A;IL1B;TWIST1;FLOT2;PRMT1;NOG;ZNF251;TFEB;DHX9;MAPK14;PTHLH;SLC2A4RG;TULP3;ZNF275;MAPK15;ZNF532;ZFP82;MLF2;MYB;DDX39A;HRAS;ZNF398;LMX1B;APLN;ARNTL2;AKT1;DDX46;ZNF286A;TCF7L1;INSR;USP36;SMO;MAPK12;MYADM;FOXD1;MAP2K1;PDGFB;CAMK2N1;EPB41L4B;WARS;HMGA1;ZNF629;ADM2;HES6;TOX2;SFPQ;TP73;ZNF12;PATZ1;SPRY2;MYBBP1A;LIMD1;GSN;HMGB1;ZNF146;WWTR1;HR;PPARGC1B;MSN;CRABP2;MAPT;STC2;CELSR2;NFYA;ZNF37A;PPM1F;HMG20B;RRP1B;NACC2;UBTF;DDX3X;SRPK1;HNRNPH1;CEBPB;HIVEP3;ZNF121;CARM1;STX1B;NOTCH1;FGFR4;PKP3;FN1;WT1;TCF7;MAPK1;ENG;SP3;SRPK2;BHLHE40;CITED2;TCF3;TCFL5;ATF2;TERT;SBNO1;HIC1;ATP1B1;EIF4A3;DKK1;MYC;RPS6KA4;HIF1A;PRMT5;VEGFA;METTL16;TGFBR1;HMGA2;ZNF217;FZD7;MAPK3;HNRNPD;TGFB1;RBM38;EPHB2;RDX;DNMT1;SFRP1,LIMS1;SRRT;NFATC2;BCL11B;IGF2;ZNF516;NR3C1;SSBP2;NR5A2;NLRP11;PRMT7;ACTA1;SERTAD3;CTCF;C1QTNF1;NFIA;ZNF417;RGCC;ZNF132;ZNF347;ZNF765;SAFB;ZNF623;ACTA2;ZFP30;CSF2;MYD88;SALL4;OGG1;DUX4L9;CDK10;ZNF578;PITX3;UBAP2L;ZFPL1;MZF1;PAK6;KRAS;ELAVL2;ZNF689;SOX11;AHNAK2;ZNF480;ZNF436;DAPK3;ZNF761;ZNF148;THAP1
cell morphogenesis involved in neuron differentiation (GO:0048667),0.7443153925128677,0.9805327418350396,0.664,1.0,98,43,LRRN2;SLITRK2;PLPPR4;PAX2;NEFH;SLITRK6;LRRC38;SLIT1;LLGL1;SLITRK4;DOCK7;APBB1;NTNG2;MAP6;RAB3A;BAIAP2;CDK5;MAP1S;AFG3L2;MAP1B;FARP1;TBCD;TAOK2;LRP4;MEF2A;LRFN5;LINGO1;FGFR2;SLITRK5;SPTBN4;BRSK1;LRFN3;BRSK2;DVL1;S100A6;MAP6D1;CELSR2;ADGRB1;SLIT2;LRFN1;LRFN4;MAPK8IP2;RYK,LRRN2;SLITRK2;PLPPR4;PAX2;NEFH;SLITRK6;LRRC38;SLIT1
glycosaminoglycan biosynthetic process (GO:0006024),0.7397680138467301,0.9832032110932571,0.665,1.0,100,60,B4GALT4;B4GALT6;CHST1;GPC5;SDC4;GPC3;NDST2;GPC6;CHST12;HS3ST6;HAS1;NDST1;CSGALNACT1;CHSY3;B4GALT5;GPC2;AGRN;HS6ST2;GPC4;HS3ST3B1;ST3GAL4;HAS3;CHST6;UST;EXT1;XYLT1;GLCE;IL1B;B3GNT4;CHST2;B3GALT6;HS2ST1;CHPF2;B4GALT7;B3GNT2;ST3GAL1;CEMIP;B3GAT3;CSGALNACT2;DSE;CHST14;CSPG4;HAS2;GPC1;BGN;CSPG5;CHSY1;B4GALT2;DCN;SDC3;CHST3;CHST15;HS3ST3A1;CHST11;SDC1;B4GAT1;PXYLP1;HS6ST1;XYLT2;CHPF,B4GALT4;B4GALT6;CHST1;GPC5;SDC4;GPC3;NDST2;GPC6;CHST12;HS3ST6;HAS1;NDST1;CSGALNACT1
positive regulation of autophagy (GO:0010508),0.7489283186807086,0.9747198741239609,0.665,1.0,68,27,TRIM13;MTDH;MID2;BAD;DHRSX;PLEKHF1;DAPK1;TSC2;TICAM1;TPCN1;GNAI3;WAC;PLK3;CAMKK2;SH3BP4;ZC3H12A;LARP1;MAP3K7;TFEB;RNF152;SH3GLB1;GPSM1;BNIP3;TRIM65;PAFAH1B2;DCN;TRIM8,TRIM13;MTDH;MID2;BAD;DHRSX;PLEKHF1;DAPK1
protein tetramerization (GO:0051262),0.7479181757854724,0.9746562950476243,0.668,1.0,91,29,MCOLN1;ACTN2;GRIN2B;FARSA;SHMT2;CUTC;DCXR;S100A10;HPRT1;RPS19;KCNC1;LRP4;TRPM4;TK1;ALDOA;GPRIN1;SOD2;APIP;RCC1;ANXA2;INSR;UXS1;RXRA;OXA1L;HM13;KCNC3;ALDH1A3;KCNJ12;THG1L,MCOLN1;ACTN2;GRIN2B;FARSA;SHMT2;CUTC
vesicle organization (GO:0016050),0.7436988844865097,0.9786255549117051,0.67,1.0,128,38,TC2N;SYT5;VAMP2;CAV2;SYT17;SYT3;PLEKHF1;FNBP1L;AP2M1;LAPTM4B;HOOK3;DOC2A;S100A10;CAV1;YKT6;RAB22A;PICALM;SYT16;SYTL4;STX7;STX10;VPS4A;WASL;SYT14;ANXA2;SYT7;AKTIP;STX1A;SNX30;DOC2B;DNM1;C2CD4C;CORO1A;SNX33;SEC22C;STX1B;LAMTOR1;STX2,TC2N;SYT5;VAMP2;CAV2;SYT17;SYT3;PLEKHF1
Ras protein signal transduction (GO:0007265),0.7357360779920741,0.9865723480346613,0.672,1.0,224,94,NF1;HACD3;RAB11B;RAB23;PAK6;KRAS;RHOJ;RAB18;ARHGEF1;RAB34;RAB43;RAB3B;RABL3;RAB40C;RHOG;RAB39B;MAPKAPK3;RASSF1;SBK2;PLCE1;TRIM28;RHOT2;RAB22A;MYO9B;RHOBTB1;IFT22;G3BP1;BRK1;RAB35;RAB4A;RAB3A;LIMK1;RHOU;NGFR;RAPGEF3;USP28;KPNB1;RHOF;RND3;RGL2;ARHGEF3;RAB31;RHOV;RAB6B;SHC2;RAB2A;RAC1;RAB20;MAPK11;RIPOR1;RAB27A;RAP1B;MRAS;RAB39A;RAB40B;CDH13;RAB12;SOS1;CDC42EP2;MAPK14;CDC42EP1;RAB26;GNA12;RND2;FGF2;RRAS;HRAS;CDC42EP4;CDC42EP5;CYFIP1;EPS8L2;NTN1;RASGRP2;RHOBTB2;GDI1;RTKN;RAPGEF1;RIT1;ARHGDIG;RAB14;RALGDS;G3BP2;RAB3D;RHOQ;SHC1;RAB36;GNA13;WASF1;RAP2B;GNB1;RAB15;CDC42EP3;DNMT1;JUN,NF1;HACD3;RAB11B;RAB23;PAK6;KRAS;RHOJ;RAB18;ARHGEF1;RAB34;RAB43;RAB3B;RABL3
sphingolipid biosynthetic process (GO:0030148),0.7475337928155161,0.9728803790311632,0.672,1.0,67,28,ST8SIA5;HACD3;ALOXE3;SMPD2;SMPD4;CERS6;ELOVL6;DEGS1;SGPP1;CERS5;ELOVL1;CSNK1G2;DEGS2;CERS2;A4GALT;LARGE1;ACER3;PPM1L;CERS4;KDSR;CERS1;ELOVL7;SPTLC2;PLPP2;PRKD3;ST3GAL5;SPTLC1;SPHK1,ST8SIA5;HACD3;ALOXE3;SMPD2;SMPD4;CERS6
artery morphogenesis (GO:0048844),0.754902605595277,0.9684395797022147,0.673,1.0,31,19,NF1;BMPR1A;LRP1;LRP2;BMPR2;TGFB2;STRA6;SMAD7;NOG;FOXF1;TBX2;JAG1;NOTCH1;HES1;ENG;TBX1;VEGFA;TGFBR1;NRP1,NF1;BMPR1A;LRP1
positive regulation of neuron projection development (GO:0010976),0.7425634216464508,0.9813287603638304,0.673,1.0,98,48,AVIL;PLK5;EPHA3;CPNE9;SYT17;SYT3;PLPPR5;ARHGDIA;CAMK1;RET;FES;COBL;NGFR;ZNF804A;NDRG4;FZD1;BMP7;NDNF;WNT5A;ARSB;APOE;AMIGO1;TWF2;DPYSL3;LTK;PLXND1;PTK7;CAMK2B;PLXNB1;SCARB2;LYN;RAPGEF1;VLDLR;PLXNA1;PLXNB3;SLIT2;CAMK1D;P3H1;CPNE5;PLXNA2;ROBO1;DAB2IP;UNC13A;PLXNA3;LRP8;SCN1B;PLXNB2;NPTN,AVIL;PLK5;EPHA3;CPNE9;SYT17
cellular protein metabolic process (GO:0044267),0.7324151427941408,0.9901316205149407,0.675,1.0,485,174,DHPS;RPS6KB2;TF;IGF2;GSPT1;SARS;APLP2;D2HGDH;SERPINA1;RPL36;MANBA;MRPL28;MRPL23;RPL8;F10;PDIA6;RPS16;GATA6;PABPC4;RPL23A;NOTCH4;PCSK5;MRPL41;RPL35;RPS18;PHEX;RPL3;RPS21;LAMC1;GGA2;GPC3;MRPL4;DUSP12;UBA52;MAN2B1;NHP2;RPS11;RSL1D1;RPS13;MMP1;CCDC59;HRC;RPS15;PAPPA;PCMT1;UBE2D2;MSRA;CST3;BACE1;SIAH1;LAMB1;TNIP1;PHKA2;FBN1;DLL1;RPL13;SCG2;SAA1;NAGPA;RCN1;RPS2;RPS19;EEF1A1P5;HARS;MRPS17;SCG3;RPS5;FSTL1;HTRA2;UBE2L3;AFG3L2;MMP2;MSRB1;MFGE8;TARS;SEC11C;CSF1;FUCA2;TIMP1;RPSA;IGFBP6;RABGGTA;TGOLN2;RPLP2;RPL36A;SNU13;ADORA2B;MRPS2;MRPL32;TTF1;PRSS23;RPN1;HSP90B1;APOE;RSL24D1;SIAH2;GAS6;AGO2;FBXO2;FURIN;NUCB1;CTSH;IGFBP3;MGAT4A;MRPL36;MRPL34;MRPS12;PLOD2;EIF4G1;ANO8;LAMB2;ERO1A;RAB12;NOTUM;WFS1;LGALS1;IGFBP2;B4GALT7;QSOX1;CSNK1G3;AKT1;ST3GAL1;PELO;FBXW2;BAP1;UBE2M;ABCA3;MRPS9;GOLM1;CALU;PRKCSH;SPPL2A;WARS;IGFBP7;ZDHHC2;MSRB3;GSN;STC2;MELTF;EVA1A;JAG1;UBL4A;CDH2;LOX;HM13;LTBP1;FN1;MMP15;PLOD1;SPCS2;CKAP4;LOXL2;DAB2IP;IGFBP4;EEF1A2;SEPHS1;JAG2;PLAT;P4HB;TMEM132A;VWA1;UBE2G2;TGFBI;IGFBP5;MRPS6;YES1;FSTL3;CHRDL1;SHISA5;FAM20C;MBTPS1;VGF;TNC;ICMT,DHPS;RPS6KB2;TF;IGF2;GSPT1;SARS;APLP2;D2HGDH;SERPINA1;RPL36;MANBA;MRPL28;MRPL23;RPL8;F10;PDIA6;RPS16;GATA6;PABPC4;RPL23A;NOTCH4;PCSK5;MRPL41;RPL35;RPS18;PHEX;RPL3;RPS21;LAMC1
phosphatidylcholine metabolic process (GO:0046470),0.7568540779290445,0.9678300218127399,0.675,1.0,72,18,CHKA;CSNK2B;PEMT;DBI;CHKB;LPCAT2;SLC27A1;LCAT;STARD10;MBOAT2;LPIN3;PLA2G15;LPCAT4;ACHE;PLA2G3;PLBD1;MFSD2A;LPCAT1,CHKA;CSNK2B;PEMT;DBI
Notch signaling pathway (GO:0007219),0.7504047267034479,0.9667057979890613,0.68,1.0,56,23,DTX1;NOTCH4;UBA52;MIB1;HEYL;DLL1;SNAI1;SNAI2;POFUT1;MAML3;KAT2B;PLXND1;NRARP;WWC1;NLE1;JAG1;MDK;NOTCH1;HES1;JAG2;MYC;NOTCH3;RBPJ,DTX1;NOTCH4;UBA52;MIB1
ceramide biosynthetic process (GO:0046513),0.7540377273622209,0.9631012426185123,0.682,1.0,33,16,B4GALT6;ALOXE3;SMPD2;SMPD4;CERS6;DEGS1;CERS5;DEGS2;CERS2;ST6GALNAC6;CERS4;CERS1;SPTLC2;ST3GAL5;SPTLC1;B4GALNT1,B4GALT6;ALOXE3;SMPD2;SMPD4;CERS6
regulation of cell-cell adhesion (GO:0022407),0.7513188871693592,0.9655695446676569,0.682,1.0,33,18,ADA;ADAM8;GTPBP4;CD47;CEACAM1;SIRPB1;SMAD7;EPHB3;SRC;NF2;CELSR2;JAG1;CITED2;SIRPA;EFNA5;FSTL3;TGFB1;PODXL,ADA;ADAM8;GTPBP4
transport of virus (GO:0046794),0.7513819887917754,0.964776046931587,0.685,1.0,55,20,VPS37B;UBA52;NUP188;NUP153;VPS37D;KPNB1;NUP62;MVB12B;NUP210;NUP88;NUP93;KPNA3;SEH1L;NUP43;KPNA4;KPNA1;POM121C;NUP155;POM121;NDC1,VPS37B;UBA52
protein heterooligomerization (GO:0051291),0.7491150000121475,0.9632883416131418,0.686,1.0,50,20,WIZ;CLDN3;GRIN2B;FARSA;IKZF5;S100A10;TMEM120A;CHMP3;SEPT9;LRP4;TMEM120B;GPRIN1;RCC1;ANXA2;INSR;MAT2A;COL6A2;ITPR3;COL6A1;SCUBE3,WIZ;CLDN3;GRIN2B;FARSA
ERBB signaling pathway (GO:0038127),0.7430202968914308,0.9735038635827548,0.687,1.0,81,34,TGFA;KRAS;UBA52;PLCE1;FES;STUB1;ERBB2;ERBB3;NRG2;PIK3R1;CDC37;HBEGF;PTPN12;PTPN18;SOS1;CPNE3;SRC;HRAS;AKT1;PXN;FAM83A;NCK2;IQGAP1;EGFR;PDPK1;CSK;MAPK1;HSP90AA1;BCAR1;SHC1;MATK;PLCG1;TGFB1;SOX9,TGFA;KRAS
positive regulation of Wnt signaling pathway (GO:0030177),0.7404835530360296,0.9809018751308148,0.687,1.0,141,54,SULF1;PSME3;ZRANB1;PSME1;ILK;KANK1;WNT2B;DACT1;DAPK3;PSMD8;PSMD12;SULF2;DIXDC1;UBA52;WNK1;FAM53B;WNT4;TBL1X;BAMBI;SKI;CAV1;ATP6V1C2;LRP6;RUVBL1;HHEX;CDC73;AXIN2;SOX4;CCAR2;CSNK1E;TRPM4;WNT3A;TMEM198;FZD9;JRK;PPM1A;AMER1;PSMD9;FGFR2;NRARP;SMARCA4;GPRC5B;PSMB5;RSPO4;DVL1;LRRK1;DISC1;AXIN1;CAPRIN2;WNK2;DDX3X;TERT;SMURF2;SFRP1,SULF1;PSME3;ZRANB1;PSME1;ILK;KANK1;WNT2B;DACT1;DAPK3;PSMD8;PSMD12;SULF2;DIXDC1
cellular response to peptide hormone stimulus (GO:0071375),0.7404577114333678,0.9772110133559203,0.688,1.0,111,44,USF1;VAMP2;SELENOS;SLC2A4;GNG7;GNG13;IRS2;CPEB1;XBP1;MARS;GCK;MYO5A;GPER1;CAV1;RPS6KB1;NR4A1;GNB2;CEACAM1;PRKAR2B;INHBB;PRKCD;ADCY7;RAB31;RELA;ZFP36L1;PIK3R1;KAT2B;PCK2;PRKAR1A;PKM;GNG4;SRC;AKT1;INSR;GNB3;ADCY3;TRIB3;PRKAR1B;IRS1;PDPK1;ADCY1;RHOQ;ADCY9;GNB1,USF1;VAMP2;SELENOS;SLC2A4;GNG7;GNG13;IRS2
negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059),0.7589958488745049,0.9640301960333147,0.688,1.0,41,15,EPN1;UBA52;ARHGEF7;ZGPAT;HGS;ZFYVE28;RNF126;SPRY2;ERRFI1;PTPN3;SOCS5;EGFR;SPRY1;DAB2IP;SOCS4,EPN1
positive regulation of JUN kinase activity (GO:0043507),0.7533861988642517,0.9665173011759647,0.689,1.0,51,21,HACD3;MAP2K7;MUL1;TNIK;TNFRSF11A;EDN1;MAPK8IP3;TAOK1;MAP3K6;ERN1;WNT5A;MAP4K2;MAP3K20;MAP4K5;MAP3K7;MAP3K4;MAP3K21;MAP2K4;AXIN1;DAB2IP;DKK1,HACD3;MAP2K7;MUL1
ceramide metabolic process (GO:0006672),0.7523282938351271,0.9634648506686844,0.69,1.0,43,18,ORMDL3;ALOXE3;SMPD2;SMPD4;CERS6;DEGS1;NSMAF;CERS5;DEGS2;CLN6;CERK;CERS2;ST6GALNAC6;PLA2G15;CERS4;CERS1;SPTLC2;SPTLC1,ORMDL3;ALOXE3;SMPD2;SMPD4;CERS6
negative regulation of cell growth (GO:0030308),0.7394428819149866,0.9779163905232868,0.696,1.0,116,47,SEMA3G;SERTAD2;SERTAD3;CCDC85B;SMAD3;TP53TG5;BCL6;MUL1;PSRC1;WNT11;CDKN2D;FRZB;NDRG3;APBB1;RACK1;EPHA4;BMPR2;CDKN2AIP;ERCC2;CCAR2;TGFB2;ING1;CYP27B1;GAL;SH3BP4;BTG1;NPR1;SIPA1;SMARCA4;GNG4;PPP1R9B;MSX1;DACT3;ADAM15;RTN4R;CAPRIN2;FHL1;ENO1;DDX3X;SLIT2;HYAL2;WT1;PTPRS;DCBLD2;OSGIN2;TGFB1;SFRP1,SEMA3G;SERTAD2;SERTAD3;CCDC85B
positive regulation of protein secretion (GO:0050714),0.7431593598872605,0.9696575797255619,0.696,1.0,83,29,BLK;PPIA;RGCC;ATP13A2;BAD;IRS2;PTPN23;ADAM8;MYH10;XBP1;GCK;PTGER4;GPER1;SAA1;NNAT;SCAMP5;SYTL4;SOX4;TGFB2;F2RL1;GAPDH;PSMD9;BMP6;DOC2B;ACHE;ADAM9;NLGN2;GPI;TGFB1,BLK;PPIA;RGCC;ATP13A2;BAD;IRS2;PTPN23
positive regulation of proteolysis (GO:0045862),0.7474425264530211,0.9684618692656777,0.696,1.0,53,25,CTSC;BAD;ADAM8;AURKAIP1;TNIP1;TRIM32;ASPH;CLN6;APOE;ZC3H12A;FURIN;CTSH;FBXW11;IL1B;NKD2;PLK1;CCBE1;RHBDD1;MAPK12;PACSIN3;SNX33;ADAM9;CYFIP2;FGFR4;BTRC,CTSC;BAD;ADAM8
regulation of cell adhesion mediated by integrin (GO:0033628),0.7573991769856981,0.9629293964211478,0.696,1.0,31,15,ADA;EFNA1;CIB1;RET;MUC1;TESC;SNAI2;TGFB2;EPHA8;LYN;ITGB1BP1;ADAM9;PLAU;FOXC2;SERPINE1,ADA;EFNA1;CIB1
regulation of protein binding (GO:0043393),0.7414661846694014,0.9755878325480046,0.696,1.0,112,40,BTBD1;PRMT7;DACT1;RIPK2;LDLRAP1;LRP1;ACTB;BAMBI;ADD2;CAMK1;BCL2;CAV1;HIP1R;PRKCD;CSNK1E;WNT3A;TMEM173;DDX11;RALB;AES;LRPAP1;AIDA;ZFPM1;PLK1;ITGB1BP1;AKT1;AKTIP;PDGFB;DVL1;PKD1;FKBP1A;DISC1;TRIB3;CAPRIN2;CTSZ;NES;DAB2IP;TERT;DKK1;KDM1A,BTBD1;PRMT7;DACT1;RIPK2
regulation of protein targeting to mitochondrion (GO:1903214),0.7477029889973398,0.9690553796461765,0.696,1.0,89,26,CYB5R1;PSMD8;PEMT;FZD5;WDR75;WDR46;WBP11;RHOU;RUVBL1;HTRA2;UBE2L3;RNF31;KAT2A;ZDHHC8;ITGAX;PRELID3A;NBPF3;BAG4;ARIH2;MICALL2;SREBF1;USP36;BAP1;SH3GLB1;SELENOI;HES1,CYB5R1;PSMD8;PEMT;FZD5
cellular response to hypoxia (GO:0071456),0.7400151314163252,0.9768694606060844,0.698,1.0,133,46,PSME3;RGCC;PSME1;GATA6;PTGIS;BAD;PSMD8;PSMD12;ELOC;ADAM8;CPEB1;UBA52;RORA;UBE2D2;STUB1;TIGAR;UBQLN1;ELOB;EGLN2;BACH1;NDRG1;BMP7;PLK3;NDNF;HILPDA;PGK1;FAM162A;EGLN1;ZFP36L1;FMN2;EPAS1;PSMD9;TWIST1;PSMB5;CA9;TBL2;BNIP3;LIMD1;HMOX1;TERT;MYC;P4HB;HIF1A;VEGFA;HYOU1;SFRP1,PSME3;RGCC;PSME1;GATA6;PTGIS;BAD;PSMD8;PSMD12;ELOC;ADAM8;CPEB1;UBA52
glycosaminoglycan catabolic process (GO:0006027),0.7468520467364983,0.9727086054675872,0.698,1.0,57,31,FUCA1;SGSH;SLC9A1;GPC5;SDC4;HEXB;GPC3;GPC6;HPSE;NAGLU;HYAL3;GPC2;IDUA;AGRN;IDS;GPC4;ARSB;FGF2;CEMIP;CSPG4;GPC1;BGN;CSPG5;GALNS;DCN;HYAL2;SDC3;GNS;SDC1;TGFB1;CD44,FUCA1;SGSH;SLC9A1;GPC5;SDC4;HEXB;GPC3;GPC6;HPSE
protein ubiquitination (GO:0016567),0.7305802595893365,0.9870357079195031,0.7,1.0,507,146,PELI2;PSME3;PEX5;ABTB2;BTBD1;BTBD6;FBXO21;TRIM13;CUL4B;FBXL15;FBXW5;RC3H2;PSME1;FBXW12;ASB2;SELENOS;CBFB;RNF139;RRAGA;HECTD2;KLHL36;MIB2;UBE2V2;FBXL7;PSMD8;PSMD12;MAEA;PELI1;ELOC;TRIM33;MUL1;FBXO30;ASB1;UBA52;MIB1;PEX10;CRBN;MSL2;PJA1;NEURL1;RNF182;KLHL23;USP7;UBE2D2;KLHL25;BTBD11;KLHL22;RNF187;PPIL2;SIAH1;STUB1;BCL2;RACK1;TPP2;BARD1;ISG15;FBXL19;HERC3;FBXL4;TRIM17;FBXO31;SYVN1;RNF14;UBE2L3;SPSB4;UBR3;ELOB;FBXO27;WAC;CUL1;MGRN1;BACH1;RNF31;CDC73;BCL10;RNF103;BTBD2;RNF165;RNF122;TRIM32;FBXL8;CAND2;KLHL29;ARRDC1;TRIM24;SIAH2;KBTBD11;RNF125;EPAS1;FBXO2;PELI3;FBXO44;LONRF2;PSMD9;FBXL16;TSPAN17;RNF166;MAGEF1;UHRF1;RNF126;ARRDC4;RNF24;FBXW11;PSMB5;OTULIN;ARIH2;KLHL11;PLK1;CUL4A;ABTB1;ARRB1;RNF152;FBXW2;UBA6;CAND1;KLHL8;KLHL17;FBXO17;RNF145;UBE2Q2;KLHL9;CACUL1;RNF144A;DDB1;RNF208;ZNF598;UBE2O;PDZD4;SPOPL;UBL4A;RUSC1;BTRC;ZNRF3;TRIM25;ENC1;BIRC2;KLHL21;KLHL2;PJA2;HIF1A;SMURF2;SPSB1;UBE2G2;FBXO41;KLHL42;RTF1,PELI2;PSME3;PEX5;ABTB2;BTBD1;BTBD6;FBXO21;TRIM13;CUL4B;FBXL15;FBXW5;RC3H2;PSME1;FBXW12;ASB2;SELENOS;CBFB;RNF139;RRAGA;HECTD2;KLHL36;MIB2;UBE2V2;FBXL7;PSMD8;PSMD12;MAEA;PELI1;ELOC;TRIM33;MUL1;FBXO30;ASB1;UBA52;MIB1;PEX10;CRBN
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),0.7511631374523029,0.9668376743476157,0.701,1.0,79,21,PSME3;PSME1;PSMD8;PSMD12;ELOC;UBA52;UBE2D2;ELOB;EGLN2;BACH1;EGLN1;EPAS1;PSMD9;PSMB5;CA9;LIMD1;NOTCH1;CITED2;HIF1A;VEGFA;RBPJ,PSME3;PSME1;PSMD8;PSMD12;ELOC;UBA52
action potential (GO:0001508),0.7509794698435108,0.9593675979697134,0.702,1.0,55,17,SCN4A;KCNMB4;SCN3B;SRI;GPER1;TPCN1;KCNQ1;SCN5A;GNA11;CACNA1B;CACNA1I;CHRNA4;SCARB2;CACNA1G;KCNH2;CACNA1H;YWHAH,SCN4A;KCNMB4;SCN3B
"positive regulation of gene expression, epigenetic (GO:0045815)",0.7503264214673089,0.9630791130917407,0.702,1.0,48,20,KMT2B;ASF1A;BAZ1B;POLR2E;POLR1E;ACTB;POLR2K;PADI2;POLR2H;KAT2A;DDX21;KAT2B;ELOF1;CD3EAP;POLR1B;MYO1C;HMGA1;ARID1B;MYBBP1A;POLR1A,KMT2B;ASF1A;BAZ1B;POLR2E
positive regulation of response to DNA damage stimulus (GO:2001022),0.7453566318348284,0.9641412321045421,0.702,1.0,50,24,ABRAXAS1;H2AFX;PLA2R1;EYA3;BRCC3;EEF1E1;SPRED2;TRIM28;TIGAR;PRKCD;CCAR2;TMEM161A;DHX9;EYA4;MSX1;ANKLE1;DDX5;NPAS2;CEBPG;NACC2;EGFR;HIC1;MYC;HMGA2,ABRAXAS1;H2AFX;PLA2R1;EYA3;BRCC3;EEF1E1;SPRED2
