Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
"regulation of transcription, DNA-templated (GO:0006355)",0.6389686221696323,1.0602524453406685,0.034,0.8418472506091388,1599,199,KHDRBS1;MLF1;CDK7;ZNF16;BCL7A;DENND4A;ZNF230;SS18;TGFB1I1;SETD3;SAP30;ATF2;EPC1;RSF1;FBXW11;PDCD4;NR2C2;DAPK3;FADS1;COPS2;TCEAL3;NKAP;NFYB;PPARD;ATXN1;HDAC5;CBX4;ZNF12;ZNF677;ZNF532;IL1B;KMT2E;CTR9;ATF3;NFE2L2;ZNF33B;CIART;PHF21A;ZXDA;CREG1;EID1;ZNF143;JARID2;NFATC1;SNX6;ZNF131;ZNF699;PHB2;MED14;ARNTL;HIC1;ZNF274;FOXO3;SMURF2;MBD2;MYC;RUNX1;RNF4;BUD31;IRF7;ZNF415;SP4;HDAC3;MAP2K3;IGF2;GATA6;ARHGAP35;TCEAL9;PRKAR1A;JMY;SP6;WAC;CRABP2;CUX1;SSBP2;WWP1;ELF3;ID2;NRIP1;VDR;ETV6;BLZF1;NPM1;USP47;KLF10;YY1;UXT;ZNF140;ATF6;BHLHE41;KLF7;RELA;BTAF1;DAP;PSEN1;YWHAH;YBX1;NPAS1;LITAF;FOXD1;NFE2L1;ZNF275;CBFB;BBS7;KDM3A;TEAD3;FANK1;ERF;IGF1;SFRP1;ZNF419;JDP2;CDKN1B;SMARCA1;JUNB;MT3;SNAI1;FZD1;APBB3;NFIL3;LHX9;SUMO1;TAF7;SHC1;MLLT3;BCOR;MBD4;ARNT2;ZNF703;BRWD1;NPAS2;YEATS2;MAP2K1;ZMYM2;EPAS1;YAP1;TSC22D3;BHLHE40;KLF9;QARS;HINT1;NR3C1;ANKRD1;PBXIP1;CNOT8;EDF1;OGT;CALCOCO1;DKK3;TRIB3;CITED2;CDKN1A;FOXN3;AJUBA;HIF1A;KDM5B;FOSL2;ETS1;PFDN5;COL1A1;CEBPG;PIAS2;RPL6;TEAD1;DAB2;MYOCD;VEGFA;NFKBIZ;HIVEP2;RCOR1;SOD2;FSTL3;GAS6;ZNF470;STAT1;FHL2;RNF187;RBPJ;CALR;ZNF395;BTG1;RORA;HAS3;EFEMP1;LRRFIP1;PICALM;ATF5;LOXL3;ZNF281;ARID5B;NUPR1;WNT5A;LOXL2;ATF4;ENO1;TGFBR1;INHBA;FGF2;IL6,KHDRBS1;MLF1;CDK7;ZNF16;BCL7A;DENND4A;ZNF230;SS18;TGFB1I1;SETD3;SAP30;ATF2;EPC1;RSF1;FBXW11;PDCD4;NR2C2;DAPK3;FADS1;COPS2;TCEAL3;NKAP;NFYB;PPARD;ATXN1;HDAC5;CBX4;ZNF12;ZNF677;ZNF532;IL1B;KMT2E;CTR9;ATF3;NFE2L2;ZNF33B;CIART;PHF21A;ZXDA;CREG1;EID1;ZNF143;JARID2;NFATC1;SNX6;ZNF131;ZNF699;PHB2;MED14;ARNTL;HIC1;ZNF274;FOXO3;SMURF2;MBD2;MYC;RUNX1;RNF4;BUD31;IRF7;ZNF415;SP4;HDAC3;MAP2K3;IGF2;GATA6;ARHGAP35;TCEAL9;PRKAR1A;JMY;SP6;WAC;CRABP2;CUX1;SSBP2;WWP1;ELF3;ID2;NRIP1;VDR;ETV6;BLZF1;NPM1;USP47
viral process (GO:0016032),0.6418103848831691,1.0536068262083311,0.116,0.8438595548616907,221,101,PAK2;EIF3D;SEH1L;RPS26;PACS1;RAC1;CHMP2A;EIF3B;IRF7;RPS4Y1;CCL2;VAPB;RPL36;CHMP5;RPL23A;RPL35;RPS28;VPS37D;TBC1D20;RAB1A;VPS37A;AP2M1;PCSK5;RPL14;AP2S1;RPL34;RPS29;NUP58;RPS21;RPL10A;RPL28;RPL30;RPS9;EIF3F;RRAGA;RPL41;RPL11;PPIA;RPS15A;RPS7;RPS25;RPL26;RPL15;CALCOCO2;NEDD4L;RPL18;RPS19;RPS3;RPS3A;RPL7A;RPL19;RPLP2;RPS14;RPS2;RPL13;RPLP1;RPL37A;RPL27;RPL35A;RPL22;RPS20;RPS23;RPL4;RPL38;RPL18A;RPL27A;RPL37;RPS17;RPS13;RPS16;EIF3L;RPL6;UBC;RPS4X;RPS24;RPL12;RPL24;RPL39;RPS11;UBA52;RPL29;RPL31;RPS5;RPL7;RPL5;RPL8;GAS6;RPL32;RPL23;RPS27;RPL21;RPS18;RPL3;RPL13A;RPS27A;RPLP0;RPS8;RPS6;RPL9;RPSA;RPL10,PAK2;EIF3D;SEH1L;RPS26;PACS1;RAC1;CHMP2A
regulation of macroautophagy (GO:0016241),0.6740954441491057,1.055285666044056,0.261,0.8447938539286888,117,26,PAFAH1B2;PINK1;ATG101;TBC1D12;ATP6V1E1;LAMTOR5;GNAI3;PRKAG1;SNX6;PRKAA1;SH3GLB1;WAC;UCHL1;SESN2;ATP6V1G1;ATP6V1D;SCOC;QSOX1;RAB5A;RRAGA;PRKAA2;RAB33A;PRKAB2;GAPDH;BNIP3L;BNIP3,PAFAH1B2;PINK1;ATG101;TBC1D12;ATP6V1E1;LAMTOR5;GNAI3;PRKAG1;SNX6;PRKAA1
cellular response to insulin stimulus (GO:0032869),0.6853585817387855,1.061831982997385,0.225,0.8461555426557392,111,23,GRB2;SOS1;ATP6V1E1;HDAC5;BAIAP2L1;IGF2;IGF1R;RHOQ;ATP6V1G1;GOT1;ATP6V1D;PKM;PRKCI;FER;SHC1;IRS2;MARS;SELENOS;AP3S1;TRIB3;XBP1;RAB8B;PCK2,GRB2;SOS1;ATP6V1E1;HDAC5;BAIAP2L1
mitotic cell cycle phase transition (GO:0044772),0.6643344359102205,1.053938068938654,0.22,0.8466122389399092,222,36,KHDRBS1;CUL1;CDK7;CLASP1;PPP1CB;FBXW11;NEDD1;CTDP1;CHMP2A;CCNY;YWHAG;WEE1;MYC;SKP1;EPS8;TUBA4A;OPTN;DYNLL1;CSNK1D;CCNH;PPP1R12B;CDKN2B;CDKN1B;PPP1R12A;CUL4B;PPME1;CSNK1E;TPD52L1;CDKN1A;AJUBA;EIF4EBP1;UBC;UBA52;BCAT1;RPS27A;INHBA,KHDRBS1;CUL1;CDK7;CLASP1;PPP1CB;FBXW11;NEDD1;CTDP1;CHMP2A;CCNY;YWHAG;WEE1;MYC;SKP1;EPS8
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),0.6859810633844294,1.062385749814069,0.25,0.8470795200051983,77,20,MAP2K5;IL1B;NOL3;ARHGEF2;HMOX1;RELA;GDNF;SH3RF1;SRC;IGF1;GSTP1;ICAM1;UNC5B;SIAH2;PEA15;ITGAV;IL1A;TGFBR1;THBS1;SERPINE1,MAP2K5;IL1B;NOL3
Ras protein signal transduction (GO:0007265),0.6551900765301539,1.0542328222077342,0.196,0.8504975371173068,224,54,GRB2;PAK2;RAP1A;SOS1;CRKL;HACE1;ARHGAP5;RHOT1;ROCK1;USP8;RASSF1;RAC1;RAB11A;DNAJC27;RAPGEF2;KPNB1;EPS8;NRAS;KRAS;CDH13;RHOU;RHOQ;RHOC;CDC42;RALGDS;DBNL;GDI1;RAB1A;IGF1;CDC42EP3;RAB2A;RAB5B;BRK1;RAB20;SHC1;RAB5A;RHOA;G3BP2;PRKD1;SHOC2;RAB18;RAB32;RAP2A;COL1A2;RAB6A;CDKN1A;RAB33A;RAB3B;GNB1;RHOB;CFL1;RAB23;RAB8B;FGF2,GRB2;PAK2;RAP1A;SOS1;CRKL;HACE1;ARHGAP5;RHOT1;ROCK1;USP8;RASSF1;RAC1;RAB11A;DNAJC27;RAPGEF2;KPNB1;EPS8;NRAS
regulation of MAPK cascade (GO:0043408),0.6695254004610901,1.0554100340824428,0.224,0.850591933610393,204,31,PAK2;DUSP3;FGFR1;EPHB3;IL1B;NBR1;WWC1;IGF2;TRIB2;IGF1R;MYDGF;BMP6;IGF1;LYN;IL11;SHC1;GSTP1;MAP2K1;RASGRP1;TRIB3;AXL;ATP6AP2;TGFB2;DUSP1;RNF41;KCTD11;INHBE;FN1;INHBA;IL6;CYR61,PAK2;DUSP3;FGFR1;EPHB3;IL1B;NBR1;WWC1
regulation of angiogenesis (GO:0045765),0.657889901657499,1.0559750376372747,0.166,0.8511053245664713,178,50,SERPINF1;ANGPTL4;ATF2;ROCK1;ADGRA2;FGF1;IL1B;RUNX1;GATA6;PTGIS;THBS2;JUP;MYDGF;HMOX1;ADAM12;HSPG2;HSPB6;SFRP1;ECM1;ZC3H12A;SPHK1;PRKD1;WARS;COL4A3;TGFB2;HIF1A;EGLN1;ETS1;CXCL8;VEGFA;XBP1;STAT1;RHOB;HSPB1;SARS;ITGB8;BTG1;ADM2;SULF1;ITGB1;WNT5A;SPARC;COL4A2;NPPB;IL1A;PGK1;THBS1;FGF2;SERPINE1;IL6,SERPINF1;ANGPTL4;ATF2;ROCK1;ADGRA2;FGF1;IL1B
response to cytokine (GO:0034097),0.6713863477369374,1.0517581029891572,0.248,0.8533431487947153,139,27,CCR7;IGBP1;DDOST;GCH1;CD274;PLSCR1;PTPN13;PTPN9;DPYSL3;PTPN12;RELA;SRC;JUNB;IFITM2;COL3A1;IFITM3;SRF;CALCOCO2;IFITM1;HAX1;SHMT2;ISG15;STAT1;ADAM9;MME;OSMR;TIMP3,CCR7;IGBP1;DDOST;GCH1;CD274;PLSCR1;PTPN13;PTPN9;DPYSL3;PTPN12
protein K48-linked ubiquitination (GO:0070936),0.6998154193595544,1.0580686582893353,0.295,0.8542159480945691,49,15,UBE2D2;RNF152;HACE1;UBR5;UBE2A;RNF4;UBE2R2;UBE2E1;ITCH;UBE2H;UBE2B;UBE2Q2;UBE2D3;NEDD4L;RNF187,UBE2D2;RNF152;HACE1;UBR5;UBE2A
positive regulation of cellular metabolic process (GO:0031325),0.6819166727749204,1.0563001135751922,0.243,0.8542209364386502,93,23,GRB2;STARD4;BVES;CD63;ROMO1;INPP5F;NSF;RAB1A;VAMP3;MT3;ZC3H12A;CDKN1A;HIF1A;ANGPT1;ANXA2;VEGFA;ACLY;GREM1;RNF41;EDN1;SFRP4;INHBA;THBS1,GRB2;STARD4;BVES;CD63;ROMO1
intrinsic apoptotic signaling pathway (GO:0097193),0.6849521587183989,1.0568105000465888,0.273,0.855177715775435,102,20,CUL1;ZNF385A;HIC1;MOAP1;JMY;KRCC1;PMAIP1;ZMAT4;TP53BP2;HINT1;DNAJC10;TRIB3;PDK1;CDKN1A;FNIP2;BOK;CHAC1;ERO1A;ATF4;BNIP3,CUL1;ZNF385A;HIC1;MOAP1;JMY
negative regulation of nucleic acid-templated transcription (GO:1903507),0.6479134868670636,1.0503307335028989,0.179,0.8567454990464325,445,66,KHDRBS1;BCL7A;EPC1;RSF1;FBXW11;PDCD4;COPS2;NKAP;PPARD;ATXN1;HDAC5;CBX4;ZNF12;CIART;EID1;JARID2;SNX6;PHB2;ARNTL;SMURF2;MBD2;HDAC3;GATA6;ARHGAP35;WWP1;ELF3;ID2;VDR;USP47;KLF10;BHLHE41;RELA;BTAF1;DAP;FOXD1;SFRP1;CDKN1B;MT3;LHX9;SUMO1;TAF7;SHC1;BCOR;ZNF703;YEATS2;BHLHE40;QARS;PBXIP1;DKK3;TRIB3;CITED2;FOXN3;PFDN5;DAB2;RCOR1;GAS6;RBPJ;CALR;LRRFIP1;ATF5;LOXL3;ZNF281;ARID5B;WNT5A;LOXL2;ENO1,KHDRBS1;BCL7A;EPC1;RSF1;FBXW11;PDCD4;COPS2;NKAP;PPARD;ATXN1;HDAC5;CBX4;ZNF12;CIART;EID1;JARID2;SNX6;PHB2;ARNTL;SMURF2;MBD2;HDAC3;GATA6;ARHGAP35
positive regulation of establishment of protein localization to mitochondrion (GO:1903749),0.6860327849973209,1.0497400922001647,0.299,0.8576110963118942,111,18,CYB5R1;CSNK2A2;PINK1;NKAP;YWHAG;SH3GLB1;DYNLL1;RHOU;YWHAH;PPP3CC;PMAIP1;LEPROT;PSMD8;UBE2D3;TP53BP2;TOMM7;YWHAZ;UGCG,CYB5R1;CSNK2A2;PINK1;NKAP
axon guidance (GO:0007411),0.6720694680908985,1.0507719097787351,0.283,0.8582265622270436,159,25,GRB2;SOS1;SLIT3;EPHB3;FEZ2;SPTAN1;NRAS;ARHGAP35;EVL;KRAS;PDLIM7;GDNF;SRC;RANBP9;SHC1;IRS2;VASP;SIAH2;VEGFA;NRXN3;ALCAM;ENAH;VLDLR;BDNF;WNT5A,GRB2;SOS1;SLIT3;EPHB3;FEZ2;SPTAN1;NRAS;ARHGAP35;EVL;KRAS;PDLIM7
endosomal transport (GO:0016197),0.6699702286142326,1.057153844217406,0.212,0.8583320944923601,230,34,CHMP2A;HEATR5B;EHD4;ARL1;YKT6;SNX6;TBC1D23;PIK3C3;AKTIP;FAM160A2;ANKRD27;DENND5A;CHMP5;STX5;VPS37D;VPS37A;VAMP3;SNX33;ARF6;RAB5A;VAMP7;STAM2;EHD1;RAB6A;RIC1;EHD2;UBC;UBA52;CLTCL1;RHOB;VPS13A;RPS27A;PICALM;SORT1,CHMP2A;HEATR5B;EHD4;ARL1;YKT6;SNX6;TBC1D23;PIK3C3;AKTIP;FAM160A2
negative regulation of intracellular signal transduction (GO:1902532),0.6607835997927985,1.0488320877171875,0.224,0.8625431807479259,162,37,DUSP3;PINK1;UBR1;WWC1;ARNTL;PRKAA1;PTPRJ;RELA;UBE2B;SRC;PTEN;DEPTOR;ADIPOR1;TNIP1;NOP53;SH3BP4;PLEKHA1;LYN;GSTP1;ZC3H12A;PIK3IP1;PPP2R5B;WWC2;TRIB3;AJUBA;TMSB4X;PRKAA2;RACK1;DUSP1;CD2AP;STAT1;RORA;RIOK3;DDIT4;MYADM;HERPUD1;THBS1,DUSP3;PINK1;UBR1;WWC1;ARNTL;PRKAA1
protein oligomerization (GO:0051259),0.6632502673305283,1.0481301206510996,0.253,0.8643570447214438,218,32,KHDRBS1;YME1L1;PFKL;CHMP2A;EHD4;NOL3;STX2;NBR1;GCH1;PANX1;DPYSL3;CAT;SH3GLB1;NPM1;IGF1R;HMOX1;DERL1;MPP2;MALT1;KCNC3;ZC3H12A;GBP1;EHD1;LONP1;RPS19;RASGRP1;GOPC;BOK;SHMT2;SEPT11;ANXA6;B4GALT1,KHDRBS1;YME1L1;PFKL;CHMP2A;EHD4;NOL3;STX2;NBR1;GCH1;PANX1;DPYSL3;CAT;SH3GLB1
regulation of cell differentiation (GO:0045595),0.6813759736396052,1.0475740051852915,0.316,0.864685530772148,122,18,CLASP1;FGFR1;FADS1;MCRIP1;KIAA1109;RUNX1;BIRC2;IGF2;SMAD7;GDNF;CBFB;JUNB;SRF;PHLDB2;SKIL;GREM1;TGFBR1;CTGF,CLASP1;FGFR1;FADS1;MCRIP1;KIAA1109;RUNX1;BIRC2;IGF2
cellular metal ion homeostasis (GO:0006875),0.6864806279842284,1.0458983549198728,0.325,0.8657099036178862,97,16,SLC24A3;RGN;CCL13;STC1;VAPB;SLC41A1;MT3;SLC8A1;NEDD4L;TMEM165;HTR2A;CALR;ATP2C1;ATP2A2;TPT1;CCL11,SLC24A3;RGN
cytosolic transport (GO:0016482),0.6818033838965692,1.0469182316448626,0.307,0.8660714719175856,119,18,HEATR5B;ARL1;YKT6;SNX6;TBC1D23;PIK3C3;AKTIP;FAM160A2;ANKRD27;DENND5A;STX5;VAMP3;RAB5A;RAB6A;RIC1;CLTCL1;VPS13A;SORT1,HEATR5B;ARL1;YKT6;SNX6;TBC1D23;PIK3C3;AKTIP;FAM160A2
positive regulation of gene expression (GO:0010628),0.6346749166233642,1.0447134821003197,0.138,0.867526137417342,772,120,CDK7;FUBP1;EIF3D;SS18;TGFB1I1;SETD3;ATF2;EPC1;RSF1;FBXW11;UBR5;ROCK1;PPARD;POLR2H;IL1B;KMT2E;NFE2L2;ZXDA;PRKAG1;NFATC1;MED14;ARNTL;FOXO3;PRKAA1;PLSCR1;LARP4B;MYC;RUNX1;RNF4;IRF7;MAP2K3;GATA6;TAF1D;WAC;KRAS;ELF3;ID2;NRIP1;VDR;NPM1;ERP29;FXR1;RELA;MSN;PSEN1;YWHAH;FOXD1;NFE2L1;KDM3A;FANK1;DDX58;HNRNPLL;RPS27L;IGF1;SFRP1;ACTG2;SMARCA1;MT3;SNAI1;FZD1;SHC1;MLLT3;MBD4;ARNT2;ZC3H12A;EIF3E;RPL11;NPAS2;MAP2K1;VIM;YAP1;RPS7;RPL26;PDCD10;GSN;RPS3;WARS;EDF1;CALCOCO1;CITED2;FOXN3;HIF1A;ETS1;COL1A1;PIAS2;SAMD4A;MYO1C;RPS4X;CD46;TEAD1;DAB2;MYOCD;VEGFA;RPL5;GAS6;RPL23;STAT1;FHL2;RNF187;ITGB8;RORA;ADM2;HAS3;PICALM;EEF2;ATF5;ZNF281;RBM3;SFRP4;WNT5A;ATF4;FN1;IL1A;ACTA2;TGFBR1;ACTB;INHBA;THBS1;FGF2;IL6,CDK7;FUBP1;EIF3D;SS18;TGFB1I1;SETD3;ATF2;EPC1;RSF1;FBXW11;UBR5;ROCK1;PPARD;POLR2H;IL1B;KMT2E;NFE2L2;ZXDA;PRKAG1;NFATC1;MED14;ARNTL;FOXO3;PRKAA1;PLSCR1;LARP4B;MYC;RUNX1;RNF4;IRF7;MAP2K3;GATA6;TAF1D;WAC;KRAS;ELF3;ID2;NRIP1;VDR
positive regulation of macromolecule metabolic process (GO:0010604),0.648457949771651,1.046018332467565,0.206,0.8707927917736269,277,60,FUBP1;MAP2K5;ATF2;UBR5;ROCK1;IL1B;NFE2L2;BVES;CD63;PRKAG1;WFS1;PRKAA1;PLSCR1;MYC;KRAS;ID2;INPP5F;VDR;ERP29;ITCH;MSN;NSF;FOXD1;DDX58;IGF1;ACTG2;VAMP3;MT3;MBD4;ZC3H12A;RPL11;MAP2K1;RPS7;PDCD10;GSN;RPS3;WARS;CALCOCO1;CITED2;HIF1A;ETS1;ANGPT1;CD46;ANXA2;VEGFA;RPL5;GAS6;RPL23;ITGB8;ADM2;GREM1;SFRP4;WNT5A;ATF4;FN1;IL1A;ACTA2;TGFBR1;INHBA;IL6,FUBP1;MAP2K5;ATF2;UBR5;ROCK1;IL1B;NFE2L2;BVES;CD63;PRKAG1;WFS1;PRKAA1;PLSCR1;MYC
protein modification by small protein conjugation (GO:0032446),0.6428065206301442,1.0449003562841934,0.205,0.8717589641745058,399,71,DCUN1D2;CUL1;UBE2D2;PINK1;SEH1L;UBA5;RNF152;UBA2;HACE1;FBXW11;UBR5;UBR1;KBTBD2;CTR9;KLHL24;UBE2A;RNF38;WDR61;NFE2L2;DCUN1D4;UBE2N;USP9X;UFC1;SMURF2;RNF4;SKP1;BIRC2;ANAPC16;ELOB;WAC;WWP1;RNF181;KLHL36;FBXO11;UBE2R2;NEDD8;UBE2E1;TNFAIP1;UFM1;ITCH;KLHL7;UBE2V2;UBE2H;UBE2B;FBXL3;OS9;FBXO25;DERL1;UBE2Q2;KCTD10;SUMO1;CUL4B;NUP58;KLHL28;UBE2D3;RRAGA;EPAS1;SELENOS;PJA2;NEDD4L;RNF11;HIF1A;PIAS2;UBC;RACK1;UBA52;ISG15;FBXO32;RPS27A;LMO7;ENC1,DCUN1D2;CUL1;UBE2D2;PINK1;SEH1L;UBA5;RNF152;UBA2;HACE1;FBXW11;UBR5;UBR1;KBTBD2;CTR9;KLHL24;UBE2A;RNF38;WDR61;NFE2L2;DCUN1D4;UBE2N;USP9X;UFC1;SMURF2;RNF4;SKP1;BIRC2
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),0.6846564857068566,1.043371598537647,0.329,0.8777190496668112,79,17,UBE2D2;NFE2L2;PSME4;PSMF1;ELOB;HIF1AN;PSMD8;UBE2D3;EPAS1;CITED2;HIF1A;EGLN1;UBC;VEGFA;UBA52;RBPJ;RPS27A,UBE2D2;NFE2L2;PSME4;PSMF1;ELOB
positive regulation of translation (GO:0045727),0.6785206284612033,1.0424105223517446,0.334,0.8834684299769413,79,19,KHDRBS1;EIF3D;LARP4B;NPM1;FXR1;POLR2G;IMP3;RPS27L;RPS9;EIF3E;VIM;RPL26;SAMD4A;RPS4X;RPL5;EEF2;RBM3;THBS1;IL6,KHDRBS1;EIF3D
response to lipopolysaccharide (GO:0032496),0.6652503639988878,1.0400435950728546,0.284,0.9067563108857778,156,28,CXCL3;PDCD4;CTR9;CXCL5;GCH1;CD274;PRDX3;PDE4B;VDR;CCL2;PDCD1LG2;TNIP1;ERBIN;JUNB;FER;RHOA;GSTP1;ZC3H12A;SELENOS;ANKRD1;AXL;CXCL8;XBP1;ADAM9;WNT5A;SERPINE1;IL6;TNFRSF11B,CXCL3;PDCD4;CTR9;CXCL5;GCH1;CD274;PRDX3;PDE4B
cell cycle G2/M phase transition (GO:0044839),0.6640836097189269,1.0386081231229936,0.32,0.9115934767630707,128,27,KHDRBS1;CUL1;CDK7;CLASP1;PPP1CB;FBXW11;NEDD1;CCNY;YWHAG;WEE1;SKP1;TUBA4A;OPTN;DYNLL1;CSNK1D;CCNH;PPP1R12B;CDKN2B;PPP1R12A;PPME1;CSNK1E;TPD52L1;CDKN1A;AJUBA;UBC;UBA52;RPS27A,KHDRBS1;CUL1;CDK7;CLASP1;PPP1CB;FBXW11;NEDD1;CCNY;YWHAG;WEE1;SKP1
G2/M transition of mitotic cell cycle (GO:0000086),0.6640836097189269,1.0390524572223863,0.308,0.9126929663812918,127,27,KHDRBS1;CUL1;CDK7;CLASP1;PPP1CB;FBXW11;NEDD1;CCNY;YWHAG;WEE1;SKP1;TUBA4A;OPTN;DYNLL1;CSNK1D;CCNH;PPP1R12B;CDKN2B;PPP1R12A;PPME1;CSNK1E;TPD52L1;CDKN1A;AJUBA;UBC;UBA52;RPS27A,KHDRBS1;CUL1;CDK7;CLASP1;PPP1CB;FBXW11;NEDD1;CCNY;YWHAG;WEE1;SKP1
regulation of cell cycle (GO:0051726),0.6504783746645819,1.037869588881986,0.278,0.9141406561833194,216,38,PAK2;MAP2K5;PDCD4;DAPK3;IQGAP1;ARNTL;WEE1;BIRC2;MAP2K3;ID2;MAP2K4;SRC;NOP53;OXSR1;SFRP1;CDKN1B;JUNB;RPS6KA2;CCPG1;DYNLT3;MBD4;ZNF703;TP53BP2;MAP2K1;RPS15A;CITED2;TGFB2;MAP3K8;INTS13;ADARB1;RACK1;RHOB;CALR;NR4A1;PIM1;GADD45B;NEK7;INHBA,PAK2;MAP2K5;PDCD4;DAPK3;IQGAP1;ARNTL;WEE1;BIRC2;MAP2K3
positive regulation of neuron projection development (GO:0010976),0.6776292937371788,1.0333107481764803,0.358,0.9336117678535499,98,16,RAP1A;RAPGEF2;ARHGAP35;DPYSL3;TWF1;SNX3;PRKCI;LYN;FZD1;RHOA;PRKD1;NEDD4L;NPTN;VLDLR;WNT5A;ARSB,RAP1A;RAPGEF2;ARHGAP35;DPYSL3;TWF1
negative regulation of cell differentiation (GO:0045596),0.6645588091096366,1.0337709577990204,0.336,0.9340561032788061,151,24,PDCD4;CTR9;WDR61;NBR1;ARNTL;SMAD7;TRIB2;PTEN;ADIPOR1;SFRP1;TRIB3;SKIL;MYOCD;COL5A1;RORA;ITGB3;EFEMP1;GREM1;COL5A2;WNT5A;ADAMTS12;ITGAV;TGFBR1;IL6,PDCD4;CTR9;WDR61;NBR1;ARNTL
negative regulation of cellular amide metabolic process (GO:0034249),0.6747882140812939,1.033848656574865,0.358,0.939577537952161,76,18,DAPK3;ROCK1;ORMDL2;IGF2BP2;EIF4E2;MEX3C;FXR1;ORMDL3;RPS3;CNOT8;EPRS;SAMD4A;RACK1;CALR;RPL13A;IGFBP5;GAPDH;ENC1,DAPK3;ROCK1;ORMDL2
Rho protein signal transduction (GO:0007266),0.6792436362467813,1.035103090624376,0.357,0.94363182936414,73,16,PAK2;ARHGAP5;RHOT1;ROCK1;RAC1;EPS8;CDH13;RHOU;RHOQ;RHOC;CDC42;CDC42EP3;RHOA;COL1A2;RHOB;CFL1,PAK2;ARHGAP5;RHOT1;ROCK1;RAC1
Rab protein signal transduction (GO:0032482),0.6807321740202026,1.0339440366053583,0.36736736736736736,0.9450496207374821,71,15,RAB11A;DNAJC27;GDI1;RAB1A;RAB2A;RAB5B;RAB20;RAB5A;RAB18;RAB32;RAB6A;RAB33A;RAB3B;RAB23;RAB8B,RAB11A;DNAJC27
ERBB signaling pathway (GO:0038127),0.6773738004252388,1.0306708323603002,0.377,0.9476768457974258,81,15,GRB2;SOS1;IQGAP1;EPS8;NRAS;PTPN12;KRAS;SRC;ERBIN;SHC1;UBC;UBA52;CBLB;RPS27A;EFEMP1,GRB2;SOS1;IQGAP1;EPS8;NRAS;PTPN12;KRAS
negative regulation of cell growth (GO:0030308),0.6606879880298719,1.0245886439936118,0.3743743743743744,0.9489588152798957,116,21,SLIT3;NAIF1;PTPRJ;SESN2;RTN4;SH3BP4;CDA;SFRP1;CDKN1B;MT3;JADE1;CDKN1A;TGFB2;SERTAD2;RACK1;DNAJB2;BTG1;FHL1;NPPB;ENO1;INHBA,SLIT3;NAIF1
negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.6321612078697889,1.0309496125429352,0.253,0.9502154021355267,513,83,KHDRBS1;BCL7A;EPC1;RSF1;FBXW11;PDCD4;DAPK3;COPS2;NKAP;PPARD;ATXN1;HDAC5;CBX4;ZNF12;CIART;EID1;JARID2;SNX6;PHB2;ARNTL;SMURF2;MBD2;S100A11;HDAC3;GATA6;ARHGAP35;IGF2BP2;WWP1;ELF3;ID2;VDR;USP47;KLF10;EIF4E2;MEX3C;FXR1;BHLHE41;RELA;BTAF1;DAP;FOXD1;SFRP1;CDKN1B;MT3;LHX9;SUMO1;TAF7;SHC1;BCOR;ZNF703;YEATS2;SELENOS;BHLHE40;QARS;ANKRD1;PBXIP1;RPS3;CNOT8;DKK3;TRIB3;CITED2;FOXN3;PFDN5;EPRS;SAMD4A;DAB2;RACK1;RCOR1;GAS6;RBPJ;CALR;RPL13A;LRRFIP1;ATF5;IGFBP5;LOXL3;ZNF281;ARID5B;WNT5A;LOXL2;GAPDH;ENO1;ENC1,KHDRBS1;BCL7A;EPC1;RSF1;FBXW11;PDCD4;DAPK3;COPS2;NKAP;PPARD;ATXN1;HDAC5;CBX4;ZNF12;CIART;EID1;JARID2;SNX6;PHB2;ARNTL;SMURF2;MBD2;S100A11;HDAC3;GATA6;ARHGAP35;IGF2BP2
nucleotide-excision repair (GO:0006289),0.6740091119047428,1.0340480798045133,0.343,0.9503927161811551,109,19,CDK7;ERCC1;COPS2;POLR2H;UBE2N;HUS1;GTF2H5;CHD1L;POLR2G;UBE2V2;RAD23B;CCNH;SLC30A9;SUMO1;CUL4B;TCEA1;UBC;UBA52;RPS27A,CDK7;ERCC1;COPS2;POLR2H;UBE2N;HUS1
positive regulation of cell migration (GO:0030335),0.6424459369164587,1.0284898577112518,0.315,0.9504161807476363,222,44,CLASP1;CCL26;FGF1;IL1B;RAB11A;VTN;RAPGEF2;SMURF2;CDH13;SYDE1;IGF1R;PTP4A1;ARHGEF2;SRC;RTN4;IGF1;SNAI1;FER;ZNF703;SPHK1;HAS2;PDCD10;CD151;PDGFC;TGFB2;HIF1A;COL1A1;MYO1C;DAB2;VEGFA;RACK1;SOD2;XBP1;PFN1;HSPA5;MYADM;EDN1;CCL11;FN1;TGFBR1;THBS1;MYLK;CYR61;CEMIP,CLASP1;CCL26;FGF1;IL1B;RAB11A;VTN;RAPGEF2;SMURF2
